Geneid,DDB-I-SF-S1-001-A3_S21,DDB-PD-003-AMBR-R10--S03-RNA_S2,DDB-PD-003-AMBR-R10--S07-RNA_S8,DDB-PD-003-AMBR-R10--S12-RNA_S13,DDB-PD-003-AMBR-R15--S03-RNA_S3,DDB-PD-003-AMBR-R15--S07-RNA_S9,DDB-PD-003-AMBR-R15--S12-RNA_S14,DDB-PD-003-AMBR-R16--S03-RNA_S4,DDB-PD-003-AMBR-R16--S07-RNA_S10,DDB-PD-003-AMBR-R16--S12-RNA_S15,DDB-PD-003-AMBR-R21--S03-RNA_S5,DDB-PD-003-AMBR-R21--S07-RNA_S11,DDB-PD-003-AMBR-R21--S12-RNA_S16,DDB-PD-003-AMBR-R22--S03-RNA_S6,DDB-PD-003-AMBR-R22--S07-RNA_S12,DDB-PD-003-AMBR-R22--S12-RNA_S17,DDB-PD-003-AMBR-R9--S03-RNA_S1,DDB-PD-003-AMBR-R9--S07-RNA_S7,DDB-PD-009-AMBR-R11--S11-RNA_S20,DDB-PD-009-AMBR-R7--S10-RNA_S18,DDB-PD-009-AMBR-R8--S10-RNA_S19
b3149,6.986362657932188,7.071819847465061,7.291092690430995,7.23204700977834,6.632293331273804,5.358495747909372,7.224469846237816,7.000348614346819,7.023585861593536,6.992110623089193,6.9458383764228175,7.210911078310202,7.281312675927336,6.841215923736738,7.127140409006633,7.2928201104114,6.606738626605565,7.250470084987788,6.891756910375164,7.423482628379975,6.995921141575286
b3150,7.305844112249333,6.689402402114099,6.624091301807252,7.019707427059639,6.856175143114399,0.0,6.911036781359613,6.764945024382819,6.669347828765401,7.084390686630714,6.501759654713502,6.9306443174017875,7.01627942726251,6.783664683499808,6.517628317393055,6.72433499463353,6.79949983015138,6.858226769388278,6.83330622945598,6.851013780385998,6.751110312640738
b3151,4.682709664890357,5.657745486277684,5.466633067541053,6.840913545134752,6.211079538396577,4.568285417467755,6.543658969761362,6.170873675238413,5.7973938378429155,6.683735353224007,5.716211924292329,5.475302728173314,6.711952793934106,6.244587191373629,5.458756456898164,6.089641775264988,5.873130151892309,4.695998455579388,6.3457353618258345,6.318327558554242,6.619755188819614
b3152,4.2134114000263825,3.9414408625762047,3.8603962714563167,4.56922308030447,4.20900041981263,5.25530214445681,3.6690504378291173,4.1656508959754985,4.2022680565413575,4.28884905647504,3.3349293161654425,4.158508327425939,4.150233055010157,3.474091544348466,4.498135108264225,4.032215823900595,3.396615136804263,4.214952257508304,4.342482983212105,4.351404909585145,4.1022984444156565
b3153,6.202380384779321,5.597725085495374,5.246819146511526,4.921001776317275,6.091931105625307,0.0,4.388719244615599,5.6140974496812825,5.5044479430381354,4.731652468408224,4.965169781322122,5.23749612842205,4.5050444246647094,5.029826762611483,5.9774798912163725,4.126908838886141,5.606266522972395,5.486466942378513,5.613284909997463,4.765979055699837,4.688059075081495
b3154,4.285366532568889,4.135384699605418,3.514932869233469,4.3369741427794635,4.164458464450025,0.0,3.9059611269601984,4.560772078409855,3.3833877765635942,3.657980811446542,4.071410662605851,4.4896067708875576,3.4060908234894685,3.794496979954064,4.079885134088408,3.7117389841843633,4.134045870511997,3.8563152216782455,4.311862935190733,4.128955016377825,4.005481223477729
b3155,4.5387013575931405,3.5713409819192745,1.6706880114026341,4.274852938979998,4.077168475031275,0.0,4.331560632178245,4.449706668857501,3.983076935874407,4.0716894049959915,3.729707476935541,3.43686369625721,3.5914080535381836,3.383184468382848,3.802482988683088,3.415901780723893,3.9908045359132447,3.953167464639714,4.016259562034387,4.529850259178792,3.6874579077312406
b3156,6.444312827816446,6.021092161408063,6.597445465153418,6.58368274031597,5.894128522959354,7.880692324808747,6.564814877518561,6.180501274551247,6.321273768751403,6.737201827961889,5.551070114086438,6.32524441395209,6.7779836415177925,5.535175718555828,6.103241253477675,6.2408931018767335,5.934000420943021,6.252250487823832,6.365269953462059,6.59861210191089,6.568278222009214
b3157,7.526154106119581,6.713135359405584,7.285542565200855,8.023632324296678,7.271517181523116,0.0,7.971807940041079,7.0206140716803915,7.571585481179288,7.779465290116569,6.5876597817025955,7.743492831182751,7.864092201887631,6.899905365574838,7.542221736630115,7.651396651330766,6.836102956590135,7.354757914885815,7.729158141734651,7.748508142428244,7.794037671991128
b3158,2.132014611442559,2.343807428920814,2.6586591311016483,1.85049402978817,2.8758374378439586,4.629406714510014,1.4131112618261645,2.242305007015027,2.8696910947769436,2.3939904690531604,2.675853166388682,2.803321627686748,2.3144464423880637,1.9522973304148539,3.15070943309216,1.6812381706073272,2.7984182634229664,2.538163314098099,2.148677256189958,2.0536547795488582,3.364035206406315
b3159,1.862200894226336,1.107520355738603,1.7040714523400364,1.6366301708083195,1.7633013038146885,0.0,1.746569678574006,1.9854086969026585,2.1388866059800415,1.529623700307918,1.933158970589908,1.2359097623421003,2.2661361734924155,2.3405279148415925,2.0445589739186842,1.6883740707691712,1.8644017078467938,2.2117450099662417,1.525352358796607,1.6519737844690146,2.2641694465334283
b3160,5.8327757965567875,5.83002194640401,5.187670506414699,4.96193557293015,5.641696313443323,6.157939723018736,4.934496421657213,5.834001721129291,5.339203756658648,4.847614515311322,5.377106747865324,5.363976315848082,4.687576597691245,5.6617895699301934,5.305465399974845,4.657104222778273,5.655066559118631,5.502870586278991,5.589630014306914,4.806756562627022,5.4633871591382634
b3161,3.2415700185865526,4.737760147082989,3.8365450131180774,4.668128180818033,4.181816565916116,4.321977688382073,4.478181669552332,4.6880304151319105,3.9241400721269923,3.941076591435866,3.9933673656807485,4.225132588099878,4.327389949514382,4.27555674025838,3.9542797191143477,4.266395816077986,4.038770827434927,4.143183930768407,4.752635914908602,4.655581267527587,4.079529295950366
b3162,7.619690043374497,8.152602042962508,6.968991597338307,6.919797223373297,8.025153103213729,5.990538086862425,6.653835645039912,8.232121534264786,7.145586292186539,6.584686480797358,8.004873953585502,7.226468218397255,6.739349633087541,8.069818148742192,7.203568292705469,6.4632016565528225,8.06992100565074,6.925715623508401,7.103098445950091,7.101169809797736,6.920768526183911
b4685,4.446320892838096,5.270286768865228,4.67273992141543,0.0,4.540702319449164,0.0,3.4886484311616917,5.808918182333922,4.283258536289576,3.629588893692983,4.419104565611576,3.0624236135790457,0.0,5.181467360062935,3.4182729417067077,4.006911539723504,4.080921718010439,3.440213064784587,4.088950908874922,3.1293674031844154,3.776202295652481
b3163,9.781894152358836,9.967392132214915,9.64558853057456,9.786320636043387,9.929506509992807,8.650860436368971,9.952249642525082,9.942065408638976,9.609857044177252,9.898449760385867,9.963849477882805,9.58169662014821,9.936863031253093,9.821060292268864,9.667883045045699,9.886484449114077,9.858257158355622,9.688100769381126,9.749003099860651,9.719019804054835,9.582648996316895
b3164,9.787522299506342,10.008988557585534,9.58315744503565,9.838535323027546,10.072801330305543,7.285843700160634,9.836584715496482,9.96717830747926,9.619525534634741,9.877524168228636,9.98211427064498,9.630114450351389,9.84347619253647,10.048292673148335,9.599604341626724,9.81871283740265,10.137515841744708,9.477906121235876,9.805464646451197,9.72449823716092,9.595116801883679
b3165,11.094514962377103,12.000286721624448,10.990785822123408,11.257670404423617,11.353800519273566,8.45720489416897,11.112576007356141,11.87609238144663,10.96680416815292,10.741167458940307,11.537631590402187,11.001752676797008,10.98306558261145,11.583323298804666,11.035165855884015,10.90392673992167,10.9338360209641,11.063331485620848,11.102469574146875,11.393619769692085,11.187903436042296
b3166,7.3089524016731335,7.930827569603902,7.564856289351151,7.132438998397535,8.002954421355682,6.979148023595346,6.8986714877689295,7.893368672657541,7.19318775146734,7.080855196086961,8.194359061619352,7.112804713559389,7.035285901671055,8.007591621633662,7.181035827454535,7.264441476318922,8.05777937076501,7.408824057778953,7.375052485540168,7.372897586653972,7.037448238083562
b3167,7.300559918018919,7.858178888293539,6.959331890749437,7.103545493112671,7.390704774921788,0.0,7.129985110908892,7.887247171036684,7.0606451309611895,6.7340245263015674,7.786854536785579,7.177193843523577,7.085547253223016,7.8136588546810986,6.965660197516381,7.092640804398469,7.598603062140516,7.338364202119559,7.251672971543116,7.310419193216213,7.210922037529515
b3168,9.056073054076306,9.343159590195187,8.64749427181963,8.654796733721714,9.523481202233853,8.237915152414606,8.620511236865628,9.354245764100547,8.618510211739451,8.67979348531902,9.385623095310416,8.720915795612639,8.70231763188673,9.5107791845811,8.56468427138368,8.608616515229379,9.584438776323635,8.539292620323168,8.9966870720044,8.772476284973418,8.6768669453638
b3169,8.333497066434415,8.45857375463377,7.8001493736747864,8.15912177436271,8.579494235538212,7.583256045960742,7.927193842343131,8.603236693675612,7.87451196906831,7.941787120307442,8.52207732098653,7.894699298986422,7.980039843868495,8.486968303571023,7.8133284499909745,7.909800618416901,8.4189146365028,7.562388152618672,8.335642935514517,8.047389267058577,7.994821180310928
b3170,7.248874569971787,7.410840072790091,6.421468855227914,7.275180645340587,7.2194794876756925,7.300684745065262,6.871575052305711,7.604546527422027,6.781247022379995,6.7051799321228165,7.162035596549407,6.817204055949247,6.865527083673668,7.2816484741342125,6.760634213245472,6.591460594352309,7.077905265564744,6.477395419110805,7.3061816243135915,7.000411727091511,6.9565592452632234
b3172,8.467185454169941,9.419263364736723,7.719179778889705,8.166916911269448,9.608708319439032,5.178004136801336,8.009349590294725,9.550458745530408,7.860001355364672,8.05422215443877,9.453818156856864,7.986530051270643,8.115762474327184,9.643160849088133,7.771833715685635,7.959302586040752,9.402556328755171,7.098078795841247,8.543063158338066,8.310099066604149,8.29407379018847
b3173,2.5972996586120547,1.9294539393398955,2.3417549759916074,1.9872543951804038,2.1140017816285837,3.958703214597008,2.6663785623951655,1.9896658057123766,2.3358934733668475,2.46832379212416,1.9236310773980458,2.103321569180836,2.7263328973451846,1.6769149409042705,2.1306672372444817,2.537739469295395,1.8863307915875764,2.6780585751991532,1.9093727937802238,2.4264661049429526,2.163456330298466
b3175,9.617013842661104,8.674850761777106,7.612646361226242,8.959038401497649,9.154597080412659,6.17069836935114,8.255871267787,9.074029161306811,8.079897737949938,8.372537583442972,8.51902249923617,7.932332477602213,8.342881525767815,8.573024208978369,7.727697957520824,8.104949395070633,8.739570535704122,7.634844376631533,8.319322001698966,7.928193070641347,8.059018835189622
b3176,8.03677583776286,7.511739347030166,7.480006174427227,7.6852099184659854,7.6218984558560585,6.164304543288519,7.650609974990988,7.626899317569947,7.438183105432432,7.730001019042127,7.482046523079398,7.568010735724987,7.70416646410741,7.679624285203261,7.453151419390205,7.677506984985372,7.656722902849855,7.308286595676772,7.376749103797685,7.606860982799828,7.541504261245597
b3177,6.389821041397427,6.080063181902304,5.505311103056485,6.225286843321199,6.180849123328712,0.0,5.9190433516498215,6.236865960568446,5.122478187146329,5.90803941990707,5.806461310226315,5.853724753578245,6.1701151506855405,6.4544293121734695,5.5473585819545805,5.305599092667343,6.207891050301966,5.235224049543293,5.947438157489496,5.7010477573176646,5.944565481161259
b3178,8.821009446150647,8.413824698113235,8.010083170419989,8.621572918140675,8.425535114728993,6.794769829815055,8.368851853558722,8.582766195547142,8.190761057920529,8.276071042931708,8.078616517982933,8.358539919695382,8.338661325476508,8.374594247771354,8.29351286866123,8.128408330952624,8.265593976867574,8.1135863557258,8.365935802245177,8.346727246781894,8.273794522685645
b3179,8.379210727642368,7.7821236335929065,8.414800294896665,8.581253304287607,8.257420180647504,6.249785787762684,8.437761884312923,7.995837832932121,8.57355561706053,8.590258897118364,7.5430979418554855,8.68749682279803,8.43495105618381,7.76586839013329,8.501126612587973,8.105827633381375,8.228334250318696,8.23191854728742,8.25109258665787,8.349565787924885,8.287668040135042
b3180,9.152471502872524,9.123371790052454,8.712853637996766,9.105748010730881,8.921236750754012,9.50215326193289,8.984902219664324,9.144848408527398,8.970835959497942,8.847102479557767,9.125799266283432,8.629634772000117,8.94827307487256,8.99152774197414,8.65397154948873,8.902946433799547,8.86424629209305,8.832137406387284,8.26445518383533,9.031901770475223,8.954609302027052
b3181,7.5995311939386045,7.840595697615143,8.177510739608909,7.508898384873009,7.711972992194179,8.635696051146143,7.745292788516347,7.7289588150489,8.026301485207185,7.604224077298218,7.735469694570985,8.1521132840155,7.626464650360881,7.837407521692027,8.085856276126794,7.435016818250253,7.636096031044695,7.962891180271365,7.188833112365952,7.739939111162278,7.504849513403941
b3182,5.820598059216463,5.471007044359211,5.244588061081476,4.966062307158141,5.402963032576479,6.383394365542656,5.096345456479357,5.477085857047728,5.1970142621885875,4.9517145880555375,5.530243795739623,5.148790260079459,4.816504422816659,5.565131862668449,5.182130930197692,5.096480965968317,5.641792993165403,5.227254242217621,5.033367205866253,5.239336744005148,5.312538282170285
b3183,6.466625702222399,6.784597640321636,7.1209772765452986,7.483701839276719,6.918586146405432,5.369254993889483,7.307930518352689,7.06006287831234,7.260157573694263,7.083807689741321,6.548320907502253,7.251013312963511,7.143938601896309,6.765939681758469,7.106912111205382,6.831072526743721,6.662189264793444,6.8280773544686815,7.13303861021833,7.243840854364138,7.289617818155528
b3184,5.765947145827008,6.2099828922942875,6.413583565170913,6.655486046352058,6.163176045805906,6.218498164183332,6.029086700568392,6.284443823197459,6.505116663810483,6.382375554657458,6.02515524400252,6.3094411422758725,6.417392406376209,6.078485588174506,6.354918018757305,6.225538520133968,6.189142100384647,6.13769853255387,6.116349894928465,6.323183820363089,6.388922971282327
b3185,10.62399599383918,10.487841567783953,10.104842070293294,10.385553570932725,10.73755159011988,7.5265284129781,9.971806835608135,10.714822360217232,10.170790409294316,10.052348516761883,10.294523396538573,10.179890283947953,9.985234730020096,10.526037730301336,10.122205845832754,9.755516420610792,10.358944403004497,9.507896170054185,10.074234815095949,10.024642972736258,10.160396252814495
b3186,11.527593625730418,11.399833459595397,10.966357747155675,11.516491897978296,11.752590555660019,6.263411019852598,11.149741267615303,11.791032771558967,11.282922818584364,11.204074677656836,11.423215030316317,11.399028241186986,11.185195112332492,11.599078741285744,11.13419438742892,10.722446012220518,11.36409948491312,10.609992193608777,11.346601754810527,11.195881473370852,11.309187815810349
b3187,8.103792447810477,8.010606766934497,7.396216579747405,7.389919505795646,8.16420834476548,6.938832720509919,7.321153638973733,7.848119859568351,7.278293703995436,7.536725214485247,7.850826911459459,7.586445358483813,7.423929891366649,7.847869403550622,7.376292383008878,7.558078706273684,8.028332955200138,7.49531848091632,7.3983061463933755,7.409426715297651,7.338767503563384
b3188,4.468353715347584,5.389856911680232,3.3903957880623308,3.9653730346301184,5.104853755603415,0.0,4.114956385241129,4.788804732001888,4.488659463472438,3.4474460943752785,5.456975349771829,2.3977805573759285,4.0249021268166825,5.477103784491351,3.238819418773561,4.340522481111396,4.934806226977821,4.578197611529448,4.162694785746478,3.9308263646791857,4.059295844637127
b3189,7.498682995858091,7.3008963603744705,6.851448945154812,7.00490697690395,7.186140646800536,6.8284149425473935,7.042288118760645,7.250948667970633,6.883621414064766,6.95440333360115,7.242592128887033,6.668088198512052,7.033512911287321,7.087262281881331,6.932714326321033,7.154887647657468,7.044660141969368,6.837898101070956,6.661853074953378,7.100005906394676,6.874669404371454
b3190,8.744252458372385,8.111912715224362,8.322599210525894,8.588408653075541,8.688464730897888,0.0,8.4585253570063,8.309591000545625,8.399946539582709,8.598737009720326,8.526005730729995,8.619965346246289,8.521875779106766,8.246296787294783,8.367925346925446,8.304344913500556,8.69605734219196,8.220969044840336,8.232301353870083,8.380937988505751,8.524078143120182
b3191,7.2150009353359765,6.866136716401017,7.087787852000804,6.790973673006453,7.140852557347252,6.348057014414734,6.441643171433369,7.289929693859723,7.0252462341441,6.560828509216283,6.592707711237315,7.051938874128712,6.6938912595852855,7.290575956992574,7.271623072963352,6.503389361857207,6.947159104170401,6.585337153586195,7.015449473151779,6.972253772702838,6.874669404371454
b3192,7.931106012339916,7.334435200662652,7.59589989595639,7.312982700699302,7.755764130150778,6.236291395703765,7.132785121728198,7.513643204425611,7.420524433537556,7.2668785007291286,7.2069854610740824,7.389808373569845,7.290859693844179,7.452505437706192,7.43088162830322,7.031252019520782,7.595829293235253,7.407724306856011,7.657099304422082,7.49706154694218,7.328542168061988
b3193,7.801262683555638,7.945336179607756,7.799273133479658,7.274641866553806,7.857862239481774,5.454663231647437,7.362338711659609,8.049480096468637,7.837159433201039,7.351120681481508,7.996418734412563,7.5270393481827975,7.430835933879803,7.886384194195346,7.8089822478599435,7.221376712159793,7.7530706809306515,7.728741012453217,7.552669082682649,7.613664074633178,7.599134979925507
b3194,6.361617521534285,6.478168156647132,5.970080847951407,6.170731754445914,6.296054610813813,5.940722159077089,5.886963208901571,6.653617213216803,6.310025866691243,5.845305689768001,6.205234277930718,6.133946950734981,5.964408482027938,6.209688983995725,6.003514020458978,5.419512808961403,6.063690121970532,6.027325443560331,6.339623695730228,6.4170736364810494,6.0736366470875485
b3195,6.648532539159204,7.190302105574902,6.754989233048695,6.389988896996776,6.9044769035324824,4.91670403982497,6.38927095088741,6.980289513765041,6.731793735261965,6.249599893787767,6.916621813845021,6.8078906024012085,6.244209060100883,6.774974316003687,6.7364385077739035,6.311058811517856,6.742111698485956,6.753827096727418,6.885321736822387,6.889344907205048,6.6493971012938164
b3196,5.5571764247994615,4.765848343600929,4.81051279833217,5.134446080429531,4.98857311850682,5.62573758191945,4.995952652968476,4.845062385462899,4.7221849033891825,4.852552284272684,4.671918172819837,5.002778564733839,4.795679820733706,4.95223625261939,4.369021474621883,4.424827865987456,5.011459123704094,4.500061042724149,5.0105807031104765,4.901403222100938,5.189912545863589
b3197,7.006786797909624,6.503466305349284,6.287102154976344,6.580146362038403,6.7294405188700255,6.916920407373961,6.193096950632659,6.86078701933392,6.41928677652826,6.371382110302001,6.533431647270219,6.457854715309168,6.287668351679067,6.582651769683,6.518247788782965,6.532330081775804,6.466336057546681,6.3974342385676835,6.39322930670199,6.379617342807516,6.297434955942232
b3198,6.683362539436086,6.051831462637093,5.465206054278921,6.162579227143827,6.350742631604314,5.416876428905222,5.995732063792198,6.1256901721434955,5.7488481317073745,6.0159425933383215,5.834971201293794,5.952591102956248,5.996145211577708,6.1866328329735225,5.7811123140547584,5.810909375636664,5.673670036015096,5.671748420709019,6.078234411736721,5.985800199137305,5.68229601026708
b3199,8.596630094004809,8.327683671193702,8.44255725862127,7.793273282609119,8.447988852418279,9.269215332737437,8.117876695368265,8.193031053545992,8.379202211379164,8.07906553824699,8.52669880962325,8.267413503091271,8.039967366917898,8.180247188006692,8.38452733492252,8.379465805695844,8.793398407806633,8.572525146855002,7.802032664085886,8.149822214921548,8.014803956430775
b3200,9.150478285252447,8.795686850927732,8.77657396209013,8.47255263620271,9.163199093044383,8.579489669026124,8.570741712595613,8.732263483343104,8.77318056630412,8.656909026059722,8.888489850668376,8.783985553569124,8.478860330574415,8.769582951708779,8.81068294156928,8.795730795369423,9.301178861244164,8.753468633949968,8.573045948537276,8.587403755061331,8.723636009406388
b3201,7.60788069554199,7.108675025054629,7.026951229810563,6.961276919376444,7.284585579492334,6.625730332672087,6.929860377296236,7.408850060362859,6.852767323447421,7.106790006146377,6.939336127631459,7.038403888042915,6.977044376039716,7.147262807441779,6.892987052062392,6.781383076780685,7.213863830163291,6.793716496353138,6.955895702383776,6.818108729139073,6.907273938960943
b3202,8.870496836260916,8.525675783934828,8.392221616967506,8.43450471527675,8.662857745026502,8.218855889177284,8.315877299414721,8.40168708042409,8.511429542938718,8.49020698808465,8.420168415890293,8.554923772241533,8.353754071163381,8.46686332837863,8.47229872355771,8.356900496927175,8.61297516607951,8.56693325304505,8.441983658386752,8.46703111196471,8.493558442365194
b3203,9.461943553723554,9.260597835320247,9.191154654837375,9.21886225582648,9.312507051548012,8.364369123576875,9.03845821747847,9.389657045158064,9.303029075088046,9.121848483244591,9.144569790320233,9.078980845471794,9.170248203591699,8.921387755612077,9.24655182595527,9.274365290031115,9.125561214357534,9.358594221778933,9.199353492950944,9.301430549553551,9.292360998372821
b3204,8.564365820782406,8.304384522027506,8.36842026600866,8.200639070565478,8.473692328784535,8.177350009761003,8.247976270662432,8.587763676773099,8.3744178642311,8.152682738371075,8.366464975601893,8.205523290345067,8.228387402645664,8.250593174333131,8.256079252253922,8.426410595891012,8.214152561505088,8.309992393500902,8.344808658847363,8.337186521711766,8.290400663206798
b3205,7.987160941623453,8.039283259559982,7.939812507920697,7.5640297329716715,8.114217993420112,8.254293320037698,7.489630452593586,7.961205977487832,7.66239900567876,7.573501901093508,8.032447361816363,7.6254252569460705,7.501401189985302,7.861183468938727,7.851584117895342,7.621810998008778,8.11088947375278,7.92637645809439,7.561387902619231,7.736069414998293,7.679129970244774
b3206,6.9770199783620335,6.814309651406136,6.577752817924667,6.162579227143827,7.0331767651105155,0.0,6.784201514213749,7.041040987252388,6.320449558131188,6.1540544788312905,6.3157993009344215,5.7956379075083335,6.384275451386574,6.793627411465026,6.348845822498711,6.54149846857286,7.180856779270304,6.731432918740031,6.369045367449548,6.3484818004006005,6.290062757136882
b3207,9.839159514992703,10.23414452966696,10.664664963138812,9.927871578424934,10.335618717721587,10.225053945691503,10.121285909334782,10.262239614472218,10.863076113773257,10.080387187244753,10.180301807032606,10.707546908760692,9.91717883542324,10.381817047492506,10.685748827146401,9.968525387937621,10.353246162416802,10.948621062349307,11.570146769829352,10.910174868559764,10.449456473557024
b3208,4.982932478750682,5.105026940719022,4.566226642439643,5.309610643016138,5.1390326186423705,0.0,5.388883580332236,5.217126793312733,5.045114454735758,5.346710966441184,5.1520110577344465,4.762702766618498,5.640018556552149,5.293883214762875,4.910341476428197,5.582125716892747,5.213049904026959,4.881095607648508,5.274181709164344,5.302520235849333,5.123879547265057
b3209,5.943506304407344,6.090115147280947,5.797834333920093,6.338952693597192,5.636308201110897,5.216106899642891,6.0491906502601465,5.962896345353322,5.874059223552729,6.015477118300356,5.457421294966456,5.29473036792017,6.098180620190671,5.880476866842898,5.504871727771117,6.115693109745683,5.197530991524235,5.388426350826262,5.8622085338747345,6.233317877631341,6.067556096811307
b3210,5.303091746657842,5.4378603188696015,5.09275608829039,5.796628744714617,5.618357660193543,0.0,5.720883254871427,5.787385650408469,5.183455325748714,5.582695011331392,5.225047723256079,5.197045289297359,5.643504428450697,5.370263461495711,5.047715485916967,5.340048278351471,5.24704427145498,4.972610870249797,5.719206221136926,5.544340990694931,5.614212652193963
b3211,1.2380368944371245,1.0644861285926472,2.188166313142328,1.1350268767043123,2.1880199844353165,5.696906578028037,1.2239487109376568,1.7646031579222579,1.5511578162571442,1.838483216870522,2.0385671784576487,2.2758790610723634,1.7188703749588865,2.026294875487136,1.6369392877157196,1.50507853034733,1.9680486523445,2.0014470274798177,1.873154740859937,2.2017084242998686,1.8028025457518844
b3212,9.990489502479413,10.734733511776954,8.091276864232809,8.17178010943366,10.671493811817836,8.388350230900254,8.174253703317381,10.664615886884741,8.159924860993447,8.114958749747114,10.591862647434175,8.336261270319074,8.189318470622615,10.70564571037806,8.247074522127022,8.100279028539074,10.822076811973632,7.984658594595839,8.980723691001517,8.510342399412059,8.717705303634535
b3213,10.046594161670493,10.545684992892237,8.046838790126042,8.248616511349892,10.795465671786614,7.389807139959138,8.070950860993225,10.499152341698462,7.925310885402774,8.165597321827565,10.42699022943447,8.316353336877878,8.202304227123054,10.587767014962813,8.10232331449168,8.101597710913449,10.73283625176091,7.823804761536701,9.030879817367403,8.559761125007775,8.670811997762897
b3214,5.201238497290108,6.290716639499696,2.8185060068641676,3.482803545495294,6.495544565378078,4.996510210583085,3.189015341816945,6.342731090655835,3.4815496618660133,3.53613748213323,6.830665577071653,3.0013859830596696,3.4529023965196535,6.616902007239502,3.4259451251297297,3.605801946069579,6.655490930638178,3.6412594698310747,3.4419471494627385,3.36465845705421,3.1809161792494223
b3215,2.3380508312315924,2.957326593306387,0.0,1.6769499818898854,2.0421134953416926,0.0,0.6901956195348822,2.2792483796232323,0.9157964049427479,1.399601472243258,2.5593581908935583,0.0,1.234651426916598,2.6538342025665873,0.0,1.0604155482521196,2.942552187482969,1.1260031404248887,0.7646411539250635,1.3505551597405985,0.46574257765680754
b3216,3.458270363091191,3.4612523725866144,2.9385681275032693,2.653776984413981,3.472415691334164,0.0,2.6756789893976114,3.329073518165743,2.6498712328730454,2.7661977911583255,3.1659220416739475,2.858301718349625,2.8858222123173,3.1858769625695493,2.985523072321026,2.8589354313232804,3.5904698749209683,3.1497247257756333,2.4348106221963337,2.872898624714901,2.4685585871531996
b4569,3.4118750024031606,2.994819735307228,2.8194775655384143,1.8940241711520707,2.927713062248463,0.0,2.26070411293703,2.9647601848424756,2.428768538521792,3.1315663950141785,2.6540875480824218,2.095189179075082,0.6393765066444183,1.855034353553509,1.9542846980470743,2.946734624831651,3.097458540349363,2.612759931209672,2.289354886431923,2.834361943634603,2.2535079434198533
b3218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1583057153804091,0.0,0.0
b3219,5.006127020055684,3.9551704944103285,3.89161877975067,3.9034546443195106,4.008850747317498,5.0871583841948755,3.948518878745775,3.9064632777647024,4.305984055573253,4.638419408908819,4.048859986357162,4.138745896108365,4.168829484655863,3.80287463485396,4.446279900289082,3.8704561110719204,4.274127809469558,3.786860038696567,3.485307669573884,3.962827900507511,3.760731189417297
b3220,2.54954186218068,2.4592282096696074,3.0069857778566664,2.5683369194906973,2.600547452169135,4.457561692094401,2.7019561158184366,2.4887204153179234,2.5298114721276783,2.782858750407277,2.6148296615277347,2.8751392083883616,2.41111882311845,1.8213278031415678,2.8605293602802986,2.4717361729911644,2.6722092680794094,2.4853266439161197,2.0845614096429856,2.6735585801428,3.0122597584054094
b3221,4.816367776779595,4.248573490336844,4.65474256734525,4.9310646912032166,5.217799018185034,0.0,4.4251276044381544,4.1525595934538355,4.740943603036236,4.352025923701648,4.22975183645419,5.04545984216765,4.498778328974135,4.162262674808905,5.0102780424269975,4.460106875049498,4.271009154044516,4.432889495835812,4.649430020282416,4.807446793934785,3.99402205513399
b3222,3.99151546663709,4.487745621978192,4.7377129886539775,4.854956313348501,4.455486385319596,5.781590620091445,4.6770634719455355,4.2341415230518304,4.941019096584408,4.347415659187161,4.007701969402278,4.817561545494844,4.355050136375444,3.971192276155395,4.934028153220387,4.920098404006871,3.891419869875325,5.328460006746871,4.330509789329805,4.429225271972729,4.099970027362905
b3223,3.1094931602831744,2.997742475836841,3.2675686464331797,3.8515869333228068,3.1448025197012903,0.0,4.293158831873191,3.3443791367373787,4.475716222616357,4.066916493189507,3.0324675170062587,4.749426028288315,4.114966059459663,2.627210597362624,3.980822413278418,4.019795174010027,2.640124088007728,4.151693769905449,3.806458545933765,3.9873903582445034,3.4678154111901796
b3224,2.267194558783848,1.7581700982404826,3.7938040841753646,3.9703045497034415,2.0796155258645013,5.032609156874216,3.9745615772230347,2.1666394479098177,4.109026820878191,4.040160363675203,2.1122659789292966,4.417816650754354,3.9729925355724363,2.5342597150027903,3.9520938253735673,3.4367963928844754,2.4814794195966243,4.201550078482455,3.444703760280034,3.79829127271238,3.2141068120088554
b3225,3.476382472393636,3.842038901038045,5.456998241159994,5.112646423869156,4.01225213235931,6.328801771273874,5.159512569538868,2.478452973047484,5.375037322160511,5.171817115185043,3.480596264115645,5.594125158240424,5.131679004468765,3.607708449383574,5.046461331288569,5.508818969481916,3.597979793061718,5.4250574523144905,4.192440012421832,4.896820667287754,4.257342783858454
b3226,6.445570997543519,6.413882144033432,6.0479421523289485,6.173316108903392,6.407871326773125,6.912578255667697,5.9089198299794035,6.46407590127934,5.8685920360874215,6.0119017103547145,6.434860016744805,5.804838668235616,6.085198421013502,6.68590715317989,5.857668128227986,6.011860148636817,6.53678835279769,5.565616956218438,6.296257582667399,6.100995101943023,5.924862832117711
