Sample,Total,Assigned,Unassigned_rRNA,Unassigned_Unmapped,Unassigned_Read_Type,Unassigned_Singleton,Unassigned_MappingQuality,Unassigned_Chimera,Unassigned_FragmentLength,Unassigned_Duplicate,Unassigned_MultiMapping,Unassigned_Secondary,Unassigned_NonSplit,Unassigned_NoFeatures,Unassigned_Overlapping_Length,Unassigned_Ambiguity,percent_assigned,reads_processed,reads_aligned,reads_aligned_percentage,not_aligned,not_aligned_percentage,Filename,File type,Encoding,Total Sequences,Sequences flagged as poor quality,Sequence length,%GC,total_deduplicated_percentage,avg_sequence_length,basic_statistics,per_base_sequence_quality,per_sequence_quality_scores,per_base_sequence_content,per_sequence_gc_content,per_base_n_content,sequence_length_distribution,sequence_duplication_levels,overrepresented_sequences,adapter_content,per_tile_sequence_quality,r_processed,r_with_adapters,r_written,bp_processed,quality_trimmed,bp_written,percent_trimmed,pe_sense,pe_antisense,failed,se_sense,se_antisense
ecoli_00557,3935757,2834386,5297,92721,0,0,0,0,86512,0,0,0,0,477669,302778,136394,72.01628555828016,3935757.0,3843036.0,97.64,92721.0,2.36,ecoli_00557_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3935757.0,0.0,20-40,47.0,24.366196537761606,39.496591634087174,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,3942340,1382838,3942340,157693600,116238,155760377,1.2259362459858865,0.057,0.4683,0.4747,,
ecoli_00558,6832142,5076769,14604,167085,0,0,0,0,142420,0,0,0,0,687110,466856,277298,74.30713530251569,6832142.0,6665057.0,97.55,167085.0,2.45,ecoli_00558_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6832142.0,0.0,20-40,48.0,22.18760196450277,39.47045772760577,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,6846724,2405850,6846724,273868960,225560,270478046,1.2381519979482158,0.0521,0.4493,0.4986,,
ecoli_00559,7337149,5410138,34886,217197,0,0,0,0,132241,0,0,0,0,799582,454390,288715,73.73624278313007,7337149.0,7119952.0,97.04,217197.0,2.96,ecoli_00559_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7337149.0,0.0,20-40,49.0,22.936896995337147,39.46669217157782,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,7354086,2577555,7354086,294163440,253136,290521969,1.2379074027690185,0.0469,0.4585,0.4946,,
ecoli_00560,4770304,3641155,56318,123093,0,0,0,0,87699,0,0,0,0,424761,243884,193394,76.32962175995492,4770304.0,4647211.0,97.42,123093.0,2.58,ecoli_00560_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4770304.0,0.0,20-40,51.0,29.873916810924296,39.51291657722443,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,4783083,1604502,4783083,191323320,757809,188332413,1.5632736249820458,0.0365,0.4658,0.4977,,
ecoli_00561,7659933,5909095,7074,207852,0,0,0,0,156894,0,0,0,0,644759,398683,335576,77.14290712464457,7659933.0,7452081.0,97.29,207852.0,2.71,ecoli_00561_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7659933.0,0.0,20-40,51.0,24.21803130275703,39.51387995169149,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,7679807,2583611,7679807,307192280,1174517,302424528,1.5520416072956005,0.0381,0.4553,0.5066,,
ecoli_00562,13384782,10579749,26585,286419,0,0,0,0,153772,0,0,0,0,1448098,538683,351476,79.04311777360289,13384782.0,13098363.0,97.86,286419.0,2.14,ecoli_00562_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,13384782.0,0.0,20-40,50.0,16.245534437911207,39.52380031292254,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,13415256,4076628,13415256,536610240,1935478,529271300,1.3676481462597507,0.0343,0.5327,0.433,,
ecoli_00563,6452904,4918013,89562,134327,0,0,0,0,73003,0,0,0,0,828022,258781,151196,76.21394956441317,6452904.0,6318577.0,97.92,134327.0,2.08,ecoli_00563_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6452904.0,0.0,20-40,49.0,19.575079626289405,39.54399585055039,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,6461620,2015559,6461620,258464800,537585,255250205,1.2437264184523389,0.0424,0.527,0.4306,,
ecoli_00564,9022597,7091167,613,375633,0,0,0,0,211273,0,0,0,0,809539,377940,156432,78.59341384747651,9022597.0,8646964.0,95.84,375633.0,4.16,ecoli_00564_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9022597.0,0.0,20-101,51.0,18.684417644716717,99.78189804997385,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9038676,2741484,9038676,912906276,3692961,905461177,0.8155381549814211,0.0177,0.4516,0.5307,,
ecoli_00565,9625960,7298534,225281,497634,0,0,0,0,206168,0,0,0,0,858317,383562,156464,75.8213622329617,9625960.0,9128326.0,94.83,497634.0,5.17,ecoli_00565_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9625960.0,0.0,20-101,51.0,17.255819357961585,99.80076958557899,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9647744,2894811,9647744,974422144,4785444,965592509,0.9061406346693204,0.0176,0.442,0.5403,,
ecoli_00566,5444963,3947318,5910,129711,0,0,0,0,30657,0,0,0,0,928446,247681,155240,72.49485441866179,5444963.0,5315252.0,97.62,129711.0,2.38,ecoli_00566_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5444963.0,0.0,20-40,49.0,21.359605096016125,39.47719350893661,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,5453837,1805247,5453837,218153480,613706,215023410,1.434801773503682,0.0326,0.469,0.4985,,
ecoli_00567,11885774,8513529,11560,265367,0,0,0,0,86281,0,0,0,0,2077975,569110,361952,71.62788893680799,11885774.0,11620407.0,97.77,265367.0,2.23,ecoli_00567_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11885774.0,0.0,20-40,49.0,16.101825128793987,39.477934966624815,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,11906645,3919778,11906645,476265800,1423393,469392588,1.443146243127262,0.0343,0.4701,0.4956,,
ecoli_00568,8939032,6428038,1980,1399562,0,0,0,0,10357,0,0,0,0,688242,391942,18911,71.90977725552386,8939032.0,7539470.0,84.34,1399562.0,15.66,ecoli_00568_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8939032.0,0.0,20-150,50.0,23.763727628527693,147.41947651602544,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,pass,8953995,2764431,8953995,1343099250,10309055,1324030554,1.4197533056473677,0.0101,0.4261,0.5639,,
ecoli_00569,10675851,7661248,1641,1622356,0,0,0,0,11092,0,0,0,0,886141,472684,20689,71.76241032213731,10675851.0,9053495.0,84.8,1622356.0,15.2,ecoli_00569_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10675851.0,0.0,20-150,50.0,21.817368699623803,147.22901134532506,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,pass,10696260,3390345,10696260,1604439000,12574867,1579172570,1.5747828368669674,0.011000000000000001,0.428,0.561,,
ecoli_00570,10159574,7308021,3134,1567568,0,0,0,0,11697,0,0,0,0,807611,441013,20530,71.93235661259024,10159574.0,8592006.0,84.57,1567568.0,15.43,ecoli_00570_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10159574.0,0.0,20-150,51.0,23.83947122856215,147.80981997867232,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,10179752,3151316,10179752,1526962800,12070965,1504519108,1.4698257220149695,0.01,0.4487,0.5413,,
ecoli_00571,12515560,8815827,5519,1981549,0,0,0,0,12732,0,0,0,0,1143847,532492,23594,70.4389336154355,12515560.0,10534011.0,84.17,1981549.0,15.83,ecoli_00571_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12515560.0,0.0,20-150,51.0,22.601096416703616,147.75586573832894,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,12536704,3904355,12536704,1880505600,14326027,1852776926,1.4745329128506717,0.0104,0.4553,0.5343,,
ecoli_00572,9804903,4702324,3224925,192065,0,0,0,0,49110,0,0,0,0,1082776,343522,210181,47.95890382597361,9804903.0,9612838.0,98.04,192065.0,1.96,ecoli_00572_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9804903.0,0.0,20-40,51.0,15.193730791171276,39.500084600530975,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,pass,9819525,3166296,9819525,392781000,1145080,387416849,1.365684949119229,0.0291,0.3271,0.6439,,
ecoli_00573,4016473,2899583,66912,79116,0,0,0,0,28399,0,0,0,0,623355,193972,125136,72.19226918741892,4016473.0,3937357.0,98.03,79116.0,1.97,ecoli_00573_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4016473.0,0.0,20-40,49.0,23.915797885689944,39.478406552216335,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,4021927,1333670,4021927,160877080,414777,158608774,1.4099621897662489,0.0311,0.4703,0.4986,,
ecoli_00574,8321065,5868285,31442,175175,0,0,0,0,97152,0,0,0,0,1458820,438443,251748,70.52324432028833,8321065.0,8145890.0,97.89,175175.0,2.11,ecoli_00574_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8321065.0,0.0,20-40,50.0,18.331005200490306,39.59038224073481,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,8334442,2735326,8334442,333377680,770073,329010148,1.3100853062508564,0.0409,0.4718,0.4872,,
ecoli_00575,9259471,6633670,28889,157876,0,0,0,0,116328,0,0,0,0,1544171,482890,295647,71.64199769079681,9259471.0,9101595.0,98.29,157876.0,1.71,ecoli_00575_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9259471.0,0.0,20-40,50.0,17.479178556166346,39.590898443334396,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,9273755,3032078,9273755,370950200,852310,366112265,1.3042006716804575,0.0384,0.4709,0.4908,,
ecoli_00576,8642739,6571130,72406,182587,0,0,0,0,245116,0,0,0,0,896549,350729,324222,76.0306426006848,8642739.0,8460152.0,97.89,182587.0,2.11,ecoli_00576_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8642739.0,0.0,20-51,50.0,18.95096466893195,50.549641265344235,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,8647674,2707216,8647674,441031374,595616,436934414,0.9289497848740348,0.0269,0.4409,0.5322,,
ecoli_00577,12497704,9339861,61220,323591,0,0,0,0,201735,0,0,0,0,1731291,468956,371050,74.73261488670241,12497704.0,12174113.0,97.41,323591.0,2.59,ecoli_00577_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12497704.0,0.0,20-51,51.0,16.572549870080948,50.54816556705136,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,12505016,3964207,12505016,637755816,836603,631806992,0.9327745589700744,0.0243,0.4718,0.5039,,
ecoli_00578,6301446,4547052,141748,163288,0,0,0,0,96546,0,0,0,0,958382,234906,159524,72.15886639352301,6301446.0,6138158.0,97.41,163288.0,2.59,ecoli_00578_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6301446.0,0.0,20-51,50.0,21.619167514092695,50.54215254720901,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,6305696,2002413,6305696,321590496,456028,318528496,0.9521425658051784,0.0322,0.4567,0.5111,,
ecoli_00579,4233557,2193688,1425410,89192,0,0,0,0,6189,0,0,0,0,406113,64414,48551,51.81666385972836,4233557.0,4144365.0,97.89,89192.0,2.11,ecoli_00579_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4233557.0,0.0,20-51,53.0,20.74757628577204,50.53581728083501,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,4237752,1338800,4237752,216125352,347978,213985137,0.9902655936449326,0.018000000000000002,0.3118,0.6702,,
ecoli_00580,9133617,6624729,4404,167105,0,0,0,0,125886,0,0,0,0,1384976,505191,321326,72.53127649210603,9133617.0,8966512.0,98.17,167105.0,1.83,ecoli_00580_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9133617.0,0.0,20-40,49.0,17.871091868886854,39.51895650978139,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9151513,2909374,9151513,366060520,1098516,361113031,1.3515494650993776,0.0391,0.4866,0.4743,,
ecoli_00581,7304454,5447838,4125,134662,0,0,0,0,98417,0,0,0,0,907654,457535,254223,74.58241231993522,7304454.0,7169792.0,98.16,134662.0,1.84,ecoli_00581_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7304454.0,0.0,20-40,48.0,19.341603128901337,39.48782167702064,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,7316970,2413998,7316970,292678800,756921,288548412,1.411235798424758,0.0402,0.47,0.4898,,
ecoli_00582,8272980,6483604,611,457793,0,0,0,0,181143,0,0,0,0,687491,335505,126833,78.37084097870418,8272980.0,7815187.0,94.47,457793.0,5.53,ecoli_00582_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8272980.0,0.0,20-101,51.0,19.753324427704808,99.80680480310602,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,8293032,2485616,8293032,837596232,4353002,829831678,0.9270044089692132,0.019,0.4644,0.5166,,
ecoli_00583,8460768,6551007,571,476449,0,0,0,0,218519,0,0,0,0,709871,356863,147488,77.42804199335096,8460768.0,7984319.0,94.37,476449.0,5.63,ecoli_00583_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8460768.0,0.0,20-101,51.0,19.243758027324287,99.79830719859,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,8481812,2538969,8481812,856663012,4554220,848583513,0.9431362025468188,0.0172,0.4565,0.5262,,
ecoli_00584,10791581,8082663,71896,279316,0,0,0,0,84476,0,0,0,0,1347940,552814,372476,74.89785787643164,10791581.0,10512265.0,97.41,279316.0,2.59,ecoli_00584_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10791581.0,0.0,20-40,48.0,15.94355132098233,39.535185900935176,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,10809687,3426842,10809687,432387480,1018512,426807662,1.2904670597770314,0.0452,0.4358,0.519,,
ecoli_00585,9017591,6780670,24680,243092,0,0,0,0,87003,0,0,0,0,1073698,471744,336704,75.19380730396844,9017591.0,8774499.0,97.3,243092.0,2.7,ecoli_00585_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9017591.0,0.0,20-40,48.0,17.18760406313881,39.53251217536923,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9034825,2858878,9034825,361393000,951793,356642223,1.3145736082325892,0.0423,0.4387,0.5191,,
ecoli_00586,11230023,7939656,4623,1779193,0,0,0,0,11984,0,0,0,0,942539,529220,22808,70.70026481691089,11230023.0,9450830.0,84.16,1779193.0,15.84,ecoli_00586_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11230023.0,0.0,20-150,51.0,21.962811112904333,147.62702142284132,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,11246426,3571525,11246426,1686963900,12526660,1660882675,1.5460452354671017,0.0121,0.4346,0.5533,,
ecoli_00587,12690898,10330011,1904,540681,0,0,0,0,176302,0,0,0,0,901342,512661,227997,81.39700594867281,12690898.0,12150217.0,95.74,540681.0,4.26,ecoli_00587_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12690898.0,0.0,20-101,51.0,20.780945184872788,99.79308414581853,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,fail,12716262,3832401,12716262,1284342462,5879241,1273246884,0.8639111707575078,0.0141,0.4243,0.5616,,
ecoli_00588,12686074,10022246,2107,640808,0,0,0,0,318353,0,0,0,0,925813,540670,236077,79.00195127349879,12686074.0,12045266.0,94.95,640808.0,5.05,ecoli_00588_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12686074.0,0.0,20-101,52.0,18.93596042067027,99.80470159641196,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,fail,12730450,3750766,12730450,1285775450,10422164,1270193830,1.211846127564498,0.0169,0.4528,0.5303,,
ecoli_00589,9701064,7655172,1894,484553,0,0,0,0,212115,0,0,0,0,758756,416662,171912,78.91064320367333,9701064.0,9216511.0,95.01,484553.0,4.99,ecoli_00589_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9701064.0,0.0,20-101,51.0,19.389338192759077,99.80450886624395,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,fail,9731393,2897500,9731393,982870693,6875093,971984957,1.1075450796862858,0.0172,0.4536,0.5292,,
ecoli_00590,6415971,4527941,59529,154881,0,0,0,0,19286,0,0,0,0,1127548,361329,165457,70.57296549501238,6415971.0,6261090.0,97.59,154881.0,2.41,ecoli_00590_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6415971.0,0.0,20-40,49.0,22.639795066468864,39.498515813116995,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,6421786,2030591,6421786,256871440,662629,253486212,1.317868580485242,0.0496,0.5043,0.4461,,
ecoli_00591,9353028,6514765,84840,213185,0,0,0,0,46659,0,0,0,0,1717229,538795,237555,69.65407352570739,9353028.0,9139843.0,97.72,213185.0,2.28,ecoli_00591_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9353028.0,0.0,20-40,48.0,18.32317528720322,39.51477671188411,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9358344,2964726,9358344,374333760,721946,369646115,1.2522634880701116,0.049,0.5092,0.4418,,
ecoli_00592,4850868,3595189,47096,116039,0,0,0,0,14330,0,0,0,0,734822,212942,130450,74.11434407203002,4850868.0,4734829.0,97.61,116039.0,2.39,ecoli_00592_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4850868.0,0.0,20-40,51.0,22.453354243647304,39.57604329781804,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,4853733,1522928,4853733,194149320,382155,191735101,1.24348568411159,0.0377,0.4618,0.5005,,
ecoli_00593,10070158,7406207,140695,279675,0,0,0,0,49230,0,0,0,0,1385725,497814,310812,73.54608537423147,10070158.0,9790483.0,97.22,279675.0,2.78,ecoli_00593_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10070158.0,0.0,20-40,50.0,18.04424548628885,39.568673202545575,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,10076507,3177859,10076507,403060280,823800,398017386,1.2511513166219208,0.044000000000000004,0.4637,0.4923,,
ecoli_00594,5531608,4218792,65302,104204,0,0,0,0,27901,0,0,0,0,642398,301580,171431,76.26700952055894,5531608.0,5427404.0,98.12,104204.0,1.88,ecoli_00594_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5531608.0,0.0,20-40,48.0,21.67480960358652,39.5144695719581,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,5535046,1750789,5535046,221401840,449153,218618603,1.2570975019900466,0.044000000000000004,0.4626,0.4934,,
ecoli_00595,9159133,7094165,80815,179459,0,0,0,0,35808,0,0,0,0,1028277,456390,284219,77.45454728083979,9159133.0,8979674.0,98.04,179459.0,1.96,ecoli_00595_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9159133.0,0.0,20-40,48.0,17.107345876728054,39.517912776242035,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9164608,2881863,9164608,366584320,745305,362012826,1.2470511559250543,0.0408,0.4607,0.4984,,
ecoli_00596,6488458,4949942,115279,133200,0,0,0,0,19749,0,0,0,0,741288,333893,195107,76.28841860423542,6488458.0,6355258.0,97.95,133200.0,2.05,ecoli_00596_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6488458.0,0.0,20-40,50.0,20.94877541554197,39.56622575040171,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,6492235,2058622,6492235,259689400,488103,256452972,1.2462688118960574,0.047,0.4474,0.5056,,
ecoli_00597,6006587,4388339,154097,109050,0,0,0,0,29152,0,0,0,0,770932,349723,205294,73.05877697268016,6006587.0,5897537.0,98.18,109050.0,1.82,ecoli_00597_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6006587.0,0.0,20-40,50.0,22.378033625759784,39.56792484650601,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,6009600,1889732,6009600,240384000,460934,237392084,1.2446402422790204,0.0485,0.4528,0.4987,,
ecoli_00598,11664784,8650071,76117,234927,0,0,0,0,139836,0,0,0,0,1649362,445752,468719,74.15543228232943,11664784.0,11429857.0,97.99,234927.0,2.01,ecoli_00598_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11664784.0,0.0,20-40,51.0,16.735714290880054,39.591282187479855,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,11681347,3664216,11681347,467253880,1027288,461374130,1.2583630124162908,0.0309,0.4525,0.5166,,
ecoli_00599,10586338,7099386,170222,304844,0,0,0,0,79696,0,0,0,0,2103372,435920,392898,67.06177339132758,10586338.0,10281494.0,97.12,304844.0,2.88,ecoli_00599_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10586338.0,0.0,20-40,50.0,16.955293638932545,39.59763111663353,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,10601137,3445370,10601137,424045480,956107,418538558,1.2986630585002343,0.0369,0.4708,0.4923,,
ecoli_00600,8654312,6640298,521591,141699,0,0,0,0,47390,0,0,0,0,629927,349175,324232,76.72820208007292,8654312.0,8512613.0,98.36,141699.0,1.64,ecoli_00600_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8654312.0,0.0,20-40,51.0,20.50663819636043,39.50802709678135,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,8666572,2925279,8666572,346662880,721998,341837772,1.3918732804619864,0.0351,0.389,0.5759,,
ecoli_00601,5669535,4257290,20532,95473,0,0,0,0,90708,0,0,0,0,594137,360498,250897,75.09063794473444,5669535.0,5574062.0,98.32,95473.0,1.68,ecoli_00601_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5669535.0,0.0,20-40,50.0,24.818134496609396,39.51823315315983,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,5677748,1887133,5677748,227109920,510807,223967992,1.383439349544925,0.0512,0.4303,0.5185,,
ecoli_00602,10404308,7703478,35362,243486,0,0,0,0,160537,0,0,0,0,1191044,661706,408695,74.04123368896806,10404308.0,10160822.0,97.66,243486.0,2.34,ecoli_00602_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10404308.0,0.0,20-40,49.0,19.00207902962258,39.513019222422095,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,10429285,3305151,10429285,417171400,1458220,411299707,1.4075013291898726,0.0532,0.4617,0.4852,,
ecoli_00603,9381186,6925830,20771,198710,0,0,0,0,127203,0,0,0,0,1132294,628951,347427,73.8268061202496,9381186.0,9182476.0,97.88,198710.0,2.12,ecoli_00603_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9381186.0,0.0,20-40,48.0,19.792256585593726,39.473776876399214,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9404842,3117944,9404842,376193680,1368618,370495895,1.5145881770262597,0.0519,0.466,0.4821,,
ecoli_00604,12122456,9052944,13106,208307,0,0,0,0,218752,0,0,0,0,1312760,806552,510035,74.67912442825117,12122456.0,11914149.0,98.28,208307.0,1.72,ecoli_00604_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12122456.0,0.0,20-40,50.0,19.961897702755284,39.516664857352346,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,12147335,4047298,12147335,485893400,1568103,478735385,1.4731657190651284,0.0482,0.4744,0.4774,,
ecoli_00605,10237444,7628730,18555,190701,0,0,0,0,149812,0,0,0,0,1191274,659557,398815,74.51791677688297,10237444.0,10046743.0,98.14,190701.0,1.86,ecoli_00605_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10237444.0,0.0,20-40,50.0,20.90749413490851,39.516741483518736,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,pass,10262149,3415477,10262149,410485960,1488861,404265119,1.5154820398729352,0.051,0.4723,0.4767,,
ecoli_00606,9379654,6889373,45689,202998,0,0,0,0,83690,0,0,0,0,1116401,671115,370388,73.45018270396754,9379654.0,9176656.0,97.84,202998.0,2.16,ecoli_00606_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9379654.0,0.0,20-40,47.0,18.002834170432262,39.48923627673261,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9401815,3108334,9401815,376072600,1201681,370536402,1.4721088428138607,0.0593,0.4252,0.5155,,
