Geneid,DDB-PD-036-AMBR-R13-S02,DDB-PD-036-AMBR-R13-S10,DDB-PD-036-AMBR-R14-S02,DDB-PD-036-AMBR-R14-S10,DDB-PD-036-AMBR-R15-S02,DDB-PD-036-AMBR-R15-S10,DDB-PD-036-AMBR-R16-S10,DDB-PD-036-AMBR-R17-S02,DDB-PD-036-AMBR-R17-S10,DDB-PD-036-AMBR-R18-S02,DDB-PD-036-AMBR-R18-S10,DDB-PD-036-AMBR-R19-S02,DDB-PD-036-AMBR-R19-S10,DDB-PD-036-AMBR-R20-S02,DDB-PD-036-AMBR-R20-S10,DDB-PD-036-AMBR-R21-S02,DDB-PD-036-AMBR-R21-S07,DDB-PD-036-AMBR-R22-S02,DDB-PD-036-AMBR-R22-S07,DDB-PD-036-AMBR-R23-S02,DDB-PD-036-AMBR-R23-S07,DDB-PD-036-AMBR-R24-S02,NGSDNA22-1_S73,NGSDNA22-2_S74,NGSDNA22-3_S75,NGSDNA22-4_S76,NGSDNA22-5_S77,NGSDNA22-6_S78,NGSDNA22-7_S79,NGSDNA22-8_S80
b4056,7.848909212237287,8.3773532328169,7.665925298839346,8.392120340051688,7.888394527497645,8.187511146515101,8.24692514064696,7.782748651078064,8.388038705551809,7.835105735706296,8.263965784636635,7.552830729804736,7.962381381551161,8.00620926108417,8.167175478040784,7.461615955706902,8.401732967482175,7.530962631132471,8.287148256233813,7.273876057209706,8.305203299293234,7.1548694061576645,8.163520041916279,8.13844032518629,7.9407225909755095,8.198106686157683,8.24637721994605,7.996796148350351,8.100900518131795,8.003142139357964
b4057,6.6321647074516346,7.758421683092224,6.397356490076509,7.552974911383364,6.688753038307696,7.6006893816571175,7.663029956251205,6.546464831840272,7.641089778958039,6.753071536045123,7.62277840732733,6.380051393065461,7.361276037369352,6.491570196233709,7.688524670809754,6.995215519912121,7.57754962445853,6.617641064331438,7.6575198592426466,6.722499369619421,7.679967945619214,6.352844634025921,7.846093491658753,7.878153058920537,8.030633970107951,8.09003812512853,7.907499612080079,7.877922302355188,8.001129482301932,8.051400074392731
b4058,6.421421673912463,6.44626233346505,6.313872226451178,6.4962205367445875,6.465667438543849,6.296376987887311,6.366985620346467,6.375161395024334,6.3870086138837685,6.3647248562488725,6.517025958691796,6.22131235407248,6.309409535022127,6.06008416376215,6.414293948999564,6.044443555710236,6.566030633344014,6.3703498358667545,6.474111338819502,6.358129437050895,6.4643671513916505,6.291437394791099,7.893494219428475,7.947741278256463,7.889273327237255,7.926203875171022,7.934902183260864,7.993492173595951,7.9627548393467755,7.898204767643899
b4059,6.999788085922305,7.631248319525993,7.050763185896165,7.305433800315038,6.858450977312911,7.894836801872855,7.693946584192749,7.015683137223963,7.809644067475764,7.112783418793307,7.7715313494107585,7.092680497269109,7.60465890146305,6.213284144917359,7.8208092128666165,7.904137876235138,7.666987916052682,7.866660813591781,7.62672095149221,7.835589196447509,7.3042830484501,7.733544584804491,8.09615276702805,8.028394214733188,7.81177728593902,8.040957265975559,7.963606581861698,7.98771892310016,7.969587812132667,8.144021480314892
b4060,5.621975705183307,4.389893487706802,6.029900394771061,4.5464987237877335,6.251580445459356,5.15851878055243,4.31219249301097,5.9827089881303674,5.841198286538189,6.101034994760732,5.809810013134429,5.7735267404386335,5.909551482477374,6.107256391478522,5.867346536905535,7.132774378143606,4.494193905637447,6.979670671585986,4.22837959624945,7.0417308773615455,4.774912095307809,6.893946310998444,7.602518590162047,7.3054503672701365,7.205220040512496,7.406524163618182,7.947056230426638,7.702158454317812,7.467465669770738,7.560305458396601
b4061,3.6201798023960614,3.60506814403578,3.3873446844676147,3.4881046835382445,3.524924407362606,3.818536051689897,3.4668671966851785,3.3527608618091005,3.9815263780646437,3.5950293269602858,3.832427900458069,3.465293260503444,3.6728829166686925,3.338098853561741,4.103759320337636,3.5418462249925904,3.9808232164402604,2.383942049732463,3.8007023149795103,3.215291695928763,3.8520920461096493,3.1271818808040006,8.067288000064117,7.793170857933964,7.883921466218058,7.7803073856263145,8.01624766994185,8.049951303855808,8.038023061618613,7.932905058914211
b4062,7.127471067132083,7.571473676008057,7.107358819126766,7.612423063295408,7.166626507983705,7.385337571091247,7.433479345007833,6.933536540778224,7.271245119614244,7.117313222496019,7.307427927546844,6.933630749822529,9.0419867811592,6.762652558162233,6.958621139658698,6.560456300692118,7.855839615296819,6.756212648277447,7.4597039245394186,6.605989622828855,8.070023074126576,6.311582545525688,8.037708155613569,7.678920142395967,7.526519457785464,7.983283718741888,7.79227675119928,7.727299252290431,7.65948816395409,7.787729855138452
b4063,1.9083731129611892,3.250991897721607,2.0125082916978987,2.465144460772172,1.9015111471492685,3.1530276733673492,2.9753741609293427,1.698960518002496,2.9875399382964005,1.7892742302856603,2.7858341462714047,1.5650922751169105,3.117973497362475,1.2197695016372168,3.0292854068747896,3.105212780882798,2.891370250744491,3.3454460160345483,2.5086103447699934,2.7127888434404026,2.7324556605875516,3.238087092290531,7.9446998343406205,8.200485857089177,8.137219445676568,8.09338302700449,8.170522840967829,8.348062343373599,8.152478863456391,8.066794260418643
b4064,6.260155169174902,6.399312530897615,6.275351203502298,6.213411030982313,6.300152737897183,6.503700950404366,6.194714320943112,6.289659487905305,6.492117022897506,6.232712132585775,6.464857355075304,5.986747181029721,5.802946537473917,6.1855285335345,6.500471944512686,6.303875496815,5.7465457614400375,6.69159462737433,5.732739288283772,6.563720845184721,5.761172077869148,6.520886263421179,7.722270846789989,7.750531374241039,7.573170126760608,7.698615239824033,7.784046538576281,7.6734038777195845,7.729537654811238,7.779499760582859
b4065,4.957606053214268,4.809646017920133,4.788454453410442,4.91301301283158,4.841607273081392,5.00675437350005,4.844427866252728,4.728793315883701,5.2038953186109635,4.7893142795733885,4.990811648391673,4.1735444457638895,4.508975381913455,4.38727700475288,5.082370844154622,5.226351989094936,4.880104541366204,5.37799054226866,4.873066944074033,5.396996862290079,4.971019268998026,5.081856835785247,7.355608035548273,7.257956861953389,7.43642397487549,7.5842409440725795,7.5412162782274,7.288224951400008,7.419011597858049,7.406548833500773
b4066,1.4505593144399525,0.5693031578200998,0.8933920818222951,0.5505284824535213,0.8199151076353782,1.177554272697981,0.6309664449191945,0.8543683286621837,0.7758417129527501,0.9133360609116027,0.8861205964261982,0.9112121161630105,0.5463885192090467,0.8194795952586961,1.073252036328701,2.0139812497776997,0.9674157828059217,1.2705111279337051,0.7609556213771469,0.7879045132845032,1.1820618900816695,0.6112537763584114,8.348107439464533,8.202878382124847,8.36914704865685,8.255924362189226,8.226336593641944,8.362922805981892,8.481060554115139,8.267267094349053
b4067,4.037796882745652,8.782703273836358,3.888159814449523,8.805944548762827,3.631645948009114,8.890812467552067,8.788170257180008,4.0509845510715214,8.963189551757216,3.850985567133195,8.892876740694488,3.9340311016424194,7.830268947802134,4.0318441056001,8.832392840993377,3.8653421054293946,9.08765502246865,3.8361621027850554,9.042434649511748,4.0332283635552075,9.02851308463105,4.080425308785508,7.785881886413041,7.761057222994265,7.881660199338692,7.731805495561432,7.842961392474949,7.888471786654314,7.940500010515236,7.843775228640028
b4068,5.941812382901761,9.490325277210887,5.651909210647791,9.4233788945365,5.933927728318607,9.36096804457746,9.266232408043162,5.765424536224978,9.477433253797793,5.753323130261062,9.401821493913475,5.878629418372141,8.546691454522183,5.372156266200581,9.262985860774679,3.997203215601256,9.601984100591157,4.040975147906915,9.593313890525113,4.401291579865914,9.660149173041972,4.754213446140884,7.896054768979238,8.02896782098398,7.899788086963977,7.908751990282602,8.135687934917131,8.162091147466288,8.260624709593507,7.881896297105352
b4069,6.10985285420837,9.919541338804182,6.040737198141936,9.894768694111146,6.075954702817519,9.835519594691936,9.894055503208223,6.08251154721862,9.939966311630329,6.008529643266901,9.9195976814507,6.049087487225587,9.716423430278653,5.568000068066916,9.798249465227075,5.589054655861111,10.230513124053179,5.7166015298502115,10.172315244593774,5.877410111949597,10.217667734372439,5.899068831844889,7.989107099270372,7.870963358995169,8.030297684595727,8.046609757124816,7.996394721803531,8.061814232582044,8.026561070757488,8.017563747399949
b4070,3.100059258966969,2.1643358310025165,2.856585514913728,1.9732219688317885,3.1648226502071113,2.3144521519547983,2.307142412005337,2.85842145542227,2.323408173724125,3.1094888525544775,2.4467895617918773,2.778965749303169,2.6110625295516754,2.99409880315649,1.9929752070677629,3.244386483522712,2.053762706796899,2.702071484602837,2.3525283955025373,2.639244521427581,2.5724008559457374,2.86591997010372,7.943850121641484,7.908100857274443,7.795141713700843,7.823022408075072,7.89540036646329,7.97675009197044,7.95661863468698,7.981657043083971
b4071,1.7041871483403694,1.681030053204284,1.4739288806786002,1.042318700974056,1.9039935233008478,1.9552140337796944,1.1705948057870283,2.3372871432013227,1.7807877895977753,2.2713002194035696,1.7033797665802284,1.6821315435650572,1.7865616865695904,2.3623280810315923,1.8147462683604276,1.622475710252136,2.2113072049497577,2.6709271604352303,0.5386122485047553,1.8012882478184125,2.0975185111276216,2.4624971832529914,8.246683772213002,8.306757245967527,8.18141947724265,7.887694820652828,7.984108066041294,8.22461256209928,8.320804522741886,8.091433440229975
b4072,1.1315769930733008,1.3513417996538593,0.8073533767541201,0.5330563101247289,0.7058287813262463,1.7774043530612165,1.369245153956597,0.8296933248283828,1.245086327361146,1.1308145554246791,1.0621341347837683,0.8853465756845299,0.9152589282913893,0.9408705687390995,1.6436454446682034,1.9721909483961468,1.1540935662988565,1.8944274394174516,1.4427413836715013,1.630863413843532,1.3016021421624857,1.0108745909721872,7.743915700900354,7.813893336228893,7.87952084939393,7.874680351234933,7.845959893939295,7.766570644086343,7.934248643844787,7.802310681985698
b4073,0.8768018987815028,1.206230439703867,0.7968487565827984,1.3614169406611363,1.024317925190566,1.646732962694439,0.4548153099480822,0.5227154228437368,1.5481763228001153,1.0525535954786178,1.8003305886792642,0.6734704035955081,1.7141168098023836,0.9291228355338923,1.8017398166889504,2.2312260581093355,1.2620199092628688,0.0,1.226939437545163,1.9800176605763844,1.5002193063892504,1.9453383209022264,7.691690480315671,7.5412433253509,7.609915575827456,7.470000652934839,7.5112661619875585,7.6586470280764285,7.740428044978345,7.701189294263808
b4074,0.9744157948824952,0.910605362507908,0.9797688976004991,0.785959904988867,0.889156564950067,1.1566631874562792,1.319908654696986,0.7593171264476652,1.4142480999705223,0.9737270532123626,1.4661648482777274,0.9201025348750562,1.542931203544801,0.45683889765498886,0.8957482359891875,2.1867452134387975,1.3156519140553835,1.5032285799597505,1.0038922183953478,0.7721747870170669,1.405126715683156,1.5111480993893518,7.594904501933655,7.659233368784683,7.535404281271594,7.588648360359608,7.6674000199777685,7.619509345724449,7.776938462839665,7.636822775492919
b4075,0.0,0.0,1.2094513191456024,1.742741238912412,1.0734037778365262,1.6436610937461529,1.5095671064072997,0.8609015492296332,0.677637431024245,0.9201923515253884,1.7570400339039591,1.1283538840018548,1.024006684035873,1.3837463154485363,1.1630588144847074,2.024963946361228,1.5242954088787304,2.0602900121393666,1.4171837167738084,1.1526637100110242,1.2775858746925777,0.9170427584602467,7.552231750266324,7.6845880083574585,7.430810073733672,7.499445636136305,7.7141778387629385,7.773203842829974,7.584682364322536,7.502233090215106
b4076,2.5425468926943102,2.167617674075161,2.1845087526989926,1.813824394735336,2.259604703720414,2.142872780282846,2.36698629109868,2.0530602950261057,2.0303212820678134,2.4331071515829112,2.126951404736933,1.7175348076672123,1.8715308251788159,1.962967002187455,2.0664662787125803,1.861058483028655,2.2081774867739323,0.0,2.218338920278407,1.7486428271370793,2.103714559715404,2.050438734844455,8.155538878292273,7.893305109440514,8.12976165541732,8.170484414225738,8.056288120065688,8.232240615769639,8.136480917273742,8.073213280321998
b4077,4.870936710382569,3.3733421025409616,4.734539129479855,2.8424066078537393,4.785166405688953,3.366422398373626,2.6155168286744925,4.825270047514823,3.5029541304214593,4.826916455187762,3.0656908731624597,3.9105528696003535,3.096112428430881,4.864257593705176,2.60180296878558,5.095640622224907,3.463018422529519,5.335583311994208,3.2471790991090126,5.389947511351322,3.2466126934017607,5.15597418783401,7.82114091589529,7.923990605729999,7.9236804226197926,7.878087307039011,7.921976942055569,7.962270191514288,8.085216237169378,7.965713123719282
b4078,4.766277664116966,6.076491897945381,4.674830506990705,5.911810867559709,4.722697025288724,6.070666624912769,6.229171452026874,4.4918306561966235,6.1911540692332006,4.6344686254884735,6.242302591230973,4.540888714822983,5.473379211326232,4.51443445185992,6.315178285935254,5.468582389822032,5.940630622918005,4.869527355651318,6.005011471111921,4.691965553725694,5.883216924494845,5.039313140662575,7.735979839575302,7.898249239481202,7.976338292496366,7.861125815445385,7.893874781478207,7.887894662871693,7.941073020851168,7.751234149082408
b4079,3.0792839497455224,3.353645621592531,3.2752369286162186,3.431470676450026,3.35241297456861,3.8563236066911517,3.21036512478382,3.069130228483395,3.8690233220309964,3.28896637548854,3.497824606070026,3.0185091009130662,3.0846079705267955,3.3186003272844307,3.055070390676612,3.537298488536501,3.5644349241984674,3.4488365606666704,3.2987132379025104,3.1670065217967576,3.233082626795181,3.185608776114577,7.914134880569194,7.9304817209939324,7.887000685297839,7.886509328559856,7.957705531649091,8.066423872357262,7.975529728074414,7.967668711028586
b4080,0.9869652257326964,0.7745905372723949,1.1164281327989882,1.6076583152501476,1.1085828572939371,1.808413775844298,1.4288736651076153,0.9454390370469867,0.9572271670158393,1.216391639941003,0.6986594266003805,1.5174363503088883,0.7453298303770353,1.178786888937358,1.2001327106277475,1.5235383829697215,0.7062144145701246,1.6205378948438458,0.9065884344391989,1.2873964532028364,0.9777266547424179,1.188259194514509,8.02505683483528,8.083350981903344,8.045779913359242,8.051309825740065,8.18209196382768,8.162972876992265,8.04471342815704,8.183128680211095
b4081,0.6285780428710981,0.38388928306749015,0.5281753692301749,0.6649674909570757,0.6333101333949323,0.0,0.7581896458518353,0.4929206360374999,0.5348207906636915,0.4747213427854731,0.6177357134665261,0.4146096834384268,0.6601468979412949,0.5674423552793404,0.9468625359751557,1.2267717314159237,0.6339504153393509,0.3748156036967005,0.755139068005972,0.8489475267984405,0.5653770435850913,0.5013639848843862,7.738583528209739,7.822639394081119,7.748262987387847,7.723546675912861,7.765024986365696,7.787669972660436,7.676558535751406,7.707809151420183
b4082,0.696366038136658,0.6836199160972711,0.5737340621750707,0.9054991123094814,0.4966532899934933,1.3679753506378602,0.7547569651091155,0.3826033352344631,0.5322202922306287,0.4136414690341021,0.43748174591228084,0.7329244099778338,0.2537351884246591,0.44288437493828736,1.5082080150283532,1.3351459327641504,0.6766943111874877,0.6689341461258099,0.8040194327080464,0.0,0.6135157360110128,0.5808809339113049,7.750017271956158,7.669592317735057,7.688297945870367,7.688055223319995,7.55719567478488,7.824357789041937,7.737754036081577,7.794394281407984
b4622,0.0,0.0,0.7911330475918344,0.0,1.017468730676596,0.0,0.0,0.46311492950800215,0.0,0.49963073356100784,0.0,1.161991390843025,0.0,0.0,0.0,0.0,0.45729105535817255,0.0,0.0,0.8882655963881275,0.4816453149796542,0.0,8.066432200856864,7.79573931749849,7.626075970121882,7.816042762287103,7.977958733860905,7.957615838835183,7.9379186438611855,7.662954490720598
b4083,0.48850530176811907,0.2749958649101949,0.6399792642473994,0.6825655046401486,0.6502452592372343,0.6925982780883003,0.4406029510914565,0.9216312413998314,0.43056018364297244,0.6554811993132714,0.7174423251896695,0.42653572637619325,0.4851015219630671,0.2469744324462967,0.0,0.2604511909128289,0.44659549722201813,0.38574363250416527,0.719005362937623,0.4380549330691549,0.4119456311148212,0.5153704434056161,7.924857062500606,7.957768964038663,7.935961782487562,8.004264780091622,8.078261260133237,8.071573745758489,8.00688909846349,8.018955940361272
b4084,2.812304939755913,2.568700365122701,2.6824252661402896,2.6247552627814104,2.514014781995355,2.54222011019412,2.2671369415344476,2.797775453373855,3.0318798833754768,2.651058772223861,2.978027443268689,2.9281816291363545,2.142112121758805,2.909305688194979,3.0292854068747896,1.9846211346667852,2.525935702113016,2.3008788419060884,2.704537841296404,2.3336063502480595,2.6804627156965894,2.3834170817178504,7.982350417623065,7.830477077136623,7.793276047254864,7.9374306038904185,7.913192331515521,7.686252716335235,7.920806028050423,7.809536891072442
b4085,2.2956358263089114,1.7641718180402204,1.8507554401934336,2.0075705071683565,2.3397454531266715,2.7783985256553683,2.191276980233937,1.8882322980086,2.405990396744758,2.2049228170376614,2.5825260316415286,1.9188366870632487,1.9453067738543532,2.1864662894554163,2.3512231753318416,1.7041000614725155,2.2766040200504465,2.1695097490671857,2.389555979165837,2.236309151870393,2.5147591126323996,1.8857115587560374,7.7036054495455515,7.7474511591905575,7.817291888376467,7.934833511136283,7.667521082973171,7.835216938345651,7.754716540149377,7.946985482886495
b4086,1.7855591925614687,2.137814659691702,0.9446848105230695,1.3396958737851523,1.522709519158436,1.8052580367988678,1.0597854317813464,1.0460964185807522,1.7427556170506457,1.3951146382959962,1.3165037091839369,1.2587248774478956,1.4959921544705868,0.9122657384186891,0.9783639642242871,1.3797251434736468,1.1071799023523292,0.0,1.3614757794949623,1.6575019106461668,1.292542049981062,0.9024413738429123,7.580568969523722,7.852892187227618,7.787102978997448,7.673019619529824,7.878137912396037,7.829014061132488,7.895336852680012,7.751516140227329
b4087,0.8760302147001077,0.8608658332008486,0.7290372480310788,1.2458545787703068,1.0748846835710884,1.3765967511324568,0.5486489155804323,0.5627016285759805,1.40702718467249,0.8033055063483141,1.5399069833977133,0.6728384098729139,1.4917337921689975,0.5692773797004511,1.5173329038767938,0.5970662158493577,1.1863771397292604,1.1318132426774454,1.2259688455873863,1.2502570672254967,1.049866130542777,0.918370235930579,7.875430230074098,7.790532298682833,7.9534086726641124,7.7420339449458915,7.909180737766971,7.783711931374662,7.981470384875598,7.997722375679727
b4088,2.1988919791328763,3.519867699522052,2.6250875921831964,3.7219020911916476,2.506365528678935,3.9016821343533694,3.4894017017417602,2.42032665789765,4.107111083669685,2.4634203774520373,3.668699706603733,2.721573805721847,3.178946933762865,2.926545247648587,3.481396523299036,2.2564782265161027,3.6743939863984982,2.776862521368377,3.629643859661354,2.174053026423651,3.5403986369726796,2.270908049488638,7.5517134164329445,7.354206215429026,7.793044422263456,7.674262696032743,7.6308201469935755,7.756076856609191,7.6064483440670205,7.599168090081023
b4089,5.645135529605995,5.491777140490203,5.3711328857340135,5.212271799499844,5.474814457023415,5.589631798857794,5.4059315074163745,5.190886599015914,5.841129113458339,5.384273515569502,5.379182109244882,5.494705632072478,5.272009566154964,5.184891524717389,5.616783482461333,5.071868351460176,5.123100304320287,5.078778093186758,5.423050097258429,5.0046842786600765,5.189060504901581,5.000346154351712,8.26729757535905,8.073885746642407,8.16277477982915,8.134429325227853,8.130397934590732,8.121593059582388,8.160586967469953,8.189886917622644
b4090,2.7422868185369915,3.8517989853732066,3.029979701949019,3.6261611691478275,3.094121040209509,3.8676292024748724,3.8478656970878724,2.496492238095487,3.5537741556990055,3.2290275063670064,3.629171781621912,2.6584835587067714,2.928801620234078,2.97581192658635,3.2419018709088347,3.5208382001677565,3.7876393828715282,3.563482838839794,3.4936975031065653,2.5102636073691107,3.5479144478726847,3.537484533254364,7.742566746587189,7.60203523725067,8.018607499458039,7.689352447130114,7.611399845241594,7.799522447571866,7.953622009104973,7.64463131275721
b4487,4.168071810034485,4.816132591204514,4.668817069683733,4.624461281746031,4.279465900429316,4.194217011534699,3.7967156025256914,4.366512565723624,4.853239596025282,4.489291692963532,4.726798683438884,4.672322586463591,5.212592566320705,4.274529599783432,4.8278278471336575,5.050908974991111,4.368186874111999,3.9780284279225904,4.459126435051969,4.881083675371058,4.5570831028103935,4.402926184937486,8.247529374490956,8.08838705690448,8.399183761606745,8.048676082490589,8.056890120612877,8.270932489376243,8.17144367721424,8.311802371081601
b4092,4.492564299226062,4.774742685002334,4.615102004687376,4.6290833220821135,4.425410976578672,4.772660746704293,5.054971643318088,4.481200751747358,4.822639462828883,4.362041669731942,5.03514206836432,4.429794771522345,4.569640756687381,3.574245313017636,4.958671054106268,4.748737639559272,5.050610123135022,4.339835158666816,4.973980335065271,4.3352149029796685,5.037862664564163,4.329046983386942,8.09654454233247,8.052311522975579,7.750998146611947,8.02856586575723,8.1329617206909,8.203540073836166,8.139846015143117,8.138583859272558
b4093,4.250251525044312,5.495085177046763,4.322024162228946,5.604255105864091,4.10840172368018,5.401246772886166,5.818719107661626,4.483773770845472,5.913457843609427,4.425014407872904,5.952543404929966,3.9688701285113126,5.514335735245747,3.6931363983246244,6.127697714519461,5.179065002362852,6.066560304798023,5.1121816488075,5.818935194195589,5.41187662546788,5.783079124625126,5.033693457695764,7.948640603425267,7.879935277071302,7.898078805899996,7.969386133473084,7.741464390940715,8.030334714124372,7.818680070492413,7.788012815806836
b4094,2.8700527348678198,3.0830192493829798,3.0401539591030615,3.742133450062644,2.970873540062073,3.392796339522531,2.6052316565852216,2.8807959029656485,3.272621249070989,3.0650947344042323,3.1476009616951384,2.8322344947817832,4.057264614245361,2.6075940915484916,3.5954109998531516,3.440769387260961,3.4543968120092705,2.690410408025021,3.6697968594715418,3.4726950641212726,3.1759249305800976,2.7007420709489565,7.617869658859545,7.557274908265009,7.5583644504228555,7.779549037966308,7.697520231682233,7.761031546450585,7.882364631375661,7.620933956653361
b4095,0.9894777265537381,1.070645567072907,1.3761649900224837,1.3702252306939136,0.8040327745572027,1.656544952311645,1.1684776994175625,1.0721655851792222,1.147212170540653,1.0738615569082546,0.0,1.4342753996048947,2.9647242327446817,0.5208989514068394,1.1735540340335355,3.216326950872533,1.2375713357174776,1.0502186893174,0.5374257542871524,1.4073547468568637,1.0414449966555448,1.0355902606963527,7.748338106305315,7.8253848763073135,7.745273363716274,7.671329417275369,7.6752917265432865,7.872123169061759,7.741639946264714,7.797548693870429
b4096,1.2692063976659944,1.504461073207829,1.0258231274502427,1.4669329577581025,1.1670253065264595,1.9981951513839793,1.8496178708436326,1.654296786233755,1.4277518554249053,1.591076641814076,1.384303130113036,1.1179718719068363,2.889628557821016,0.6271577187085589,2.376549263620314,2.877153954314819,1.7733628053810666,1.4791707751718717,1.935874218298912,1.6178953108969265,1.7695342366890503,1.4610066387854812,7.974854613084058,7.464483930146994,7.698596538780292,7.653227736334673,7.550045152535025,7.607973047221256,7.895498086743902,7.702661475367893
b4097,0.5077045037057051,0.3501926225075392,0.33983516620903764,0.0,1.2039754062846604,0.620532467145685,0.5531515857587072,0.35081812464945483,0.0,0.37960211627695034,1.140209690131065,0.37855489645715384,2.913864059984352,0.0,0.7022198041683823,1.8433869690400388,0.7468386791080673,0.0,0.22533004398760637,0.0,0.8989677989491844,0.7433684510779164,7.676242537635374,7.846696533448815,8.067015993600059,7.891614740194043,7.8197024500940335,7.96447458821944,7.8475910713945485,7.77027062265079
b4098,0.8129680158010121,1.4464407094124347,1.1319097151202968,1.0462611791634102,1.587431272569329,0.5677144355917365,0.8785026795099077,0.5791305193720575,1.23915894037104,0.8560634695578779,0.2822147780435272,1.2301535693857604,4.042766095481469,0.5243832527007575,1.0874993598589848,0.9477993639990298,0.9806854445985497,0.7820661338180166,0.38219275126201085,1.4145082247157432,0.7194062196107102,0.6823572762724102,7.761735037862373,7.847675761671095,7.72580344155876,7.757132862744617,7.9720464116488445,7.7948348077457705,7.853410014647679,7.765736834062649
b4099,0.5369434678616556,0.8344493376716214,0.7333834592455857,0.0,0.9479589220699014,0.8205219582807041,0.4147034227438824,0.835723742720714,0.2823381667521041,0.716780360705864,0.22851827731854024,1.1909205215624248,3.7331258368956037,0.15841694084149333,0.0,3.759630365825893,0.6598594503461844,1.09979260395745,0.7847924817542723,0.5271259565906543,0.6926711941129314,0.40082983344033296,7.574547001627154,7.697181686123767,7.719811847915324,7.5421099945357755,7.631475256927439,7.699355754201061,7.658200916979378,7.6473856960483175
b4100,0.3489351874354644,0.43983120932510184,0.0,0.5978572197065675,1.1428866665995558,0.7632392134154682,0.0,1.1699698440519137,0.0,0.0,0.954099012697314,0.4743388074421428,4.27186200079542,0.0,1.3934166760604472,2.948014807288019,0.4350124959049887,0.0,0.286082252008808,0.4869446173881878,0.6424398055728675,0.0,7.8272367915924335,7.712359056204372,7.657626061844179,7.74302489574834,7.674408916534717,7.816344113306322,7.8465876497356035,7.69719975622463
b4101,0.7712106079947529,0.5462752222107916,0.9184350872703362,0.7338632290002112,1.1687906877650935,2.202239855023471,0.0,0.7586060715584655,0.0,0.5890885012797336,0.48903251425895095,1.326619616963189,3.7296408647064725,0.6282800659265855,0.0,3.808502969622815,0.7499240220717899,0.0,0.8872923154194576,0.6026082840145672,0.0,0.0,8.044490696694549,7.785934216422344,7.8753037099230285,7.899205964088434,8.085166379972831,7.889943171654368,7.865333192240763,7.818646744562152
b4102,0.9122026414772811,0.0,0.5023590016958221,0.49952097396732914,1.1165530136008281,0.6432759648212338,0.0,0.3649046369794264,0.3973654867782753,0.7042771522932711,0.5883685378926384,0.956823448725177,4.121037900303089,0.0,0.7272727163638721,3.006487353713606,0.5113272793077265,0.0,0.4366490688473822,0.4043598224090209,0.6804967929352813,0.0,7.730650240733162,7.803037604850065,7.955899055316397,7.948278550778007,7.8650187815787405,7.876964531898946,7.861691765250173,7.7299555614744415
b4583,0.4663067577485233,0.3202360192128906,0.6787152358403546,0.4415039868725728,0.5902109553575849,1.2978308825555973,0.0,0.8049660085099963,0.34980926463352174,0.749070367018371,0.72560058317478,1.237042935210212,5.10223083365053,0.3725625589153353,0.6482079038650185,3.1637831047672247,0.9866105399426538,0.0,0.5447602850764373,0.0,0.7241247714676937,0.6868862686466366,7.917050740374078,7.602758809478337,7.758395902264272,7.733252244687551,7.694093650827528,7.9386528940916,7.843330094765161,7.924217110325772
b4105,0.39482620729002643,0.864049708761339,0.4817734090373028,1.3084690020284513,0.35388613431636035,0.48656009760134555,1.2600078081533095,1.0195156535049725,0.5387700957030046,0.7431980908447945,0.6221757842689054,1.4219217115595248,6.746094327435781,0.7901364269854445,0.9529935910477985,0.47131059521458696,0.38255657068507726,0.6768076284328182,1.0945344171148124,0.9439173342343047,0.7184032551043551,0.7405096164021572,7.731151749762142,7.752439972996157,7.835005558967318,7.83149484280789,7.765838602955368,7.834253639054581,7.9829910305223555,7.793889839977815
b4106,0.6858262576624514,1.215009969469661,0.5955278536258237,1.0990409288609513,0.23776723373048542,0.6012281577323593,0.5355751597610219,0.6131856544609258,0.0,0.9019703991989472,0.9461146625143467,1.449843416238581,6.222903711095813,0.0,0.6809235655270378,2.802445910702909,0.8341395966868094,0.8250345931126535,0.5732303630909776,0.37592418954120144,0.0,0.5183334048079387,7.861919449063161,8.03208703546349,7.625296078692621,7.8214936423979085,8.026980491075886,8.094670120453596,7.880789893755238,8.08743115462006
b4107,5.39569699785094,7.89013971496431,5.441415351975109,8.134849166203415,5.569368886438877,7.922599965951562,8.352767753678876,5.438051791568315,8.152896933310513,5.571795145512112,8.106391316067405,5.375715607676568,7.560077670555185,5.744591641730405,8.036335163150095,5.659912263492682,8.096160928554069,5.531280556483567,7.97299323896303,6.057279425059611,7.869255466309019,5.603742412773443,7.567986768105961,7.753108971893609,7.502718821420997,7.562024259323619,7.862242933696524,7.711382290888518,7.842667920737481,7.630899073611959
b4108,6.942003694435355,7.269477640746844,7.055278856901126,7.048927768326061,6.912706681310511,7.417567277863394,7.4084660900313635,6.904153959502701,7.399727407889314,6.835459288916207,7.456369905569015,7.0643899492172535,7.939640765703901,6.803875758408468,7.597123523253458,7.771611390228796,7.969728011904928,8.072270600024389,8.021818105641483,7.842797448718582,7.93955779773137,7.916395224942587,7.478179822338984,7.432514698100488,6.954324868535226,7.356874504080702,7.811513422074011,7.748731549631034,7.557505429766254,7.693883136001201
