,TF,ev_level,gene_id
4909,fur,SBRG,b2155
4910,fur,SBRG,b2211
4911,fur,SBRG,b2339
4912,fur,SBRG,b2392
4913,fur,Weak,b2552
4914,fur,Weak,b2579
4915,fur,SBRG,b2616
4916,fur,Weak,b2671
4917,fur,SBRG,b2673
4918,fur,SBRG,b2674
4919,fur,SBRG,b2675
4920,fur,SBRG,b2676
4921,fur,Weak,b2741
4922,fur,SBRG,b2878
4923,fur,SBRG,b2879
4924,fur,SBRG,b2990
4925,fur,SBRG,b2991
4926,fur,SBRG,b2992
4927,fur,SBRG,b2993
4928,fur,SBRG,b2994
4929,fur,SBRG,b2995
4930,fur,SBRG,b2996
4931,fur,SBRG,b2997
4932,fur,SBRG,b3005
4933,fur,SBRG,b3006
4934,fur,SBRG,b3070
4935,fur,SBRG,b3105
4936,fur,Strong,b3124
4937,fur,Strong,b3125
4938,fur,Strong,b3126
4939,fur,Strong,b3127
4940,fur,SBRG,b3207
4941,fur,Weak,b3212
4942,fur,Weak,b3213
4943,fur,Weak,b3214
4944,fur,Strong,b3324
4945,fur,Strong,b3325
4946,fur,Strong,b3326
4947,fur,Strong,b3327
4948,fur,Strong,b3328
4949,fur,Strong,b3329
4950,fur,Strong,b3330
4951,fur,Strong,b3331
4952,fur,Strong,b3332
4953,fur,Strong,b3333
4954,fur,Strong,b3334
4955,fur,Strong,b3335
4956,fur,SBRG,b3405
4957,fur,SBRG,b3408
4958,fur,SBRG,b3409
4959,fur,SBRG,b3410
4960,fur,Weak,b3441
4961,fur,SBRG,b3459
4962,fur,SBRG,b3673
4963,fur,SBRG,b3832
4964,fur,SBRG,b3891
4965,fur,SBRG,b3908
4966,fur,SBRG,b3918
4967,fur,SBRG,b3928
4968,fur,Weak,b3938
4969,fur,Weak,b3942
4970,fur,Weak,b4019
4971,fur,SBRG,b4045
4972,fur,Weak,b4062
4973,fur,Weak,b4063
4974,fur,Weak,b4122
4975,fur,SBRG,b4287
4976,fur,SBRG,b4288
4977,fur,SBRG,b4289
4978,fur,SBRG,b4290
4979,fur,SBRG,b4291
4980,fur,SBRG,b4292
4981,fur,SBRG,b4293
4982,fur,SBRG,b4298
4983,fur,SBRG,b4299
4984,fur,SBRG,b4322
4985,fur,SBRG,b4323
4986,fur,SBRG,b4342
4987,fur,SBRG,b4367
4988,fur,SBRG,b4462
4989,fur,SBRG,b4511
4990,fur,SBRG,b4567
4991,gadE,Weak,b0178
4992,gadE,Weak,b0179
4993,gadE,Weak,b0180
4994,gadE,Weak,b0181
4995,gadE,SBRG,b0382
4996,gadE,Weak,b0428
4997,gadE,Weak,b0429
4998,gadE,Weak,b0430
4999,gadE,Weak,b0431
5000,gadE,Weak,b0432
5001,gadE,SBRG,b0621
5002,gadE,Weak,b0889
5003,gadE,SBRG,b1492
5004,gadE,SBRG,b1493
5005,gadE,SBRG,b1625
5006,gadE,Weak,b1923
5007,gadE,Strong,b1951
5008,gadE,Weak,b2029
5009,gadE,SBRG,b3212
5010,gadE,SBRG,b3213
5011,gadE,Strong,b3214
5012,gadE,SBRG,b3491
5013,gadE,SBRG,b3508
5014,gadE,SBRG,b3509
5015,gadE,SBRG,b3510
5016,gadE,SBRG,b3511
5017,gadE,SBRG,b3512
5018,gadE,Strong,b3513
5019,gadE,Strong,b3514
5020,gadE,Strong,b3515
5021,gadE,Strong,b3516
5022,gadE,SBRG,b3517
5023,gadE,SBRG,b3743
5024,gadE,SBRG,b4056
5025,gadE,SBRG,b4057
5026,gadE,Weak,b4177
5027,gadE,SBRG,b4377
5028,gadE,SBRG,b4403
5029,gadE;rcsB,Strong,b3491
5030,gadE;rcsB,Strong,b3506
5031,gadE;rcsB,Strong,b3507
5032,gadE;rcsB,Strong,b3516
5033,gadE;rcsB,Strong,b3517
5034,gadE;rcsB,Strong,b3800
5035,gadE;rcsB,Strong,b4115
5036,gadE;rcsB,Strong,b4131
5037,gadE;rcsB,Strong,b4132
5038,gadW,SBRG,b0485
5039,gadW,SBRG,b0486
5040,gadW,Strong,b1492
5041,gadW,Strong,b1493
5042,gadW,SBRG,b3506
5043,gadW,SBRG,b3507
5044,gadW,Weak,b3508
5045,gadW,Weak,b3509
5046,gadW,Weak,b3510
5047,gadW,SBRG,b3512
5048,gadW,Weak,b3513
5049,gadW,Weak,b3514
5050,gadW,SBRG,b3515
5051,gadW,Strong,b3516
5052,gadW,Strong,b3517
5053,gadX,SBRG,b0020
5054,gadX,Weak,b0439
5055,gadX,Weak,b0450
5056,gadX,Weak,b0451
5057,gadX,SBRG,b0485
5058,gadX,SBRG,b0486
5059,gadX,Weak,b0674
5060,gadX,Weak,b1237
5061,gadX,Weak,b1333
5062,gadX,SBRG,b1492
5063,gadX,SBRG,b1493
5064,gadX,SBRG,b1498
5065,gadX,SBRG,b1580
5066,gadX,SBRG,b1581
5067,gadX,SBRG,b1583
5068,gadX,SBRG,b1584
5069,gadX,SBRG,b1597
5070,gadX,SBRG,b1634
5071,gadX,SBRG,b2233
5072,gadX,Weak,b2741
5073,gadX,SBRG,b2849
5074,gadX,SBRG,b2850_1
5075,gadX,SBRG,b2850_2
5076,gadX,SBRG,b2903
5077,gadX,SBRG,b2904
5078,gadX,SBRG,b2905
5079,gadX,SBRG,b2942
5080,gadX,SBRG,b3494
5081,gadX,SBRG,b3495
5082,gadX,SBRG,b3506
5083,gadX,SBRG,b3507
5084,gadX,Weak,b3508
5085,gadX,Weak,b3509
5086,gadX,Weak,b3510
5087,gadX,Weak,b3511
5088,gadX,Weak,b3512
5089,gadX,Weak,b3513
5090,gadX,Weak,b3514
5091,gadX,SBRG,b3515
5092,gadX,Strong,b3516
5093,gadX,Strong,b3517
5094,gadX,SBRG,b3922
5095,gadX,SBRG,b3923
5096,gadX,Strong,b3966
5097,gadX,Strong,b3967
5098,gadX,Weak,b4131
5099,gadX,Weak,b4132
5100,gadX,SBRG,b4409
5101,gadY,Weak,b3516
5102,galR,Strong,b0756
5103,galR,Strong,b0757
5104,galR,Strong,b0758
5105,galR,Strong,b0759
5106,galR,Weak,b2148
5107,galR,Weak,b2149
5108,galR,Weak,b2150
5109,galR,Weak,b2151
5110,galR,Strong,b2837
5111,galR,Weak,b2943
5112,galS,Strong,b0756
5113,galS,Strong,b0757
5114,galS,Strong,b0758
5115,galS,Strong,b0759
5116,galS,Weak,b2148
5117,galS,Weak,b2149
5118,galS,Weak,b2150
5119,galS,Weak,b2151
5120,galS,Weak,b2837
5121,galS,Weak,b2943
5122,gatR,Weak,b2091
5123,gatR,Weak,b2092_1
5124,gatR,Weak,b2092_2
5125,gatR,Weak,b2093
5126,gatR,Weak,b2094
5127,gatR,Weak,b2095
5128,gatR,Weak,b2096
5129,gcvA,Weak,b2808
5130,gcvA,Weak,b2903
5131,gcvA,Weak,b2904
5132,gcvA,Weak,b2905
5133,gcvB,Weak,b0014
5134,gcvB,Weak,b0218
5135,gcvB,Weak,b0439
5136,gcvB,Weak,b0473
5137,gcvB,Weak,b0533
5138,gcvB,Weak,b0535
5139,gcvB,Weak,b0655
5140,gcvB,Weak,b0702
5141,gcvB,Weak,b0937
5142,gcvB,Weak,b1172
5143,gcvB,Weak,b1241
5144,gcvB,Weak,b1243
5145,gcvB,Weak,b1455
5146,gcvB,Weak,b1472
5147,gcvB,Weak,b1670
5148,gcvB,Weak,b1761
5149,gcvB,Weak,b1862
5150,gcvB,Weak,b2033
5151,gcvB,Weak,b2035
5152,gcvB,Weak,b2036
5153,gcvB,Weak,b2037
5154,gcvB,Weak,b2039
5155,gcvB,Weak,b2095
5156,gcvB,Weak,b2310
5157,gcvB,Weak,b2367
5158,gcvB,Weak,b2592
5159,gcvB,Weak,b2650
5160,gcvB,Weak,b2704
5161,gcvB,Weak,b2705
5162,gcvB,Weak,b2752
5163,gcvB,Weak,b2757
5164,gcvB,Weak,b2849
5165,gcvB,Weak,b2850_1
5166,gcvB,Weak,b2850_2
5167,gcvB,Weak,b2851
5168,gcvB,Weak,b2853
5169,gcvB,Weak,b2856
5170,gcvB,Weak,b2913
5171,gcvB,Weak,b3089
5172,gcvB,Weak,b3121
5173,gcvB,Weak,b3458
5174,gcvB,Weak,b3460
5175,gcvB,Weak,b3506
5176,gcvB,Weak,b3509
5177,gcvB,Weak,b3544
5178,gcvB,Weak,b3596
5179,gcvB,Weak,b3664
5180,gcvB,Weak,b3671
5181,gcvB,Weak,b3687
5182,gcvB,Weak,b3774
5183,gcvB,Weak,b3795
5184,gcvB,Weak,b4048
5185,gcvB,Weak,b4142
5186,gcvB,Weak,b4208
5187,gcvB,Weak,b4359
5188,gcvB,Weak,b4660_1
5189,gcvB,Weak,b4660_2
5190,glcC,Weak,b2975
5191,glcC,Weak,b2976
5192,glcC,Weak,b2977
5193,glcC,Weak,b2979
5194,glcC,Weak,b2980
5195,glcC,Weak,b4467
5196,glcC,Weak,b4468
5197,glmY,Weak,b3729
5198,glmZ,Weak,b3729
5199,glpR,Strong,b2239
5200,glpR,Strong,b2240
5201,glpR,Strong,b2241
5202,glpR,Strong,b2242
5203,glpR,Strong,b2243
5204,glpR,Strong,b3426
5205,glpR,Strong,b3925
5206,glpR,Strong,b3926
5207,glpR,Strong,b3927
5208,glrR,Strong,b2570
5209,glrR,Strong,b2571
5210,glrR,Strong,b2572
5211,glrR,Strong,b2573
5212,gntR,Weak,b1850
5213,gntR,Weak,b1851
5214,gntR,Weak,b3413
5215,gntR,Weak,b3414
5216,gntR,Weak,b3415
5217,gntR,Weak,b3437
5218,gntR,Weak,b4264
5219,gntR,Weak,b4265
5220,gntR,Weak,b4266
5221,gntR,Weak,b4267
5222,gntR,Weak,b4268
5223,gntR,Weak,b4476
5224,gutM,Weak,b2702
5225,gutM,Weak,b2703
5226,gutM,Weak,b2704
5227,gutM,Weak,b2705
5228,gutM,Weak,b2706
5229,gutM,Weak,b2707
5230,gutM,Weak,b2708
5231,gutR,Weak,b2702
5232,gutR,Weak,b2703
5233,gutR,Weak,b2704
5234,gutR,Weak,b2705
5235,gutR,Weak,b2706
5236,gutR,Weak,b2707
5237,gutR,Weak,b2708
5238,h-NS,Weak,b0019
5239,h-NS,Weak,b0020
5240,h-NS,Weak,b0034
5241,h-NS,Weak,b0035
5242,h-NS,Weak,b0036
5243,h-NS,Weak,b0037
5244,h-NS,Weak,b0038
5245,h-NS,Weak,b0039
5246,h-NS,Weak,b0040
5247,h-NS,Strong,b0076
5248,h-NS,Weak,b0077
5249,h-NS,Weak,b0078
5250,h-NS,Weak,b0161
5251,h-NS,Strong,b0342
5252,h-NS,Strong,b0343
5253,h-NS,Strong,b0344
5254,h-NS,Weak,b0435
5255,h-NS,Strong,b0564
5256,h-NS,Weak,b0585
5257,h-NS,Weak,b0586
5258,h-NS,Weak,b0587
5259,h-NS,Strong,b0733
5260,h-NS,Strong,b0734
5261,h-NS,Strong,b0756
5262,h-NS,Strong,b0757
5263,h-NS,Strong,b0758
5264,h-NS,Strong,b0759
5265,h-NS,Strong,b0812
5266,h-NS,Weak,b0880
5267,h-NS,Strong,b0889
5268,h-NS,Weak,b0921
5269,h-NS,Weak,b0922
5270,h-NS,Weak,b0923
5271,h-NS,Weak,b0924
5272,h-NS,Strong,b1182
5273,h-NS,Strong,b1237
5274,h-NS,Strong,b1257
5275,h-NS,Strong,b1258
5276,h-NS,Strong,b1259
5277,h-NS,Weak,b1482
5278,h-NS,Strong,b1499
5279,h-NS,Strong,b1501
5280,h-NS,Weak,b1597
5281,h-NS,Strong,b1891
5282,h-NS,Strong,b1892
5283,h-NS,Strong,b1905
5284,h-NS,Weak,b1920
5285,h-NS,Weak,b1921
5286,h-NS,Weak,b1922
5287,h-NS,Weak,b1923
5288,h-NS,Weak,b1951
5289,h-NS,Strong,b1967
5290,h-NS,Strong,b2216
5291,h-NS,Strong,b2217
5292,h-NS,Strong,b2234
5293,h-NS,Strong,b2235
5294,h-NS,Strong,b2236
5295,h-NS,Weak,b2306
5296,h-NS,Weak,b2307
5297,h-NS,Weak,b2308
5298,h-NS,Weak,b2309
5299,h-NS,Strong,b2369
5300,h-NS,Strong,b2370
5301,h-NS,Weak,b2421
5302,h-NS,Weak,b2422
5303,h-NS,Weak,b2423
5304,h-NS,Weak,b2424
5305,h-NS,Weak,b2425
5306,h-NS,Weak,b2535
5307,h-NS,Weak,b2659
5308,h-NS,Weak,b2660
5309,h-NS,Weak,b2661
5310,h-NS,Weak,b2662
5311,h-NS,Weak,b2663
5312,h-NS,Weak,b2669
5313,h-NS,Weak,b2677
5314,h-NS,Weak,b2678
5315,h-NS,Weak,b2679
5316,h-NS,Weak,b2702
5317,h-NS,Weak,b2703
5318,h-NS,Weak,b2704
5319,h-NS,Weak,b2705
5320,h-NS,Weak,b2706
5321,h-NS,Weak,b2707
5322,h-NS,Weak,b2708
5323,h-NS,Strong,b2754
5324,h-NS,Strong,b2755
5325,h-NS,Strong,b2756
5326,h-NS,Strong,b2757
5327,h-NS,Strong,b2758
5328,h-NS,Strong,b2759
5329,h-NS,Strong,b2760
5330,h-NS,Weak,b2782
5331,h-NS,Weak,b2783
5332,h-NS,Weak,b2784
5333,h-NS,Strong,b2912
5334,h-NS,Weak,b3124
5335,h-NS,Weak,b3125
5336,h-NS,Weak,b3126
5337,h-NS,Weak,b3127
5338,h-NS,Weak,b3265
5339,h-NS,Weak,b3266
5340,h-NS,Strong,b3322
5341,h-NS,Strong,b3323
5342,h-NS,Strong,b3324
5343,h-NS,Strong,b3325
5344,h-NS,Strong,b3326
5345,h-NS,Strong,b3327
5346,h-NS,Strong,b3328
5347,h-NS,Strong,b3329
5348,h-NS,Strong,b3330
5349,h-NS,Strong,b3331
5350,h-NS,Strong,b3332
5351,h-NS,Strong,b3333
5352,h-NS,Strong,b3334
5353,h-NS,Strong,b3335
5354,h-NS,Strong,b3338
5355,h-NS,Strong,b3365
5356,h-NS,Strong,b3366
5357,h-NS,Strong,b3367
5358,h-NS,Strong,b3368
5359,h-NS,Strong,b3491
5360,h-NS,Strong,b3506
5361,h-NS,Strong,b3507
5362,h-NS,Strong,b3508
5363,h-NS,Strong,b3509
5364,h-NS,Strong,b3510
5365,h-NS,Strong,b3511
5366,h-NS,Strong,b3512
5367,h-NS,Strong,b3513
5368,h-NS,Strong,b3514
5369,h-NS,Strong,b3515
5370,h-NS,Strong,b3516
5371,h-NS,Strong,b3517
5372,h-NS,Weak,b3556
5373,h-NS,Weak,b3665
5374,h-NS,Strong,b3721
5375,h-NS,Strong,b3722
5376,h-NS,Strong,b3723
5377,h-NS,Strong,b4116
5378,h-NS,Weak,b4117
5379,h-NS,Weak,b4131
5380,h-NS,Weak,b4132
5381,h-NS,Strong,b4133
5382,h-NS,Strong,b4237
5383,h-NS,Strong,b4238
5384,h-NS,Strong,b4312
5385,h-NS,Strong,b4313
5386,h-NS,Strong,b4314
5387,h-NS,Strong,b4315
5388,h-NS,Strong,b4316
5389,h-NS,Strong,b4317
5390,h-NS,Strong,b4318
5391,h-NS,Strong,b4319
5392,h-NS,Strong,b4320
5393,h-NS,Strong,b4364
5394,h-NS,Strong,b4365
5395,h-NS,Strong,b4366
5396,h-NS,Strong,b4480
5397,h-NS,Weak,b4511
5398,hU,Weak,b0687
5399,hU,Weak,b0688
5400,hU,Strong,b0756
5401,hU,Strong,b0757
5402,hU,Strong,b0758
5403,hU,Strong,b0759
5404,hU,Weak,b1907
5405,hU,Weak,b3161
5406,hcaR,Weak,b2537
5407,hcaR,Weak,b2538
5408,hcaR,Weak,b2539
5409,hcaR,Weak,b2540
5410,hcaR,Weak,b2541
5411,hcaR,Weak,b2542
5412,hdfR,Strong,b1891
5413,hdfR,Strong,b1892
5414,hdfR,Strong,b3212
5415,hdfR,Strong,b3213
5416,hdfR,Strong,b3214
5417,higA,Strong,b3082
5418,higA,Strong,b3083
5419,higB;higA,Strong,b3082
5420,higB;higA,Strong,b3083
5421,hipAB,Strong,b1507
5422,hipAB,Strong,b1508
5423,hipAB,Strong,b2782
5424,hipAB,Strong,b2783
5425,hipAB,Strong,b2784
5426,hipB,Strong,b1507
5427,hipB,Strong,b1508
5428,hipB,Weak,b2782
5429,hipB,Weak,b2783
5430,hipB,Weak,b2784
5431,hipB,Strong,b3081
5432,histidine,Strong,b2019
5433,histidine,Strong,b2020
5434,histidine,Strong,b2021
5435,histidine,Strong,b2022
5436,histidine,Strong,b2023
5437,histidine,Strong,b2024
5438,histidine,Strong,b2025
5439,histidine,Strong,b2026
5440,hyfR,Weak,b2481
5441,hyfR,Weak,b2482
5442,hyfR,Weak,b2483
5443,hyfR,Weak,b2484
5444,hyfR,Weak,b2485
5445,hyfR,Weak,b2486
5446,hyfR,Weak,b2487
5447,hyfR,Weak,b2488
5448,hyfR,Weak,b2489
5449,hyfR,Weak,b2490
5450,hyfR,Weak,b2491
5451,hyfR,Weak,b2492
5452,hypT,Strong,b0197
5453,hypT,Strong,b0198
5454,hypT,Strong,b0199
5455,hypT,Strong,b0733
5456,hypT,Strong,b0734
5457,hypT,Weak,b2762
5458,hypT,Weak,b3939
5459,hypT,Weak,b3940
5460,hypT,Weak,b4287
5461,hypT,Weak,b4288
5462,hypT,Weak,b4289
5463,hypT,Weak,b4290
5464,hypT,Weak,b4291
5465,iclR,Strong,b4014
5466,iclR,Strong,b4015
5467,iclR,Strong,b4016
5468,iclR,Strong,b4018
5469,idnR,Weak,b3437
5470,idnR,Weak,b4264
5471,idnR,Weak,b4265
5472,idnR,Weak,b4266
5473,idnR,Weak,b4267
5474,idnR,Weak,b4268
5475,idnR,Weak,b4476
5476,ihf,Weak,b0032
5477,ihf,Weak,b0033
5478,ihf,Weak,b0048
5479,ihf,Weak,b0124
5480,ihf,Weak,b0125
5481,ihf,Weak,b0139
5482,ihf,Weak,b0140
5483,ihf,Weak,b0553_1
5484,ihf,Weak,b0553_2
5485,ihf,Weak,b0720
5486,ihf,Weak,b0726
5487,ihf,Weak,b0727
5488,ihf,Weak,b0728
5489,ihf,Weak,b0729
5490,ihf,Strong,b0809
5491,ihf,Strong,b0810
5492,ihf,Strong,b0811
5493,ihf,Weak,b0812
5494,ihf,Strong,b0894
5495,ihf,Strong,b0895
5496,ihf,Strong,b0896
5497,ihf,Weak,b0903
5498,ihf,Weak,b0904
5499,ihf,Strong,b0912
5500,ihf,Weak,b0929
5501,ihf,Strong,b0933
5502,ihf,Strong,b0934
5503,ihf,Strong,b0935
5504,ihf,Strong,b0936
5505,ihf,Strong,b0937
5506,ihf,Strong,b1037
5507,ihf,Strong,b1038
5508,ihf,Strong,b1039
5509,ihf,Strong,b1040
5510,ihf,Weak,b1109
5511,ihf,Weak,b1210
5512,ihf,Weak,b1211
5513,ihf,Weak,b1212
5514,ihf,Strong,b1223
5515,ihf,Weak,b1224
5516,ihf,Weak,b1225
5517,ihf,Weak,b1226
5518,ihf,Weak,b1227
5519,ihf,Weak,b1304
5520,ihf,Weak,b1305
5521,ihf,Weak,b1306
5522,ihf,Weak,b1307
5523,ihf,Weak,b1308
5524,ihf,Strong,b1334
5525,ihf,Strong,b1387
5526,ihf,Strong,b1388
5527,ihf,Strong,b1389
5528,ihf,Strong,b1390
5529,ihf,Strong,b1391
5530,ihf,Strong,b1392
5531,ihf,Strong,b1393
5532,ihf,Strong,b1394
5533,ihf,Strong,b1395
5534,ihf,Strong,b1396
5535,ihf,Strong,b1397
5536,ihf,Strong,b1398
5537,ihf,Weak,b1480
5538,ihf,Weak,b1507
5539,ihf,Weak,b1508
5540,ihf,Weak,b1656
5541,ihf,Strong,b1679
5542,ihf,Strong,b1680
5543,ihf,Strong,b1681
5544,ihf,Strong,b1682
5545,ihf,Strong,b1683
5546,ihf,Strong,b1684
5547,ihf,Strong,b1712
5548,ihf,Weak,b1739
5549,ihf,Weak,b1891
5550,ihf,Weak,b1892
5551,ihf,Weak,b1907
5552,ihf,Weak,b2163
5553,ihf,Weak,b2215
5554,ihf,Weak,b2221
5555,ihf,Weak,b2222
5556,ihf,Weak,b2223
5557,ihf,Weak,b2224
5558,ihf,Strong,b2239
5559,ihf,Strong,b2240
5560,ihf,Strong,b2276
5561,ihf,Strong,b2277
5562,ihf,Strong,b2278
5563,ihf,Strong,b2279
5564,ihf,Strong,b2280
5565,ihf,Strong,b2281
5566,ihf,Strong,b2282
5567,ihf,Strong,b2283
5568,ihf,Strong,b2284
5569,ihf,Strong,b2285
5570,ihf,Strong,b2286
5571,ihf,Strong,b2287
5572,ihf,Strong,b2288
5573,ihf,Weak,b2435
5574,ihf,Weak,b2436
5575,ihf,Weak,b2570
5576,ihf,Weak,b2571
5577,ihf,Weak,b2572
5578,ihf,Weak,b2573
5579,ihf,Strong,b2677
5580,ihf,Strong,b2678
5581,ihf,Strong,b2679
5582,ihf,Strong,b2710
5583,ihf,Strong,b2711
5584,ihf,Strong,b2717
5585,ihf,Strong,b2718
5586,ihf,Strong,b2719
5587,ihf,Strong,b2720
5588,ihf,Strong,b2721
5589,ihf,Strong,b2722
5590,ihf,Strong,b2723
5591,ihf,Strong,b2724
5592,ihf,Strong,b2725
5593,ihf,Strong,b2726
5594,ihf,Strong,b2727
5595,ihf,Strong,b2728
5596,ihf,Strong,b2729
5597,ihf,Strong,b2730
5598,ihf,Strong,b2731
5599,ihf,Strong,b2762
5600,ihf,Strong,b2763
5601,ihf,Strong,b2764
5602,ihf,Weak,b2975
5603,ihf,Weak,b2976
5604,ihf,Weak,b2977
5605,ihf,Weak,b2979
5606,ihf,Weak,b3073
5607,ihf,Weak,b3113
5608,ihf,Weak,b3114
5609,ihf,Weak,b3115
5610,ihf,Weak,b3116
5611,ihf,Weak,b3117
5612,ihf,Weak,b3118
5613,ihf,Weak,b3161
5614,ihf,Strong,b3212
5615,ihf,Strong,b3213
5616,ihf,Strong,b3214
5617,ihf,Weak,b3227
5618,ihf,Strong,b3260
5619,ihf,Strong,b3261
5620,ihf,Strong,b3365
5621,ihf,Strong,b3366
5622,ihf,Strong,b3367
5623,ihf,Strong,b3368
5624,ihf,Strong,b3404
5625,ihf,Strong,b3405
5626,ihf,Weak,b3421
5627,ihf,Strong,b3461
5628,ihf,Weak,b3494
5629,ihf,Weak,b3495
5630,ihf,Weak,b3540
5631,ihf,Weak,b3541
5632,ihf,Weak,b3542
5633,ihf,Weak,b3543
5634,ihf,Weak,b3544
5635,ihf,Strong,b3574
5636,ihf,Strong,b3575
5637,ihf,Strong,b3576
5638,ihf,Strong,b3577
5639,ihf,Strong,b3578
5640,ihf,Strong,b3579
5641,ihf,Strong,b3580
5642,ihf,Strong,b3581
5643,ihf,Strong,b3582
5644,ihf,Strong,b3583
5645,ihf,Weak,b3686
5646,ihf,Strong,b3724
5647,ihf,Strong,b3725
5648,ihf,Strong,b3726
5649,ihf,Strong,b3727
5650,ihf,Strong,b3728
5651,ihf,Strong,b3766
5652,ihf,Strong,b3769
5653,ihf,Strong,b3770
5654,ihf,Strong,b3771
5655,ihf,Strong,b3772
5656,ihf,Strong,b3908
5657,ihf,Strong,b4014
5658,ihf,Strong,b4015
5659,ihf,Strong,b4016
5660,ihf,Strong,b4026
5661,ihf,Strong,b4027
5662,ihf,Strong,b4028
5663,ihf,Strong,b4029
5664,ihf,Weak,b4039
5665,ihf,Weak,b4040
5666,ihf,Weak,b4050
5667,ihf,Weak,b4067
5668,ihf,Weak,b4068
5669,ihf,Weak,b4069
5670,ihf,Strong,b4070
5671,ihf,Strong,b4071
5672,ihf,Strong,b4072
5673,ihf,Strong,b4073
5674,ihf,Strong,b4074
5675,ihf,Strong,b4075
5676,ihf,Strong,b4076
5677,ihf,Weak,b4117
5678,ihf,Weak,b4192
5679,ihf,Weak,b4193
5680,ihf,Weak,b4194
5681,ihf,Weak,b4195
5682,ihf,Weak,b4196
5683,ihf,Weak,b4197
5684,ihf,Weak,b4198
5685,ihf,Strong,b4312
5686,ihf,Weak,b4314
5687,ihf,Weak,b4315
5688,ihf,Weak,b4316
5689,ihf,Weak,b4317
5690,ihf,Weak,b4318
5691,ihf,Weak,b4319
5692,ihf,Weak,b4320
5693,ihf,Weak,b4376
5694,ihf,Weak,b4467
5695,ihf,Weak,b4468
5696,ihf,Weak,b4471
5697,ihf,Weak,b4475
5698,ihf,Strong,b4488_1
5699,ihf,Strong,b4488_2
5700,ihf,Strong,b4669
5701,ilvY,Weak,b3773
5702,ilvY,Weak,b3774
5703,ipeX,Weak,b0929
5704,ipeX,Weak,b2215
5705,iscR,Strong,b0156
5706,iscR,Strong,b0972
5707,iscR,Strong,b0973
5708,iscR,Strong,b0974
5709,iscR,Strong,b0975
5710,iscR,Strong,b0976
5711,iscR,Strong,b0977
5712,iscR,Strong,b1679
5713,iscR,Strong,b1680
5714,iscR,Strong,b1681
5715,iscR,Strong,b1682
5716,iscR,Strong,b1683
5717,iscR,Strong,b1684
5718,iscR,Strong,b1706
5719,iscR,Strong,b2202
5720,iscR,Strong,b2203
5721,iscR,Strong,b2204
5722,iscR,Strong,b2205
5723,iscR,Strong,b2206
5724,iscR,Strong,b2207
5725,iscR,Strong,b2208
5726,iscR,Strong,b2528
5727,iscR,Strong,b2529
5728,iscR,Strong,b2530
5729,iscR,Strong,b2531
5730,iscR,Strong,b2630
5731,iscR,Strong,b2631
5732,iscR,Weak,b2673
5733,iscR,Weak,b2674
5734,iscR,Weak,b2675
5735,iscR,Weak,b2676
5736,iscR,Strong,b3414
5737,istR-1,Weak,b4618
5738,kdgR,Weak,b1850
5739,kdgR,Weak,b1851
5740,kdpE,Strong,b0696
5741,kdpE,Strong,b0697
5742,kdpE,Strong,b0698
5743,kdpE,Strong,b4513
5744,lacI,Weak,b0342
5745,lacI,Weak,b0343
5746,lacI,Weak,b0344
5747,leuO,Weak,b0071
5748,leuO,Weak,b0072
5749,leuO,Weak,b0073
5750,leuO,Weak,b0074
5751,leuO,Weak,b0075
5752,leuO,Strong,b0076
5753,leuO,Strong,b2754
5754,leuO,Strong,b2755
5755,leuO,Strong,b2756
5756,leuO,Strong,b2757
5757,leuO,Strong,b2758
5758,leuO,Strong,b2759
5759,leuO,Strong,b2760
5760,leuO,Strong,b3721
5761,leuO,Strong,b3722
5762,leuO,Strong,b3723
5763,leuO,Weak,b4133
5764,leuO,Strong,b4365
5765,leuO,Strong,b4366
5766,lexA,Weak,b0060
5767,lexA,Weak,b0083
5768,lexA,Weak,b0084
5769,lexA,Weak,b0085
5770,lexA,Weak,b0086
5771,lexA,Weak,b0087
5772,lexA,Weak,b0088
5773,lexA,Weak,b0089
5774,lexA,Weak,b0090
5775,lexA,Weak,b0091
5776,lexA,Weak,b0092
5777,lexA,Weak,b0093
5778,lexA,Weak,b0094
5779,lexA,Weak,b0095
5780,lexA,Weak,b0096
5781,lexA,Weak,b0225
5782,lexA,Weak,b0226
5783,lexA,Weak,b0231
5784,lexA,Weak,b0232
5785,lexA,Weak,b0233
5786,lexA,Weak,b0234
5787,lexA,Weak,b0685
5788,lexA,Weak,b0708
5789,lexA,Strong,b0779
5790,lexA,Weak,b0799
5791,lexA,Weak,b0890
5792,lexA,Weak,b0958
5793,lexA,Weak,b1061
5794,lexA,Strong,b1183
5795,lexA,Strong,b1184
5796,lexA,Weak,b1728
5797,lexA,Weak,b1741
5798,lexA,Weak,b1848
5799,lexA,Strong,b1860
5800,lexA,Strong,b1861
5801,lexA,Weak,b1913
5802,lexA,Weak,b1914
5803,lexA,Weak,b2009
5804,lexA,Weak,b2616
5805,lexA,Strong,b2698
5806,lexA,Strong,b2699
5807,lexA,Strong,b2819
5808,lexA,Strong,b2820
5809,lexA,Strong,b2821
5810,lexA,Weak,b3065
5811,lexA,Weak,b3066
5812,lexA,Weak,b3067
5813,lexA,Weak,b3558
5814,lexA,Weak,b3645
5815,lexA,Weak,b3813
5816,lexA,Strong,b4043
5817,lexA,Strong,b4044
5818,lexA,Weak,b4058
