Synonym,DDB1__HMP3396_03_M1_5h_fixedVol__1,DDB1__HMP3396_03_M1_5h_fixedconc__1,DDB1__HMP3396_03_M2_72h_fixedVol__1,DDB1__HMP3396_03_M2_72h_fixedconc__1,DDB1__HMP3396_11_M1_5h_fixedconc__1,DDB1__HMP3396_11_M2_16h_fixedVol__1,DDB1__HMP3396_11_M2_16h_fixedconc__1,DDB1__HMP3397_03_M1_5h_fixedconc__1,DDB1__HMP3397_03_M2_72h_fixedVol__1,DDB1__HMP3397_03_M2_72h_fixedconc__1,DDB1__HMP3397_11_M1_5h_fixedconc__1,DDB1__HMP3397_11_M2_16h_fixedVol__1,DDB1__HMP3397_11_M2_16h_fixedconc__1,DDB1__HMP3427_03_M1_5h_fixedconc__1,DDB1__HMP3427_03_M2_72h_fixedVol__1,DDB1__HMP3427_03_M2_72h_fixedconc__1,DDB1__HMP3427_11_M1_5h_fixedVol__1,DDB1__HMP3427_11_M1_5h_fixedconc__1,DDB1__HMP3427_11_M2_16h_fixedVol__1,DDB1__HMP3427_11_M2_16h_fixedconc__1
b2076,2.357940029600377,2.3552997249173035,3.1117783680778346,3.4862698462351065,2.6265524862207417,2.710315148138906,2.783685527267625,2.4043096704233893,3.637509499561282,3.3662015080640697,2.870742206705195,2.76319722979061,2.7232713007554117,2.912101461629893,3.6221626380906606,3.712113504880419,2.418246498091539,2.6810576762364997,2.9622307389404052,2.99536159995451
b2077,2.357940029600377,2.6197080022851007,3.818115786298521,4.49487341598467,2.3618772986218026,3.0691627336591023,3.145371460768507,1.6539363639652642,4.578350758209112,4.530766095144111,2.381175114845093,3.2755266374777223,3.0826310620440514,2.419923236993148,4.491567544471578,4.217864428390114,2.0904832728840352,2.4142998815297343,3.420170625706013,3.317156949749601
b2078,3.0393424182026787,3.0364610031822443,4.442896374327485,4.697625708752258,3.366794056307055,3.595657839998852,4.061451878080305,3.414284310844989,4.5075250184965,4.795504989020567,2.870742206705195,3.53768752469149,3.233508854331835,3.1068498883033024,4.815179347011278,4.300759446803712,2.910313274099941,2.6810576762364997,3.866567876374238,3.995029714319534
b2079,5.2531348658227355,5.362497998268115,5.825161348364595,6.061247438342345,5.1776507172848625,5.0987848557197575,5.143047996540783,5.143661798240976,5.616756129173274,5.858820945414478,5.393817333342945,4.994336241979047,4.811701053153492,5.2474383005870555,5.982399311095107,5.5613704791091045,5.245430283655304,5.321042908322333,5.350115809322773,5.124132532798808
b2080,4.502297986395956,4.624848399557769,6.920382229069298,7.39952135391075,4.21697082138949,5.6162870616816685,5.399261563247832,4.6831055673509185,6.934497483154555,7.436838847961064,5.071439633098392,5.40897574534694,5.363162047275425,5.07192099349502,7.366715309591348,7.170590061935676,4.87006193633013,5.35959555040453,4.865106725720062,3.80243205328538
b2081,7.234398082551144,7.221221596595513,7.642097577519311,7.145917163768599,7.1889703978429385,7.573208405172975,7.415451615882017,7.067256657014622,7.542344117789618,7.484501191212345,7.00383465679254,7.332368625527256,7.6092606012384385,6.978464305892729,7.4057400572138095,7.54678888661758,6.899743112115002,6.881742854952987,7.340720648138569,7.378433852843605
b2082,4.212344360372003,5.249940096588088,4.7660453796218825,5.305899933538732,4.906059218763366,5.174569848043985,5.1825554116005,5.005858463597756,4.888150331349687,5.257257668932275,5.281196801482687,5.197660178218527,5.427191719698194,4.872053808042695,4.872021733006053,4.379149142948252,4.018654940590386,4.968747444223034,4.912365281959117,4.316891422917058
b2083,3.0393424182026787,2.6197080022851007,3.1117783680778346,2.9642811266581552,2.3618772986218026,2.710315148138906,3.297064975099382,2.4043096704233893,2.9758279864181514,3.659872798879503,3.388412799231462,2.9549078296413867,3.7160380130943187,2.419923236993148,4.33862820812164,3.712113504880419,2.418246498091539,3.563953473254892,3.131548183948917,2.580545315357223
b2085,3.362378967892403,3.359417420744227,3.818115786298521,3.3323478606232957,3.746437940274424,2.2315647008873802,3.6749334140047214,3.795088013430771,4.271441321893826,4.011800683653309,3.768589513485281,3.7594556801841774,2.9141114538567914,3.1068498883033024,3.748975357451501,3.5855764135982113,3.276559051588307,3.563953473254892,3.959494717842338,4.16491783486685
b2086,4.290476283909998,4.126644278853382,5.647977971906529,5.701347564427091,3.746437940274424,4.476023636127632,4.880168604792428,4.096078997854801,5.714330401719108,5.887470013886678,4.069189502164404,4.904241123809008,4.429404728715673,4.284925551997605,5.7893260086927665,5.263686679593079,4.435611606745587,4.501632515784785,4.046796454972946,4.3872681054545115
b4498_1,0.0,0.0,2.691609953776278,1.7084615934229013,0.0,0.0,0.9862400883217375,0.0,1.1006501220011868,1.7346161163186713,0.0,0.9744058727449532,0.0,0.0,1.706061547186557,2.4335051205105622,0.0,0.0,0.9785387886648554,0.0
b2088,6.536238258941844,6.8741256105066695,7.448230245920182,7.809992910034257,6.475461854369182,6.963825810210879,7.03864520115212,6.576886132392517,7.533459062520258,7.530639139973209,6.841211387311056,6.794296729876423,7.031424996017871,6.792770687606496,7.165403662405989,7.5803592736163266,6.718156488041446,6.636933631082849,6.802625248213726,6.972019833957188
b2089,5.087930740775582,5.040313439678797,6.079295761355975,6.036535445283162,5.135789394031565,5.560879477344175,5.780201064855165,5.099173994671076,6.1459891593412275,5.915561228454287,5.319722109783067,5.534407111295221,5.547308765959676,5.205519984608353,6.30492670676741,5.750191532546412,5.70199842368603,5.281431684442024,5.481269512773612,5.695239620749334
b4498_2,7.591534350150645,7.618809447607509,10.3068667600379,9.949486619162194,7.784245962015158,8.914265794962704,9.784556035570338,7.738390809916314,10.29391570802811,10.413618301725812,7.828241149252607,9.826456274780499,9.038585686678047,7.735603352257161,10.429383410190464,10.312984930290233,7.711288789770967,7.565150939851826,9.648550101206572,9.707231084094678
b2091,9.121609965165124,9.004409138400439,12.019952766623184,11.444110615808203,9.01256399053394,10.537258212234013,11.344134854518636,9.16547290808705,11.90591640140027,12.090885868192117,9.15836234689947,11.361467748116223,10.529923349048033,9.022111122557183,12.176940436046463,12.020399258566364,9.0170308920085,9.045080953444222,11.714156188306518,11.58060093005056
b2092,9.9592155387163,9.839210758660727,12.563752128751897,12.118460317626338,9.91389967666453,11.245378426327866,12.14883855334547,10.01953235071411,12.420807038737092,12.58477198390834,10.00287098872048,12.178080521600704,11.278662242993684,9.905990825292182,12.62250564469315,12.53742676675838,9.874180580116251,9.870998316097836,12.57583412333067,12.462049504824712
b2093,10.431783441414671,10.31419194128801,12.928753849529805,12.483246070744677,10.29883927654491,11.666706286200556,12.526701338358944,10.552372045230134,12.873746371947494,13.006704655983253,10.537159756969901,12.679676244056335,11.722418248666193,10.288804913442462,12.935404225769895,12.92299385725167,10.30544159491863,10.41025063847166,12.9454435861082,12.878296362698245
b2094,10.496055745760623,10.433882217990824,12.968020517826186,12.44649217957261,10.405079773879349,11.788538905907016,12.562003350611798,10.6178947695635,12.751209777849192,13.023944125444235,10.550382051781254,12.609467627421436,11.83697281630198,10.416016067638584,12.86034919434314,12.965497808890577,10.451373368673076,10.453220657865053,12.854226593587798,12.818861694550158
b2095,10.841702153118163,10.74547429458785,13.467596379264872,12.99385206579833,10.751909342356306,12.133194632959329,12.93180982635752,10.9343070573694,13.349373896845943,13.632776364931443,10.841001899503375,12.865914834998115,12.190588094608591,10.776051835125132,13.462267366868064,13.507894434711726,10.651704273889417,10.724600921984283,13.159035059103783,13.108114963217563
b2096,10.870605683381662,10.802291617868734,13.539224233712622,13.21041952526597,10.78360001461649,12.119477529752762,12.88355600914362,10.947698762626352,13.429831784672123,13.785785700060014,10.859915209804404,12.773713066522296,12.189434646898313,10.788527971030296,13.549663138528084,13.639252639427708,10.782023408462676,10.80012729277205,13.026711782976617,13.019837951832992
b2097,7.263748138819126,7.335954872405397,9.319147414063071,9.05457831775283,7.344075158569283,7.974031209147385,8.011372816145863,7.6095144746839605,9.366845729506961,9.324574496622981,7.794444953042881,7.9085625860900315,8.041326481548662,8.154466312240409,9.27839562927229,9.302850590465171,8.118977952260705,8.147571891997272,7.10680974794916,7.103260701359206
b2098,2.357940029600377,2.6197080022851007,2.42445763673867,1.7084615934229013,2.0374845268975577,1.9154532007710827,2.783685527267625,2.895444733847379,2.4797614764927536,2.7697237744760814,2.381175114845093,2.2807566714500664,1.9266987631116064,1.6670804173093556,2.466073248947543,2.4335051205105622,1.6656678018067734,2.4142998815297343,2.7703664292183428,2.580545315357223
b2099,3.626151870737796,3.497294698359456,3.9257034805027424,2.9642811266581552,3.5047437282422598,3.219860681768189,3.297064975099382,3.552691209697241,3.344275270516507,4.011800683653309,3.2356073093819413,3.53768752469149,3.3700910238269755,2.912101461629893,3.6221626380906606,3.4468645117255767,3.276559051588307,3.6903243224811444,3.7672408178800194,3.5801028520691025
b2100,3.626151870737796,2.6197080022851007,3.5753944774890964,3.1600206492640455,3.043638342026907,2.710315148138906,3.434315157426233,3.414284310844989,3.498329742254606,2.4997358514680936,3.2356073093819413,3.1241055960868795,2.7232713007554117,3.278408710202952,3.1569486157545534,3.712113504880419,3.276559051588307,2.906103789931234,3.7672408178800194,3.16521285563126
b2101,4.566515765867063,4.287363232367027,5.481644943018708,5.130182219769785,4.691664182739091,5.0987848557197575,4.973219880853715,4.489871056744925,5.095539633310473,5.0191136700636845,4.655652480047952,4.856991885855972,4.811701053153492,4.575613893301838,5.302528008467864,5.178569006275948,4.637995751850328,4.568985956036323,5.087290290392857,4.802242376301015
b2102,3.2098833330075762,3.2069573854866795,4.025821725514029,4.875363213216831,3.214245483202751,3.356295480421386,3.297064975099382,3.414284310844989,3.989018187260882,4.206277486385105,2.870742206705195,3.652828632530973,3.7160380130943187,2.912101461629893,4.417123555282632,4.300759446803712,3.8110217671492723,3.1007359387569027,3.2830650479620282,2.99536159995451
b2103,3.500285355056257,3.2069573854866795,3.7018536004783145,3.7521778132831822,2.850115753093469,1.5100582141231331,2.9758333398241352,2.670676624896849,3.1717819375435066,4.206277486385105,3.064678684451086,2.542049838425071,1.519992201930306,2.686899796635393,4.167532047993251,3.712113504880419,3.1050270844299654,2.6810576762364997,2.2874352246568734,2.3176878568496595
b2104,3.741913024842158,3.6231369680496224,2.42445763673867,3.1600206492640455,3.953391759629038,3.0691627336591023,3.297064975099382,4.002556425103143,2.7490118958342196,2.4997358514680936,3.768589513485281,2.76319722979061,3.233508854331835,3.5702884954299976,2.734812114751361,3.2933831358816277,3.8110217671492723,3.563953473254892,2.9622307389404052,2.580545315357223
b2105,5.087930740775582,5.466906221212452,6.079295761355975,6.1094366874087385,4.8028406252992895,4.934112843084884,5.017587577469637,5.744142759907487,5.775896394079878,6.073507826492678,5.159034725764052,4.949991864390387,5.225890026365987,5.5450406780676795,5.382957868242986,5.779391758355613,4.815450390025437,5.504262024552381,4.765675469163626,5.039252832489258
b2106,2.6224555995934806,3.6231369680496224,4.29021455060359,4.63315654421897,2.6265524862207417,3.356295480421386,3.145371460768507,1.6539363639652642,4.7103539542728665,4.456226835672791,2.381175114845093,2.9549078296413867,3.233508854331835,2.912101461629893,4.6298366334832215,4.129914466351891,2.0904832728840352,2.4142998815297343,2.9622307389404052,2.3176878568496595
b2107,6.730947674009842,6.398647203483711,7.275952856424894,8.026246246107604,6.541075486087713,6.757509865804052,6.347723440782415,6.440893061480159,7.291435773576982,7.6441176224468705,6.657900273767647,6.2158187969917025,5.94735260345876,6.659393520793463,7.4343311204674,7.266514781037746,6.577554313696122,6.771689919566069,6.2971453894656,6.722668319248194
b2108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.113670266471191,0.0,0.0,0.9515486290719738,0.0,0.0,0.0,0.0,0.0,0.0,0.9973513120355016
b2109,1.0226125794007623,1.0209475538069952,1.064929658557556,1.0936012253760974,0.0,0.9441895236919805,0.0,1.0520370746536296,1.1006501220011868,1.113670266471191,0.0,0.9744058727449532,0.0,0.0,1.0917638564975953,0.0,0.0,1.0584216571412968,0.9785387886648554,0.9973513120355016
b2110,0.0,1.0209475538069952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2111,0.0,1.6128255238051088,1.064929658557556,1.0936012253760974,0.0,1.9154532007710827,1.9793106035660468,0.0,0.0,1.7346161163186713,0.0,0.0,0.9515486290719738,1.0620224666548927,0.0,0.0,0.0,0.0,0.9785387886648554,0.9973513120355016
b2112,4.290476283909998,4.499162016657874,5.029893152093153,5.220714688149212,4.7483230689782685,4.53472051628351,4.558472999807908,5.2287219883685845,4.7103539542728665,5.166660803455625,5.159034725764052,4.705183306777063,4.154701064761869,5.5110287086292225,3.9733797962556126,5.088112858515376,5.245430283655304,5.4337413349855614,4.765675469163626,3.901942438012506
b2113,7.765765959217892,7.6780138712021815,7.933874363813784,7.802683734508444,7.756891077767716,7.781448338670504,7.76037655906768,7.723812970627368,8.088786131144321,8.148939088257528,7.861263732508145,7.642090454696601,7.86182500041089,7.735603352257161,8.003848858730043,8.020257858369805,7.777069705333249,7.757874720142113,7.608023586742576,7.549314859054966
b2114,7.688511441040608,7.6560959406899824,8.051374416062455,7.817265241418938,7.804427034171552,7.7995137167784545,7.76037655906768,7.716468437620964,8.033142058737855,7.854637914796202,7.731542074617059,7.825090180204413,7.901811866784808,7.779122655190975,7.971699611028711,7.892450594224332,7.805369771682218,7.736061960437819,7.770729792627912,7.827611064554171
b2115,2.033787333329423,2.0313083664887035,2.42445763673867,2.138218844313496,1.6183298528177232,2.2315647008873802,1.9793106035660468,1.6539363639652642,2.4797614764927536,2.4997358514680936,1.6345024441310962,1.9614365007524446,1.519992201930306,1.6670804173093556,2.466073248947543,2.104850651186676,2.0904832728840352,2.086768623221674,1.556276016186703,1.9960251422657613
b2118,1.615034525208027,1.6128255238051088,1.6709018432232767,2.138218844313496,1.025097585068072,0.9441895236919805,1.5665866326630646,1.6539363639652642,1.7176604916083518,1.7346161163186713,1.6345024441310962,0.9744058727449532,1.519992201930306,1.0620224666548927,1.706061547186557,1.0707401672375845,1.6656678018067734,1.662343886008816,0.9785387886648554,0.9973513120355016
b4541,1.0226125794007623,0.0,0.0,0.0,0.0,0.0,0.0,1.0520370746536296,0.0,0.0,0.0,0.0,0.0,1.0620224666548927,1.0917638564975953,1.0707401672375845,0.0,0.0,0.0,0.0
b2119,0.0,0.0,1.064929658557556,0.0,1.025097585068072,0.0,0.9862400883217375,1.0520370746536296,1.1006501220011868,0.0,1.0373135235050202,0.0,0.0,1.0620224666548927,0.0,0.0,0.0,0.0,0.0,0.0
b2120,0.0,0.0,1.064929658557556,1.0936012253760974,1.025097585068072,0.9441895236919805,0.9862400883217375,0.0,1.1006501220011868,1.113670266471191,0.0,0.0,0.9515486290719738,0.0,1.0917638564975953,0.0,0.0,0.0,0.9785387886648554,0.9973513120355016
b2121,1.0226125794007623,1.0209475538069952,1.064929658557556,1.7084615934229013,0.0,0.0,0.9862400883217375,1.0520370746536296,0.0,0.0,1.0373135235050202,0.0,0.9515486290719738,1.0620224666548927,0.0,1.0707401672375845,0.0,1.0584216571412968,0.9785387886648554,0.9973513120355016
b2122,1.615034525208027,0.0,1.6709018432232767,1.0936012253760974,1.025097585068072,1.5100582141231331,1.5665866326630646,1.0520370746536296,1.7176604916083518,2.167314234158354,1.0373135235050202,0.9744058727449532,1.519992201930306,1.0620224666548927,2.961265384849419,1.6785323642599008,1.0609482703977946,1.0584216571412968,1.556276016186703,0.9973513120355016
b2123,2.033787333329423,0.0,1.6709018432232767,3.3323478606232957,0.0,2.4907083074987986,1.5665866326630646,1.6539363639652642,3.1717819375435066,3.193406303660715,1.0373135235050202,2.542049838425071,2.503281938631443,1.0620224666548927,1.0917638564975953,2.4335051205105622,1.6656678018067734,2.086768623221674,1.9676872638588647,1.5814298350413452
b2124,6.214187379767374,5.923543245591856,6.055804584719437,6.588881011368079,6.115124913806402,5.996373396960122,5.8057274133926535,6.123110576288881,6.341913117758455,6.483179780572599,6.242613192508336,5.993540140331817,5.736092314849912,6.14206227048077,6.4426480963666934,6.066748907255157,5.760987781541765,6.066988119452926,5.685502039695817,5.802147528456411
b2125,4.798126271508197,4.847485145461105,5.333224901164783,5.762902978236497,4.955025110930384,5.174569848043985,5.258465588723347,4.5571996196184505,5.512100771691956,5.606505618421359,4.7713604016585816,5.441370686074357,4.904598372811006,4.9246758004084725,5.818540878808018,5.627095293080145,4.815450390025437,4.6333346993448234,5.658037223366798,5.722718429874421
b2126,4.435088014590174,4.499162016657874,4.8774382449077365,4.818516084984181,4.134348489621667,4.062625167738169,4.433047782568533,4.419245888341752,4.5075250184965,5.166660803455625,4.31782796248294,4.343168838258239,4.298581336358004,4.114187553373093,4.979399067196822,4.7176351460108465,4.018654940590386,4.278362525415434,4.658880737004584,4.901765403832925
b2127,4.3645933258124945,4.683810503660978,5.167766236414615,5.305899933538732,4.369246165708959,4.350939947169621,4.728268844818507,4.419245888341752,5.834942278258788,5.97015414050807,4.655652480047952,4.410169403846073,4.076995758323338,4.701587672493522,5.7893260086927665,5.3440610408935445,4.637995751850328,4.694935420365448,4.046796454972946,3.901942438012506
b4542,5.535747059081718,5.595311520276879,6.233823182020124,6.464711969133482,5.002383483684777,6.410982062658339,6.017164747761601,5.099173994671076,5.745441783640534,6.146436894114611,5.429485099510123,6.036585440817754,6.188123098444488,4.9246758004084725,6.533546389174838,5.594607131650992,5.160342450954358,5.35959555040453,5.127897462506476,6.039172354327728
b2128,3.741913024842158,3.0364610031822443,4.119440687028784,3.9766192797632702,4.134348489621667,3.7019259892406966,3.8810983396941885,3.552691209697241,4.0894289344898285,4.206277486385105,3.768589513485281,3.858741571742976,3.0826310620440514,3.812937273589005,4.073719491768147,3.712113504880419,3.9185704644007577,3.6903243224811444,3.545369802247511,3.454612199528435
b2129,3.948818084803049,4.126644278853382,4.442896374327485,4.25889360878257,4.21697082138949,3.595657839998852,3.974091559984303,4.002556425103143,3.989018187260882,4.112313566498974,4.462578853563409,3.7594556801841774,3.494853660964669,4.575613893301838,4.491567544471578,4.036252792829516,4.573638096864285,4.195538858055023,3.866567876374238,3.5801028520691025
b2130,4.042111959997783,4.209240648660531,3.4367762757242764,3.625341476500513,3.953391759629038,3.0691627336591023,3.297064975099382,4.096078997854801,3.7644357567451867,3.5204966596157976,4.239614836077941,3.412553762092573,3.609680505285493,4.363270241586364,3.8655363175555806,2.7010064162243457,4.506274893044139,4.501632515784785,2.7703664292183428,2.802811332457686
b2131,4.997646464956393,4.898161763275892,5.516481136713899,5.878654154194316,5.135789394031565,4.977076224941034,4.780699360751157,5.309045094324441,5.650019554261269,5.606505618421359,5.464292284466083,4.705183306777063,4.811701053153492,5.733818143250251,5.172794791254535,4.888172360657474,5.70199842368603,5.756221068550689,4.206989753240207,4.3872681054545115
b2132,5.851441876128911,5.768741938407294,5.679061226819227,5.42493037077186,5.906903363518044,5.588849248432384,5.8057274133926535,5.744142759907487,5.891666280184043,5.799757419575635,5.827242850077194,5.677261786417298,5.603813916009289,5.847208497366934,5.7893260086927665,5.594607131650992,5.8721891561383,5.8404102033826835,5.888210348195855,5.877430832822291
b2133,7.3755186036873575,7.40766900207503,8.219374074287316,7.9751453267557855,7.249105554120959,7.614612061058739,7.966810593848618,7.387031611583372,8.398687472330288,8.229474225508845,7.292372578345354,7.885202040510772,7.702770729984109,7.378114202780741,8.108089141718505,8.14888969049156,7.422480887663959,7.408488387543101,7.875798133943617,7.907609129886558
b2134,5.4013501039920975,5.655468140759818,5.293605013343123,5.462520508487748,5.440918270452726,5.059345241755292,5.330580470757736,5.526229427385259,5.58270763101462,5.342499924410303,5.563942114421699,5.375836652131446,5.330049024525216,5.327788997790933,5.495773134982311,5.720388061856588,5.6404938839974275,5.666812906586658,5.41718252666668,5.454250093248503
b2135,3.849071558590369,3.497294698359456,6.334871334511165,6.638990188026572,3.5047437282422598,4.645401879881923,4.3659939631466465,4.096078997854801,6.32141229685071,6.501829356187505,4.462578853563409,4.199042038351633,4.298581336358004,4.284925551997605,6.791038144420206,6.3458449217449,4.018654940590386,4.430979973229192,3.866567876374238,4.454370805440553
b2136,5.470113015940521,4.947118537254372,5.647977971906529,6.287548553066891,4.855372830735161,4.697713045226832,5.017587577469637,4.906087180628585,6.024424584379397,5.97015414050807,5.025563413368142,4.949991864390387,5.296158095497755,5.162347167240637,6.284133411322965,6.113360167256722,4.922681404557866,5.397144720796085,4.658880737004584,5.164770301857951
b2137,3.626151870737796,3.359417420744227,5.029893152093153,5.386334541077265,3.214245483202751,3.356295480421386,3.8810983396941885,3.6789744724991476,5.233597393840763,5.461604586296342,4.069189502164404,3.652828632530973,2.503281938631443,4.284925551997605,5.260566608596354,4.991603515248698,4.2829690746332245,4.278362525415434,3.131548183948917,2.802811332457686
b2139,0.0,0.0,2.09633055238764,1.7084615934229013,0.0,0.0,0.0,0.0,1.7176604916083518,1.7346161163186713,0.0,0.9744058727449532,0.9515486290719738,1.0620224666548927,1.706061547186557,1.0707401672375845,1.0609482703977946,0.0,0.9785387886648554,0.9973513120355016
b4679,5.535747059081718,6.0409545134711795,6.617563567865688,6.13294084103066,5.6033136985418315,5.643212774649239,4.831291074111823,5.6547492152605425,6.83676736852477,6.676155324659974,5.827242850077194,6.036585440817754,5.833822398257453,6.050314102003252,7.336738001013907,6.721762552389278,6.205202063160823,6.019623116355436,4.602364668428473,4.3872681054545115
b2140,4.743615472435941,4.361471869801938,4.980843348696516,5.082692409221802,5.135789394031565,5.018797072985235,4.617320193878066,4.6831055673509185,4.7103539542728665,4.911637242922671,4.7713604016585816,4.474195984071334,4.904598372811006,4.817439542835444,4.6298366334832215,4.217864428390114,4.699604639490549,5.017783968921816,5.045506973953659,5.164770301857951
b2141,2.6224555995934806,2.0313083664887035,2.691609953776278,2.7377524272830325,2.0374845268975577,4.284081228017826,4.433047782568533,3.089869013736928,2.7490118958342196,2.4997358514680936,2.0556145158644537,4.6508103289897855,4.858897308736514,2.092061640185704,3.4831194047252363,3.712113504880419,2.418246498091539,1.662343886008816,4.865106725720062,4.518490646548859
b2142,2.033787333329423,2.3552997249173035,3.2834096274147013,4.25889360878257,2.6265524862207417,4.74819362470875,4.728268844818507,3.089869013736928,4.0894289344898285,3.7869623392834564,2.646626118817511,4.856991885855972,4.605772097626238,2.686899796635393,4.073719491768147,4.379149142948252,2.418246498091539,2.086768623221674,4.713266055445525,4.454370805440553
b2143,8.099992510620748,8.160388880682277,11.431365753030684,10.830647868139064,8.009571482536147,9.607372403118118,10.443026223808468,8.167983143120319,11.129805974285288,11.356576248501545,8.228252290520649,10.40371415418343,9.673019562310802,8.05174783144964,11.506648211435607,11.380697542346292,8.107659112578917,8.027001585369662,11.105884819916135,11.121404600831642
b2144,4.566515765867063,4.7949634347944565,5.37178575022549,5.462520508487748,4.7483230689782685,3.8009006472326314,4.433047782568533,4.6831055673509185,4.94285885007809,5.0191136700636845,4.529848899984679,4.038902317453683,3.7160380130943187,4.363270241586364,5.079335133945948,5.382629132185431,4.758689977512641,4.6333346993448234,5.572359007208606,5.204294678456573
b2145,4.798126271508197,4.947118537254372,5.333224901164783,5.386334541077265,4.439752156820891,3.8009006472326314,3.6749334140047214,4.489871056744925,4.8312851565633705,5.422985357130641,4.156917246925742,3.7594556801841774,2.503281938631443,4.508246552322223,5.03023225407055,5.527350031691007,4.573638096864285,4.754013247139495,4.046796454972946,4.852861908340509
b2146,2.033787333329423,2.3552997249173035,5.167766236414615,4.875363213216831,2.0374845268975577,3.7019259892406966,4.780699360751157,2.0773682742019655,5.095539633310473,5.383303835688122,1.6345024441310962,4.808142654709063,3.8150901755719557,1.0620224666548927,5.343303358662064,5.456803492937076,1.0609482703977946,1.662343886008816,5.41718252666668,5.5797709155271
b2147,2.357940029600377,2.6197080022851007,5.516481136713899,4.930055028253008,2.3618772986218026,3.356295480421386,4.673860802468196,2.670676624896849,4.888150331349687,5.212670270363287,2.381175114845093,4.705183306777063,3.7160380130943187,2.092061640185704,5.217348088378564,5.304433507510638,2.418246498091539,2.4142998815297343,5.24328095010242,5.609516000587881
b2148,2.6224555995934806,2.84308096002943,4.822816648686412,4.0769737571987985,2.6265524862207417,2.90086750526381,3.434315157426233,2.4043096704233893,4.7103539542728665,4.456226835672791,2.646626118817511,3.7594556801841774,2.503281938631443,2.419923236993148,4.562357933403423,5.134049759843405,2.0904832728840352,2.6810576762364997,5.630039391421522,5.486668888333003
b2149,2.8459050650867863,2.6197080022851007,5.852686287795962,4.818516084984181,2.6265524862207417,3.8009006472326314,4.1438229004627685,3.089869013736928,5.189030098359599,5.535873529783349,2.646626118817511,4.474195984071334,3.494853660964669,3.278408710202952,5.421551512047168,5.890618618827033,2.418246498091539,2.6810576762364997,6.2971453894656,6.144519686828581
b2150,4.435088014590174,4.361471869801938,7.933874363813784,7.370153854296722,4.7483230689782685,5.31515034711021,6.364997428690847,4.742164254404386,7.291435773576982,7.693626156650122,4.594121521042014,6.252795722978678,5.189429439297918,4.817439542835444,7.480758694665724,8.165574303917106,4.573638096864285,4.6333346993448234,8.283319742649237,8.404104311909917
b2151,2.357940029600377,2.3552997249173035,3.818115786298521,3.7521778132831822,2.6265524862207417,2.2315647008873802,3.145371460768507,2.670676624896849,3.1717819375435066,3.3662015080640697,2.870742206705195,3.2755266374777223,2.7232713007554117,2.912101461629893,3.9733797962556126,3.8284415822892606,3.276559051588307,2.6810576762364997,4.206989753240207,4.16491783486685
b2152,7.384453422875049,7.372257491120686,7.008674461925705,6.749557163817193,7.353237130280551,6.628706704347334,6.64504670676765,7.281490452735676,6.907243547912884,6.55637380633423,7.4395730381823135,6.54880434626285,6.7602736781208455,7.387517848360802,6.931374230823046,6.660302274489194,7.626590484407245,7.323278323056254,6.6986307178679745,6.6094617995288125
b2153,11.154686856025613,11.276395720514344,11.223063200335972,11.033935157070568,11.282766122842352,10.689523059842957,10.77568721710181,11.428091487908585,11.181197330196078,11.209748066203018,11.441619789653073,10.674598681421713,10.76642797835934,11.514835230477523,11.210004145046561,11.103170074827943,11.48679711004079,11.55954466756311,10.443619112531035,10.558850750888228
b2154,1.0226125794007623,1.6128255238051088,2.42445763673867,2.4689072365778406,1.025097585068072,1.5100582141231331,1.5665866326630646,1.0520370746536296,2.7490118958342196,2.4997358514680936,1.0373135235050202,0.9744058727449532,0.9515486290719738,1.6670804173093556,2.466073248947543,2.104850651186676,1.0609482703977946,1.662343886008816,1.556276016186703,0.0
b2155,5.503303250148785,5.564265648490373,4.29021455060359,3.8687587243175536,5.508085449087483,4.062625167738169,4.780699360751157,4.956835125443034,4.0894289344898285,4.011800683653309,5.071439633098392,4.474195984071334,4.228434108840466,5.205519984608353,3.8655363175555806,4.036252792829516,5.0699200048472965,5.065208409150595,5.54263031758999,5.3167586411722905
b2156,8.09455799766533,8.03578794064489,4.580954985441823,4.7593367750474265,8.049574923024267,5.348254706797136,5.36532968333212,8.026668548319773,4.772086288494496,4.6016426251422,7.956024886962543,5.307183505689678,5.225890026365987,7.928322765990353,4.491567544471578,4.888172360657474,7.939097463127302,7.978282697574883,6.001812634028265,5.827680956510616
b2157,5.043494739684975,4.740457181501382,4.513576488902939,4.63315654421897,5.002383483684777,4.213972872260854,4.558472999807908,5.2287219883685845,4.271441321893826,4.112313566498974,5.281196801482687,4.343168838258239,4.228434108840466,5.5110287086292225,4.75600517643743,5.134049759843405,5.401886082517895,5.35959555040453,4.129115396398394,4.518490646548859
b2158,4.3645933258124945,4.039030436860846,3.5753944774890964,3.3323478606232957,4.632688851547782,3.595657839998852,3.145371460768507,4.5571996196184505,3.637509499561282,3.3662015080640697,4.156917246925742,3.53768752469149,3.8150901755719557,4.9246758004084725,3.6221626380906606,3.4468645117255767,4.435611606745587,4.694935420365448,3.2830650479620282,3.6955460282301162
