,regulator,gene_name,gene_id,effect,ev_level,source
5105,MlrA,obgE,b3183,+,1.0,RegulonDB_TF
5106,CytR,nupG,b2964,-,1.0,RegulonDB_TF
5107,RpoD,ftsK,b0890,+,1.0,RegulonDB_sigma
5108,ModE,narX,b1222,+,1.0,RegulonDB_TF
5109,ModE,narL,b1221,+,1.0,RegulonDB_TF
5110,ModE,napH,b2204,+,1.0,RegulonDB_TF
5111,ModE,napG,b2205,+,1.0,RegulonDB_TF
5112,ModE,napF,b2208,+,1.0,RegulonDB_TF
5113,ModE,napD,b2207,+,1.0,RegulonDB_TF
5114,ModE,napC,b2202,+,1.0,RegulonDB_TF
5115,ModE,napB,b2203,+,1.0,RegulonDB_TF
5116,ModE,napA,b2206,+,1.0,RegulonDB_TF
5117,ModE,modC,b0765,-,1.0,RegulonDB_TF
5118,ModE,modB,b0764,-,1.0,RegulonDB_TF
5119,ModE,modA,b0763,-,1.0,RegulonDB_TF
5120,ModE,moaE,b0785,+,1.0,RegulonDB_TF
5121,CytR,deoD,b4384,-,1.0,RegulonDB_TF
5122,ModE,moaD,b0784,+,1.0,RegulonDB_TF
5123,CytR,deoC,b4381,-,1.0,RegulonDB_TF
5124,CytR,deoA,b4382,-,1.0,RegulonDB_TF
5125,MraZ,ftsI,b0084,-,1.0,RegulonDB_TF
5126,MraZ,ftsA,b0094,-,1.0,RegulonDB_TF
5127,MraZ,ddlB,b0092,-,1.0,RegulonDB_TF
5128,MqsA,rpoS,b2741,-,1.0,RegulonDB_TF
5129,MqsA,mqsR,b3022,-,1.0,RegulonDB_TF
5130,MqsA,mqsA,b3021,-,1.0,RegulonDB_TF
5131,MqsA,cspD,b0880,-,1.0,RegulonDB_TF
5132,MqsA,csgG,b1037,-,1.0,RegulonDB_TF
5133,MqsA,csgF,b1038,-,1.0,RegulonDB_TF
5134,MqsA,csgE,b1039,-,1.0,RegulonDB_TF
5135,MqsA,csgD,b1040,-,1.0,RegulonDB_TF
5136,CytR,cytR,b3934,-,1.0,RegulonDB_TF
5137,MprA,mprA,b2684,-,1.0,RegulonDB_TF
5138,MprA,emrB,b2686,-,1.0,RegulonDB_TF
5139,MprA,emrA,b2685,-,1.0,RegulonDB_TF
5140,CytR,deoB,b4383,-,1.0,RegulonDB_TF
5141,MlrA,ibaG,b3190,+,1.0,RegulonDB_TF
5142,ModE,moaC,b0783,+,1.0,RegulonDB_TF
5143,ModE,moaA,b0781,+,1.0,RegulonDB_TF
5144,ModE,ccmE,b2197,+,1.0,RegulonDB_TF
5145,ModE,ccmD,b2198,+,1.0,RegulonDB_TF
5146,ModE,ccmC,b2199,+,1.0,RegulonDB_TF
5147,ModE,ccmB,b2200,+,1.0,RegulonDB_TF
5148,ModE,ccmA,b2201,+,1.0,RegulonDB_TF
5149,CytR,rpoH,b3461,-,1.0,RegulonDB_TF
5150,CytR,tsx,b0411,-,1.0,RegulonDB_TF
5151,CytR,udp,b3831,-,1.0,RegulonDB_TF
5152,MntR,mntH,b2392,-,1.0,RegulonDB_TF
5153,MngR,mngR,b0730,-,1.0,RegulonDB_TF
5154,MngR,mngB,b0732,-,1.0,RegulonDB_TF
5155,MngR,mngA,b0731,-,1.0,RegulonDB_TF
5156,MlrA,yhbE,b3184,+,1.0,RegulonDB_TF
5157,MlrA,rpmA,b3185,+,1.0,RegulonDB_TF
5158,MlrA,rplU,b3186,+,1.0,RegulonDB_TF
5159,ModE,ccmF,b2196,+,1.0,RegulonDB_TF
5160,ModE,moaB,b0782,+,1.0,RegulonDB_TF
5161,ModE,ccmG,b2195,+,1.0,RegulonDB_TF
5162,ModE,deoA,b4382,-,1.0,RegulonDB_TF
5163,ModE,hycI,b2717,+,1.0,RegulonDB_TF
5164,ModE,hycH,b2718,+,1.0,RegulonDB_TF
5165,ModE,hycG,b2719,+,1.0,RegulonDB_TF
5166,ModE,hycF,b2720,+,1.0,RegulonDB_TF
5167,ModE,hycE,b2721,+,1.0,RegulonDB_TF
5168,ModE,hycD,b2722,+,1.0,RegulonDB_TF
5169,ModE,hycC,b2723,+,1.0,RegulonDB_TF
5170,ModE,hycB,b2724,+,1.0,RegulonDB_TF
5171,ModE,hycA,b2725,+,1.0,RegulonDB_TF
5172,ModE,dmsC,b0896,-,1.0,RegulonDB_TF
5173,ModE,dmsB,b0895,-,1.0,RegulonDB_TF
5174,ModE,dmsA,b0894,-,1.0,RegulonDB_TF
5175,ModE,deoD,b4384,-,1.0,RegulonDB_TF
5176,ModE,deoC,b4381,-,1.0,RegulonDB_TF
5177,ModE,deoB,b4383,-,1.0,RegulonDB_TF
5178,ModE,ccmH,b2194,+,1.0,RegulonDB_TF
5179,MarA,mlaD,b3193,+,1.0,RegulonDB_TF
5180,MarA,mlaC,b3192,+,1.0,RegulonDB_TF
5181,MarA,mlaB,b3191,+,1.0,RegulonDB_TF
5182,Lrp,ilvG,b4488,-,1.0,RegulonDB_TF
5183,Lrp,ilvE,b3770,-,1.0,RegulonDB_TF
5184,Lrp,ilvD,b3771,-,1.0,RegulonDB_TF
5185,Lrp,ilvA,b3772,-,1.0,RegulonDB_TF
5186,DpiA,exuT,b3093,+,1.0,RegulonDB_TF
5187,DpiA,mdh,b3236,+,1.0,RegulonDB_TF
5188,Lrp,ileT,b3852,-,1.0,RegulonDB_TF
5189,Lrp,gltU,b3757,-,1.0,RegulonDB_TF
5190,Lrp,gltT,b3969,-,1.0,RegulonDB_TF
5191,Lrp,gltF,b3214,+,1.0,RegulonDB_TF
5192,Lrp,gltD,b3213,+,1.0,RegulonDB_TF
5193,Lrp,gltB,b3212,+,1.0,RegulonDB_TF
5194,Lrp,glaH,b2659,+,1.0,RegulonDB_TF
5195,Lrp,gcvT,b2905,+,1.0,RegulonDB_TF
5196,Lrp,gcvP,b2903,+,1.0,RegulonDB_TF
5197,Lrp,ilvH,b0078,?,1.0,RegulonDB_TF
5198,Lrp,gcvH,b2904,+,1.0,RegulonDB_TF
5199,Lrp,ilvI,b0077,?,1.0,RegulonDB_TF
5200,Lrp,ilvM,b3769,-,1.0,RegulonDB_TF
5201,Lrp,micF,b4439,-,1.0,RegulonDB_TF
5202,DpiA,citD,b0617,+,1.0,RegulonDB_TF
5203,Lrp,lysU,b4129,-,1.0,RegulonDB_TF
5204,Lrp,lysP,b2156,+,1.0,RegulonDB_TF
5205,Lrp,lrp,b0889,-,1.0,RegulonDB_TF
5206,DpiA,citE,b0616,+,1.0,RegulonDB_TF
5207,DpiA,citF,b0615,+,1.0,RegulonDB_TF
5208,Lrp,livJ,b3460,-,1.0,RegulonDB_TF
5209,DpiA,citG,b0613,+,1.0,RegulonDB_TF
5210,DpiA,citX,b0614,+,1.0,RegulonDB_TF
5211,DpiA,dpiA,b0620,+,1.0,RegulonDB_TF
5212,Lrp,lhgD,b2660,+,1.0,RegulonDB_TF
5213,DpiA,dpiB,b0619,+,1.0,RegulonDB_TF
5214,Lrp,kbl,b3617,+,1.0,RegulonDB_TF
5215,Lrp,ilvX,b4669,-,1.0,RegulonDB_TF
5216,Lrp,ilvL,b3766,-,1.0,RegulonDB_TF
5217,Lrp,ompC,b2215,-,1.0,RegulonDB_TF
5218,Lrp,gabT,b2662,+,1.0,RegulonDB_TF
5219,Lrp,gabD,b2661,+,1.0,RegulonDB_TF
5220,EcpR,flhD,b1892,-,1.0,RegulonDB_TF
5221,Lrp,aidB,b4187,-,1.0,RegulonDB_TF
5222,EcpR,fliA,b1922,-,1.0,RegulonDB_TF
5223,LrhA,lrhA,b2289,+,1.0,RegulonDB_TF
5224,LrhA,leuO,b0076,+,1.0,RegulonDB_TF
5225,LrhA,flhD,b1892,-,1.0,RegulonDB_TF
5226,LrhA,flhC,b1891,-,1.0,RegulonDB_TF
5227,LrhA,fimE,b4313,+,1.0,RegulonDB_TF
5228,LldR,lldR,b3604,?,1.0,RegulonDB_TF
5229,LldR,lldP,b3603,?,1.0,RegulonDB_TF
5230,LldR,lldD,b3605,?,1.0,RegulonDB_TF
5231,EcpR,fliC,b1923,-,1.0,RegulonDB_TF
5232,EcpR,fliZ,b1921,-,1.0,RegulonDB_TF
5233,LexA,ydjM,b1728,-,1.0,RegulonDB_TF
5234,LexA,ybiB,b0800,-,1.0,RegulonDB_TF
5235,Lrp,alaE,b2670,+,1.0,RegulonDB_TF
5236,Lrp,gabP,b2663,+,1.0,RegulonDB_TF
5237,Lrp,alaT,b3853,-,1.0,RegulonDB_TF
5238,EcpR,ecpR,b0294,+,1.0,RegulonDB_TF
5239,Lrp,fimI,b4315,+,1.0,RegulonDB_TF
5240,Lrp,fimH,b4320,+,1.0,RegulonDB_TF
5241,Lrp,fimG,b4319,+,1.0,RegulonDB_TF
5242,Lrp,fimF,b4318,+,1.0,RegulonDB_TF
5243,Lrp,fimD,b4317,+,1.0,RegulonDB_TF
5244,Lrp,fimC,b4316,+,1.0,RegulonDB_TF
5245,Lrp,fimA,b4314,+,1.0,RegulonDB_TF
5246,Lrp,fau,b2912,-,1.0,RegulonDB_TF
5247,Lrp,dadX,b1190,-,1.0,RegulonDB_TF
5248,Lrp,dadA,b1189,-,1.0,RegulonDB_TF
5249,Lrp,cadB,b4132,+,1.0,RegulonDB_TF
5250,Lrp,cadA,b4131,+,1.0,RegulonDB_TF
5251,EcpR,ecpA,b0293,+,1.0,RegulonDB_TF
5252,Lrp,aroA,b0908,+,1.0,RegulonDB_TF
5253,Lrp,argO,b2923,+,1.0,RegulonDB_TF
5254,EcpR,flhC,b1891,-,1.0,RegulonDB_TF
5255,Lrp,oppA,b1243,-,1.0,RegulonDB_TF
5256,Lrp,oppB,b1244,-,1.0,RegulonDB_TF
5257,Lrp,oppC,b1245,-,1.0,RegulonDB_TF
5258,MalT,malM,b4037,+,1.0,RegulonDB_TF
5259,MalT,malK,b4035,+,1.0,RegulonDB_TF
5260,MalT,malG,b4032,+,1.0,RegulonDB_TF
5261,MalT,malF,b4033,+,1.0,RegulonDB_TF
5262,MalT,malE,b4034,+,1.0,RegulonDB_TF
5263,MalT,lamB,b4036,+,1.0,RegulonDB_TF
5264,MalI,malY,b1622,-,1.0,RegulonDB_TF
5265,MalI,malX,b1621,-,1.0,RegulonDB_TF
5266,MalI,malI,b1620,-,1.0,RegulonDB_TF
5267,DicA,ydfX,b1568,-,1.0,RegulonDB_TF
5268,DinJ-YafQ,cspE,b0623,-,1.0,RegulonDB_TF
5269,LsrR,tam,b1519,-,1.0,RegulonDB_TF
5270,LsrR,lsrR,b1512,-,1.0,RegulonDB_TF
5271,LsrR,lsrK,b1511,-,1.0,RegulonDB_TF
5272,LsrR,lsrG,b1518,-,1.0,RegulonDB_TF
5273,MalT,malP,b3417,+,1.0,RegulonDB_TF
5274,LsrR,lsrF,b1517,-,1.0,RegulonDB_TF
5275,MalT,malQ,b3416,+,1.0,RegulonDB_TF
5276,MarA,acnA,b1276,+,1.0,RegulonDB_TF
5277,MarA,micF,b4439,+,1.0,RegulonDB_TF
5278,MarA,marR,b1530,+,1.0,RegulonDB_TF
5279,MarA,marB,b1532,+,1.0,RegulonDB_TF
5280,MarA,marA,b1531,+,1.0,RegulonDB_TF
5281,MarA,lacZ,b0344,-,1.0,RegulonDB_TF
5282,MarA,lacY,b0343,-,1.0,RegulonDB_TF
5283,MarA,lacA,b0342,-,1.0,RegulonDB_TF
5284,MarA,inaA,b2237,+,1.0,RegulonDB_TF
5285,MarA,hdeB,b3509,-,1.0,RegulonDB_TF
5286,MarA,hdeA,b3510,-,1.0,RegulonDB_TF
5287,MarA,fumC,b1611,+,1.0,RegulonDB_TF
5288,MarA,fpr,b3924,+,1.0,RegulonDB_TF
5289,DicA,dicC,b1569,-,1.0,RegulonDB_TF
5290,MarA,acrB,b0462,+,1.0,RegulonDB_TF
5291,MarA,acrA,b0463,+,1.0,RegulonDB_TF
5292,DicA,ydfW,b1567,-,1.0,RegulonDB_TF
5293,LsrR,lsrD,b1515,-,1.0,RegulonDB_TF
5294,LsrR,lsrC,b1514,-,1.0,RegulonDB_TF
5295,LsrR,lsrB,b1516,-,1.0,RegulonDB_TF
5296,Lrp,rrlC,b3758,-,1.0,RegulonDB_TF
5297,Lrp,rrlB,b3970,-,1.0,RegulonDB_TF
5298,Lrp,rrlA,b3854,-,1.0,RegulonDB_TF
5299,DnaA,uvrB,b0779,-,1.0,RegulonDB_TF
5300,DnaA,yfaE,b2236,?,1.0,RegulonDB_TF
5301,DnaA,yjeV,b4670,-,1.0,RegulonDB_TF
5302,DpiA,citC,b0618,+,1.0,RegulonDB_TF
5303,Lrp,rrfC,b3759,-,1.0,RegulonDB_TF
5304,Lrp,rrfB,b3971,-,1.0,RegulonDB_TF
5305,Lrp,rrfA,b3855,-,1.0,RegulonDB_TF
5306,Lrp,ridA,b4243,+,1.0,RegulonDB_TF
5307,Lrp,osmY,b4376,-,1.0,RegulonDB_TF
5308,Lrp,osmC,b1482,?,1.0,RegulonDB_TF
5309,Lrp,oppF,b1247,-,1.0,RegulonDB_TF
5310,Lrp,oppD,b1246,-,1.0,RegulonDB_TF
5311,DnaA,recF,b3700,?,1.0,RegulonDB_TF
5312,DnaA,polA,b3863,+,1.0,RegulonDB_TF
5313,Lrp,rrsA,b3851,-,1.0,RegulonDB_TF
5314,Lrp,rrsB,b3968,-,1.0,RegulonDB_TF
5315,LsrR,lsrA,b1513,-,1.0,RegulonDB_TF
5316,DinJ-YafQ,dinJ,b0226,-,1.0,RegulonDB_TF
5317,DinJ-YafQ,yafQ,b0225,-,1.0,RegulonDB_TF
5318,DnaA,aldA,b1415,-,1.0,RegulonDB_TF
5319,DnaA,dnaA,b3702,?,1.0,RegulonDB_TF
5320,Lrp,tdh,b3616,+,1.0,RegulonDB_TF
5321,Lrp,stpA,b2669,+,1.0,RegulonDB_TF
5322,IHF,adiA,b4117,+,1.0,RegulonDB_TF
5323,Lrp,ssrS,b2911,-,1.0,RegulonDB_TF
5324,Lrp,serA,b2913,?,1.0,RegulonDB_TF
5325,DnaA,dnaN,b3701,?,1.0,RegulonDB_TF
5326,DnaA,guaA,b2507,-,1.0,RegulonDB_TF
5327,DnaA,guaB,b2508,-,1.0,RegulonDB_TF
5328,DnaA,nrdA,b2234,?,1.0,RegulonDB_TF
5329,DnaA,nrdB,b2235,?,1.0,RegulonDB_TF
5330,Lrp,rrsC,b3756,-,1.0,RegulonDB_TF
5331,Lrp,serC,b0907,+,1.0,RegulonDB_TF
5332,MraZ,ftsL,b0083,-,1.0,RegulonDB_TF
5333,IHF,actP,b4067,-,1.0,RegulonDB_TF
5334,IHF,aceK,b4016,+,1.0,RegulonDB_TF
5335,FlhDC,fliA,b1922,+,1.0,RegulonDB_TF
5336,FlhDC,fliD,b1924,+,1.0,RegulonDB_TF
5337,FlhDC,fliE,b1937,+,1.0,RegulonDB_TF
5338,FlhDC,fliF,b1938,+,1.0,RegulonDB_TF
5339,FlhDC,fliG,b1939,+,1.0,RegulonDB_TF
5340,Fur,garR,b3125,-,1.0,RegulonDB_TF
5341,Fur,garP,b3127,-,1.0,RegulonDB_TF
5342,Fur,garL,b3126,-,1.0,RegulonDB_TF
5343,Fur,garK,b3124,-,1.0,RegulonDB_TF
5344,Fur,fur,b0683,-,1.0,RegulonDB_TF
5345,FlhDC,fliH,b1940,+,1.0,RegulonDB_TF
5346,FlhDC,fliI,b1941,+,1.0,RegulonDB_TF
5347,Fur,ftnA,b1905,+,1.0,RegulonDB_TF
5348,FlhDC,fliJ,b1942,+,1.0,RegulonDB_TF
5349,FlhDC,fliK,b1943,+,1.0,RegulonDB_TF
5350,FlhDC,flhE,b1878,+,1.0,RegulonDB_TF
5351,FlhDC,fliL,b1944,+,1.0,RegulonDB_TF
5352,FlhDC,flhB,b1880,+,1.0,RegulonDB_TF
5353,FlhDC,flhA,b1879,+,1.0,RegulonDB_TF
5354,FlhDC,flgJ,b1081,+,1.0,RegulonDB_TF
5355,FlhDC,flgK,b1082,+,1.0,RegulonDB_TF
5356,FlhDC,flgL,b1083,+,1.0,RegulonDB_TF
5357,Fur,gspO,b3335,-,1.0,RegulonDB_TF
5358,Fur,gspM,b3334,-,1.0,RegulonDB_TF
5359,Fur,gspL,b3333,-,1.0,RegulonDB_TF
5360,Fur,gspK,b3332,-,1.0,RegulonDB_TF
5361,Fur,gspJ,b3331,-,1.0,RegulonDB_TF
5362,Fur,gspI,b3330,-,1.0,RegulonDB_TF
5363,Fur,gspH,b3329,-,1.0,RegulonDB_TF
5364,Fur,gspG,b3328,-,1.0,RegulonDB_TF
5365,Fur,gspF,b3327,-,1.0,RegulonDB_TF
5366,Fur,gspE,b3326,-,1.0,RegulonDB_TF
5367,Fur,gspD,b3325,-,1.0,RegulonDB_TF
5368,Fur,gspC,b3324,-,1.0,RegulonDB_TF
5369,Fur,gpmA,b0755,-,1.0,RegulonDB_TF
5370,FlhDC,flgI,b1080,+,1.0,RegulonDB_TF
5371,FlhDC,fliM,b1945,+,1.0,RegulonDB_TF
5372,FlhDC,fliN,b1946,+,1.0,RegulonDB_TF
5373,Fur,fecB,b4290,-,1.0,RegulonDB_TF
5374,Fur,fecA,b4291,-,1.0,RegulonDB_TF
5375,Fur,exbD,b3005,-,1.0,RegulonDB_TF
5376,Fur,exbB,b3006,-,1.0,RegulonDB_TF
5377,Fur,entS,b0591,?,1.0,RegulonDB_TF
5378,Fur,entH,b0597,-,1.0,RegulonDB_TF
5379,Fur,entF,b0586,-,1.0,RegulonDB_TF
5380,Fur,entE,b0594,-,1.0,RegulonDB_TF
5381,Fur,entD,b0583,-,1.0,RegulonDB_TF
5382,Fur,entC,b0593,-,1.0,RegulonDB_TF
5383,Fur,entB,b0595,-,1.0,RegulonDB_TF
5384,Fur,entA,b0596,-,1.0,RegulonDB_TF
5385,FlhDC,fliR,b1950,+,1.0,RegulonDB_TF
5386,FlhDC,fliS,b1925,+,1.0,RegulonDB_TF
5387,FlhDC,fliT,b1926,+,1.0,RegulonDB_TF
5388,Fur,fecC,b4289,-,1.0,RegulonDB_TF
5389,Fur,fhuF,b4367,-,1.0,RegulonDB_TF
5390,Fur,fecD,b4288,-,1.0,RegulonDB_TF
5391,Fur,fecI,b4293,-,1.0,RegulonDB_TF
5392,Fur,fhuD,b0152,-,1.0,RegulonDB_TF
5393,Fur,fhuC,b0151,-,1.0,RegulonDB_TF
5394,Fur,fhuB,b0153,-,1.0,RegulonDB_TF
5395,Fur,fhuA,b0150,-,1.0,RegulonDB_TF
5396,Fur,fes,b0585,-,1.0,RegulonDB_TF
5397,Fur,fepG,b0589,-,1.0,RegulonDB_TF
5398,Fur,fepE,b0587,-,1.0,RegulonDB_TF
5399,Fur,fepD,b0590,-,1.0,RegulonDB_TF
5400,Fur,fepC,b0588,-,1.0,RegulonDB_TF
5401,Fur,fepB,b0592,-,1.0,RegulonDB_TF
5402,Fur,fepA,b0584,-,1.0,RegulonDB_TF
5403,FlhDC,fliO,b1947,+,1.0,RegulonDB_TF
5404,FlhDC,fliP,b1948,+,1.0,RegulonDB_TF
5405,FlhDC,fliQ,b1949,+,1.0,RegulonDB_TF
5406,Fur,fecR,b4292,-,1.0,RegulonDB_TF
5407,Fur,fecE,b4287,-,1.0,RegulonDB_TF
5408,FlhDC,fliZ,b1921,+,1.0,RegulonDB_TF
5409,FlhDC,flgH,b1079,+,1.0,RegulonDB_TF
5410,FlhDC,flgF,b1077,+,1.0,RegulonDB_TF
5411,GadE,mdtF,b3514,+,1.0,RegulonDB_TF
5412,GadE,mdtE,b3513,+,1.0,RegulonDB_TF
5413,Fis,thrV,b3273,+,1.0,RegulonDB_TF
5414,Fis,topA,b1274,?,1.0,RegulonDB_TF
5415,GadE,hdeD,b3511,+,1.0,RegulonDB_TF
5416,GadE,hdeB,b3509,+,1.0,RegulonDB_TF
5417,GadE,hdeA,b3510,+,1.0,RegulonDB_TF
5418,Fis,tpr,b1229,+,1.0,RegulonDB_TF
5419,GadE,gltF,b3214,+,1.0,RegulonDB_TF
5420,GadE,gltD,b3213,+,1.0,RegulonDB_TF
5421,GadE,gltB,b3212,+,1.0,RegulonDB_TF
5422,GadE,gadX,b3516,+,1.0,RegulonDB_TF
5423,GadE,gadW,b3515,+,1.0,RegulonDB_TF
5424,GadE,gadF,b4718,+,1.0,RegulonDB_TF
5425,GadE,gadE,b3512,+,1.0,RegulonDB_TF
5426,Fis,thrU,b3976,+,1.0,RegulonDB_TF
5427,GadE,gadC,b1492,+,1.0,RegulonDB_TF
5428,GadE,rcsA,b1951,+,1.0,RegulonDB_TF
5429,GadE,yhiD,b3508,+,1.0,RegulonDB_TF
5430,Fis,rrsG,b2591,+,1.0,RegulonDB_TF
5431,Fis,rrsH,b0201,+,1.0,RegulonDB_TF
5432,GadW,gadC,b1492,?,1.0,RegulonDB_TF
5433,GadW,gadB,b1493,?,1.0,RegulonDB_TF
5434,GadW,gadA,b3517,?,1.0,RegulonDB_TF
5435,GadE-RcsB,yhiM,b3491,+,1.0,RegulonDB_TF
5436,GadE-RcsB,slp,b3506,+,1.0,RegulonDB_TF
5437,GadE-RcsB,gadX,b3516,+,1.0,RegulonDB_TF
5438,GadE-RcsB,gadA,b3517,+,1.0,RegulonDB_TF
5439,GadE-RcsB,dctR,b3507,+,1.0,RegulonDB_TF
5440,GadE-RcsB,cadB,b4132,+,1.0,RegulonDB_TF
5441,GadE-RcsB,cadA,b4131,+,1.0,RegulonDB_TF
5442,GadE-RcsB,aslB,b3800,+,1.0,RegulonDB_TF
5443,GadE-RcsB,adiC,b4115,+,1.0,RegulonDB_TF
5444,Fis,ssrS,b2911,?,1.0,RegulonDB_TF
5445,Fis,thrT,b3979,+,1.0,RegulonDB_TF
5446,FlhDC,flgG,b1078,+,1.0,RegulonDB_TF
5447,GadE,gadB,b1493,+,1.0,RegulonDB_TF
5448,Fis,tyrT,b1231,+,1.0,RegulonDB_TF
5449,Fis,yjcH,b4068,-,1.0,RegulonDB_TF
5450,Fis,yoaG,b1796,-,1.0,RegulonDB_TF
5451,Fur,ryhB,b4451,-,1.0,RegulonDB_TF
5452,Fur,rnpB,b3123,-,1.0,RegulonDB_TF
5453,Fur,pyrC,b1062,-,1.0,RegulonDB_TF
5454,Fur,oppF,b1247,-,1.0,RegulonDB_TF
5455,Fur,oppD,b1246,-,1.0,RegulonDB_TF
5456,Fur,oppC,b1245,-,1.0,RegulonDB_TF
5457,Fur,oppB,b1244,-,1.0,RegulonDB_TF
5458,Fur,oppA,b1243,-,1.0,RegulonDB_TF
5459,FlhDC,flgB,b1073,+,1.0,RegulonDB_TF
5460,FlhDC,flgC,b1074,+,1.0,RegulonDB_TF
5461,Fur,nohA,b1548,-,1.0,RegulonDB_TF
5462,FlhDC,flgD,b1075,+,1.0,RegulonDB_TF
5463,FlhDC,flgE,b1076,+,1.0,RegulonDB_TF
5464,Fur,sodA,b3908,-,1.0,RegulonDB_TF
5465,Fis,tufB,b3980,+,1.0,RegulonDB_TF
5466,Fis,yfaE,b2236,+,1.0,RegulonDB_TF
5467,Fur,stfQ,b1547,-,1.0,RegulonDB_TF
5468,Fis,tyrU,b3977,+,1.0,RegulonDB_TF
5469,Fis,tyrV,b1230,+,1.0,RegulonDB_TF
5470,Fis,valU,b2401,+,1.0,RegulonDB_TF
5471,Fur,yjjZ,b4567,-,1.0,RegulonDB_TF
5472,Fis,valX,b2402,+,1.0,RegulonDB_TF
5473,Fis,valY,b2403,+,1.0,RegulonDB_TF
5474,Fur,ybdZ,b4511,-,1.0,RegulonDB_TF
5475,Fur,tonB,b1252,?,1.0,RegulonDB_TF
5476,Fur,tfaQ,b1546,-,1.0,RegulonDB_TF
5477,Fur,sufS,b1680,-,1.0,RegulonDB_TF
5478,Fur,sufE,b1679,-,1.0,RegulonDB_TF
5479,Fur,sufD,b1681,-,1.0,RegulonDB_TF
5480,Fur,sufC,b1682,-,1.0,RegulonDB_TF
5481,Fur,sufB,b1683,-,1.0,RegulonDB_TF
5482,Fur,sufA,b1684,-,1.0,RegulonDB_TF
5483,Fis,yeaR,b1797,-,1.0,RegulonDB_TF
5484,GadW,gadX,b3516,?,1.0,RegulonDB_TF
5485,Fur,cirA,b2155,-,1.0,RegulonDB_TF
5486,FlhDC,gltJ,b0654,+,1.0,RegulonDB_TF
5487,FliA,trg,b1421,+,1.0,RegulonDB_sigma
5488,FliA,tsr,b4355,+,1.0,RegulonDB_sigma
5489,FliA,ves,b1742,+,1.0,RegulonDB_sigma
5490,Fnr,hypE,b2730,+,1.0,RegulonDB_TF
5491,Fnr,hypD,b2729,+,1.0,RegulonDB_TF
5492,Fnr,hypC,b2728,+,1.0,RegulonDB_TF
5493,Fnr,hypB,b2727,+,1.0,RegulonDB_TF
5494,FliZ,csgD,b1040,-,1.0,RegulonDB_TF
5495,Fnr,hmp,b2552,-,1.0,RegulonDB_TF
5496,Fnr,hlyE,b1182,+,1.0,RegulonDB_TF
5497,Fnr,hemA,b1210,-,1.0,RegulonDB_TF
5498,Fnr,hcr,b0872,+,1.0,RegulonDB_TF
5499,Fnr,hcp,b0873,+,1.0,RegulonDB_TF
5500,Fnr,grcA,b2579,?,1.0,RegulonDB_TF
5501,FliZ,csgE,b1039,-,1.0,RegulonDB_TF
5502,FliA,tcyJ,b1920,+,1.0,RegulonDB_sigma
5503,FliZ,csgF,b1038,-,1.0,RegulonDB_TF
5504,Fnr,moeA,b0827,-,1.0,RegulonDB_TF
5505,FliA,tar,b1886,+,1.0,RegulonDB_sigma
5506,Fnr,ndh,b1109,-,1.0,RegulonDB_TF
5507,Fnr,narX,b1222,-,1.0,RegulonDB_TF
5508,Fnr,narL,b1221,-,1.0,RegulonDB_TF
5509,Fnr,narK,b1223,+,1.0,RegulonDB_TF
5510,Fnr,narJ,b1226,+,1.0,RegulonDB_TF
5511,Fnr,narI,b1227,+,1.0,RegulonDB_TF
5512,Fnr,narH,b1225,+,1.0,RegulonDB_TF
5513,Fnr,narG,b1224,+,1.0,RegulonDB_TF
5514,Fnr,napH,b2204,+,1.0,RegulonDB_TF
5515,Fnr,napG,b2205,+,1.0,RegulonDB_TF
5516,Fnr,napF,b2208,+,1.0,RegulonDB_TF
5517,Fnr,napD,b2207,+,1.0,RegulonDB_TF
5518,Fnr,napC,b2202,+,1.0,RegulonDB_TF
5519,Fnr,napB,b2203,+,1.0,RegulonDB_TF
5520,Fnr,napA,b2206,+,1.0,RegulonDB_TF
5521,Fnr,moeB,b0826,-,1.0,RegulonDB_TF
5522,FliA,tap,b1885,+,1.0,RegulonDB_sigma
5523,FliZ,csgG,b1037,-,1.0,RegulonDB_TF
5524,FliZ,flhD,b1892,-,1.0,RegulonDB_TF
5525,Fnr,fdnG,b1474,?,1.0,RegulonDB_TF
5526,Fnr,ccmA,b2201,+,1.0,RegulonDB_TF
5527,Fnr,ccmB,b2200,+,1.0,RegulonDB_TF
5528,Fnr,ccmC,b2199,+,1.0,RegulonDB_TF
5529,Fnr,ccmD,b2198,+,1.0,RegulonDB_TF
5530,Fnr,ccmE,b2197,+,1.0,RegulonDB_TF
5531,Fnr,ccmF,b2196,+,1.0,RegulonDB_TF
5532,Fnr,ccmG,b2195,+,1.0,RegulonDB_TF
5533,Fnr,ccmH,b2194,+,1.0,RegulonDB_TF
5534,Fnr,ccp,b3518,+,1.0,RegulonDB_TF
5535,Fnr,dmsD,b1591,+,1.0,RegulonDB_TF
5536,Fnr,dmsC,b0896,+,1.0,RegulonDB_TF
5537,Fnr,dmsB,b0895,+,1.0,RegulonDB_TF
5538,Fnr,dmsA,b0894,+,1.0,RegulonDB_TF
5539,Fnr,cysG,b3368,+,1.0,RegulonDB_TF
5540,Fnr,fdnH,b1475,?,1.0,RegulonDB_TF
5541,FliZ,flhC,b1891,-,1.0,RegulonDB_TF
5542,Fnr,fdnI,b1476,?,1.0,RegulonDB_TF
