Geneid,DDB-I-SF-S1-001-A7,DDB-PD-038-AMBR-R10-S03,DDB-PD-038-AMBR-R10-S07,DDB-PD-038-AMBR-R11-S03,DDB-PD-038-AMBR-R11-S07,DDB-PD-038-AMBR-R11-S11,DDB-PD-038-AMBR-R12-S03,DDB-PD-038-AMBR-R12-S07,DDB-PD-038-AMBR-R12-S11,DDB-PD-038-AMBR-R5-S03,DDB-PD-038-AMBR-R5-S07,DDB-PD-038-AMBR-R5-S11,DDB-PD-038-AMBR-R6-S03,DDB-PD-038-AMBR-R6-S07,DDB-PD-038-AMBR-R6-S11,DDB-PD-038-AMBR-R7-S03,DDB-PD-038-AMBR-R7-S07,DDB-PD-038-AMBR-R7-S11,DDB-PD-038-AMBR-R8-S03,DDB-PD-038-AMBR-R8-S07,DDB-PD-038-AMBR-R8-S11,DDB-PD-038-AMBR-R9-S03,DDB-PD-038-AMBR-R9-S07
b0069,4.709236087798363,4.662531183884808,4.729386067113562,4.523240999198238,4.142909008597993,4.511364223533869,4.519797789112662,4.243968005814408,4.224600378602202,4.6902202862875635,4.110297785315296,4.0594914436865945,4.397386525352107,4.213330173670559,4.3127567219124225,4.1989264539958695,3.57507417259258,3.721563144036265,4.532594449692949,4.034844242394071,4.083210802641075,4.6383266801459575,4.683851209151312
b4662,5.293075806024886,2.954514102433974,1.6227082909597499,4.3146757413135015,2.95319547412535,4.401915277592451,4.200386056099682,3.2621444039554146,3.8843179707388593,5.992874842804845,7.24336401935356,7.906282250046854,5.989250289489996,6.3377945426644615,7.998948787724583,5.166440709673886,7.170973978210727,6.499550983760978,5.601103887582069,6.729040993621376,7.393935252052275,3.0101105208968058,0.0
b0070,4.292698353826237,3.6251237733887955,4.0530322836017785,3.198786532570389,3.8483416572995517,4.01974070128923,3.6077784123418084,3.5578382741160604,3.9131188707537126,4.018452318988833,4.333467744867216,4.471955281144066,3.3139358644835553,3.8164496116285602,4.472956006402409,3.8681738000574617,4.009559233728981,3.738564556159463,3.456777621933326,3.7705454850279936,4.117702823731444,3.4689323748877943,3.8694054950368657
b0071,10.289501355457622,9.533981302208705,8.166286349757424,10.085776864485098,9.914555797020139,9.706704478712536,10.003140017819241,9.447340543456747,9.428821598278585,9.787844858815172,8.656142067260209,9.3243147049573,9.65743337635437,9.302049568222875,9.397492897264435,9.756914518362711,8.777204434637415,8.660514504975946,9.323642302310445,8.70493358333991,8.904783977485444,9.290428519857318,11.079575943051257
b0072,10.42807283594674,9.712822206829117,8.284219883290627,10.241613282900827,10.229163504263434,9.909601469594119,10.210918335596096,9.553220461896586,9.655838639247023,9.892836177159907,8.671727095945608,9.39142656307766,9.822722683547,9.302408849581283,9.537878045215704,9.888898595704145,8.861719487309394,8.55787364133219,9.406739041805169,8.699452052228306,8.968961838045004,9.494209298013963,11.030448955333153
b0073,9.909982560773402,9.537286153538568,7.999382596933775,10.039626939189993,9.844576905070197,9.675217386365304,9.984399385397985,9.277443235990892,9.570372950067906,9.69381000626017,8.515271591067448,9.190647357568299,9.591506480596042,8.972766452023924,9.308185956110226,9.620808337761954,8.600791887631212,8.32174488794371,9.065531885882837,8.506405274760784,8.767867302982216,9.396564650952893,10.541525741238086
b0074,10.592247739477868,9.069035818036314,7.59304260946769,9.490400993284617,9.280101424867706,9.445707981610639,9.43906179380525,8.74606301295623,9.217915835706393,9.36056397099096,8.70647314391,9.508309065393352,9.287810517921875,9.027242684727254,9.524044607042615,9.47712031450914,8.821692316070129,8.919568466400621,9.26825625614999,9.038645882706252,9.349899701522663,8.907915157502563,9.976546313510463
b0075,9.242964747204775,8.77278668820078,9.259973207641577,9.367490811516769,9.87242875545331,9.694530378205304,9.087206130775419,8.909431069229527,9.031223259343683,10.622618800101648,11.467720497429536,11.24976914894733,10.729651311401046,10.559055569116355,10.878624044751279,10.073317863878517,10.46066786735535,10.585938367116167,9.403472937382801,9.589230467190715,9.724318147313884,9.109469420763945,9.72481595402101
b0076,3.573619484267181,2.310631432662188,2.767542376898639,1.5538375378627187,2.969062334696455,2.2482233170533026,1.9384601546894171,2.1247383868744536,2.4132728000962804,2.3465636833522963,3.2253368197088865,3.4268425092133485,1.8752340327617827,2.9129950397832913,3.385357792912517,1.3564609705853536,2.97332683802689,3.5190741024878767,2.5292889295137795,3.0598891977511924,3.5212277657372635,1.9843741056208182,3.40452930451184
b4726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0077,8.365698678562326,8.276410393531958,8.165479064774463,8.034472984195643,7.9733448134408205,7.742773901941518,8.013492976241746,8.10864207887857,7.354308939830691,8.071344307889184,7.189836328165985,7.610886182457111,8.00919049253074,7.2651261420232185,7.876426686919627,8.091471109790541,7.171329880545687,7.188123332774173,7.760020289386881,7.07772467800466,7.437630669542572,8.181982936311424,8.333820209486067
b0078,8.465740493083029,8.383451623217722,8.281718691438016,8.34511185609756,8.031068981848188,8.006825984064669,8.218892121870393,8.299392323422348,7.40532423664732,8.20883371442136,7.344594295088231,7.856371362797679,8.324884536769924,7.602995840768334,7.820553669437097,8.17368994883918,7.241124262265831,7.352860460820109,8.112800681022392,7.215872130548548,7.564161823688372,8.302570753366954,8.062193305142205
b0080,6.38328445631941,6.911237659370022,8.312124438522535,6.495041526030779,8.249860002339346,7.766146101058674,6.5610872214802045,7.9878069714218345,7.292165162003632,6.791503963477891,7.114534036608072,7.190434878139144,6.907819294283519,7.267107526039475,7.322354209571275,6.744197528335384,7.076682368927381,7.12063876023506,6.497743457162007,7.032431832941471,7.175046887864062,6.986548487290344,8.537063626265603
b0081,8.393906922433715,7.841344785044047,8.032005237059163,7.523447944071231,7.782528392814983,7.445227555517345,7.479592851153288,7.231495773888585,7.0727723671297165,7.755701210927904,8.199314137021478,7.854363836333428,7.766669021152003,8.015415179669272,7.699532671860824,7.598241700733144,8.148674158602885,8.22557417400838,7.629044817722692,7.749417473428052,7.915292410897229,7.891223655306355,8.320582780164898
b0082,7.62377341853101,6.900282481466869,7.312320376174805,6.8350849088393195,7.019821934859677,6.574528096482671,6.800012434806071,6.757285557238509,6.383207852903526,7.154006639954957,7.323739548696399,7.084038747667396,7.000462472395671,7.203019862970513,6.881598727387268,6.880537193267939,7.555086412210732,7.616374935347334,6.726847668786361,7.074812419261786,7.23815722798159,7.079231685136525,7.713468827423003
b0083,7.177823986587392,6.509324569034359,6.83603695041717,6.194809528908584,6.763379552056602,6.3700993242775095,6.03972224057753,6.382784980391246,6.2379831271541155,6.441431416789688,6.6316977235295305,6.878329258619108,6.53064247440805,6.816727052824585,6.647018420203585,6.4198045576196465,7.350565441349013,7.576518691077472,6.175152820181833,6.477582535033046,6.897495373810411,6.552871395212332,7.397929368013727
b0084,6.489510115594916,5.756487925759776,5.918809451323164,5.535053509356213,5.599532093568251,5.535637021098471,5.493314411678957,5.513597407207724,5.158256523666655,6.1889926392562655,6.601628906575627,6.295784291872344,6.143079583251535,6.301406784473943,6.234352467881395,5.749218455118783,6.514275487594963,6.444958116608611,5.446803865089987,5.9954765115281035,6.2069478039684745,5.8430334238586,6.267658329555245
b0085,7.1737984481445745,6.57581489352472,6.631398396788092,6.338376920636443,6.016148466638449,5.8057778819517125,6.459468381487528,6.040062427524293,5.534184490091262,6.632845861386453,6.383588825760718,6.14844003302861,6.504994007796614,6.3495178402303125,6.221382479712377,6.5146958711358955,6.63363219194557,6.460082733236424,6.27004885968631,6.16214567126893,6.341844189634898,6.704362714647281,6.377251080459714
b0086,7.388170165046071,6.9095754282964945,6.908945793610236,6.591831304854276,6.524500788521656,5.9909330064598025,6.656841937410825,6.231228076888653,5.6999109291073875,6.949341250791257,6.431571912649779,6.543522449018633,6.843856379725228,6.541706446986685,6.444232775407095,6.697924905331649,6.701231244729737,6.677585949368251,6.664373398771513,6.417181437075202,6.637858822153784,6.76747978105231,6.527581676127678
b0087,6.7373089350804785,6.382958775776654,6.323362703502024,6.099532425288885,5.840742270426822,5.561670554806859,6.11545957415549,5.878253933215304,5.578151771294751,6.366250416394488,6.007445140511602,6.347135797053082,6.193487207287558,6.212248604089416,6.140288973871878,6.375787099647905,6.35283159902306,6.4882012770724735,5.765978062854881,5.916387713549897,6.158638319960984,6.362365725605151,6.249201432138385
b0088,6.788647492264939,6.552199285299901,6.598068799343462,5.971622045018387,5.898278632162178,5.572772458825259,6.2436819752131525,6.193425568267313,5.457719497605562,6.24743642702704,6.286968079224283,6.233185031760047,6.319335852700641,6.334069065827819,6.315644188722082,6.174828138170419,6.573714925006539,6.370855680148483,6.164464843461525,6.059494349038814,6.288865179964853,6.441763496751766,6.633654011242335
b0089,6.22832217665819,6.0875257968376575,5.96100744412359,5.976936096583966,5.558374394057608,5.652224006374005,5.924770190621486,5.601802603783864,5.310364518661574,6.047269342852459,6.075924586623367,6.020304279661841,6.068398174896098,6.054962361931422,6.289535660288612,5.824579730468228,6.193337909979218,6.414162547738097,5.761262285491799,5.8912335454381655,6.125370388895052,6.296803851070612,6.0463907956765555
b0090,6.359327655410676,6.41981427679806,6.338660438207914,6.0259130522603765,5.791625313870029,5.536939893634927,6.024580579826782,5.861603105314137,5.653780080708246,6.1599253358060695,6.010244585239118,6.097135189359013,6.242260155619717,5.985748818214375,6.085116619482173,6.189350760634198,6.5850377688821204,6.210315136310232,5.665624444514024,5.9169247315706395,6.074341051922303,6.4194690253008115,6.423725267541798
b0091,7.1252618293293795,6.8799151339885425,6.893695072092257,6.633111795925116,6.017611555327204,6.083059778869279,6.649179132888947,6.469522802678322,5.829495012639875,6.725621709991507,6.466058902380779,6.3287458478108185,6.891607039277044,6.481292729972704,6.383379302449207,6.798052733810731,6.734600715195614,6.425523528314218,6.431233779410193,6.290854520903258,6.428266354217358,6.854156944805324,6.929077359612098
b0092,7.1395182211174,6.941653294335491,7.202995733620659,6.643276135915965,6.502352611004171,6.320100937694114,6.731552450081566,6.438426653761509,6.39435142880537,6.937640664619142,6.879338637962059,6.93257385983867,6.927512426622677,6.959175643921597,6.97443139852406,6.846588150795117,7.157982170001547,6.924724973696429,6.6743866479587,6.803432191701569,6.912074925153765,6.970306874251719,7.223330215226209
b0093,7.291738154532145,7.026139278080184,6.807202005417442,6.6592207903892895,6.74592750162939,6.555237416821505,6.5751138226231935,6.223359330120115,6.532532160821046,7.2322486105315384,7.389825778337288,7.314816574673991,7.196387814270667,7.043476349904138,7.172699065008668,7.081398556587091,7.459694549241593,7.465056585085256,6.991538389080688,7.167064286577734,7.298425204416164,7.0459177020756,7.032567047308303
b0094,7.542451232285775,7.020703982244906,7.314894020183327,6.49636752993885,7.274678631453673,6.619884577205126,6.728945574925563,7.10166884454235,6.723503973707055,7.063658543794606,7.326141749993686,7.243902609732064,7.127857273405634,7.142656466618595,7.268557372828508,6.96986280604671,7.445259819072293,7.057804757369086,6.891087320664593,7.078135140781391,7.1117670500478285,7.014802089593303,7.563663801289375
b0095,9.781090330745803,9.026096364972286,10.21097167553233,8.696678423949855,9.778962531239756,9.286935502079633,8.704985355989582,9.817355408370021,8.992497277637094,8.997083853384177,9.294164338650248,9.217285323360226,8.975268581857474,9.32935791851953,9.335225734660172,9.013741761974554,9.54648024301085,9.141293409932405,8.926772395564536,9.270256053144644,9.281514760066026,8.996552987308881,10.259070131887311
b0096,10.447564424284975,10.301403427127825,10.578349926635198,10.448245083233791,10.963006437185507,11.101709954083985,10.303259489761372,10.660527891606948,10.756491778635883,10.306281570919143,9.990179871212622,10.695971649034405,10.233894908779547,10.122735296444912,10.567789875289273,9.836165104538095,9.947677062358727,11.005777746309857,10.229644772353026,10.141493233488243,10.654190737289706,10.371318624583727,10.77329837488967
b0097,7.816407801147841,8.24123029442555,7.898309466119401,8.455910991368896,8.301733855936751,8.45096085893399,8.345625846098017,7.739653113728214,7.8084654429454625,8.259193505771929,7.332946367342749,8.102146637177034,8.273136645742062,7.356997184771062,8.0211623236245,7.604992956568854,7.122533340100422,7.9749423374451345,8.176068250205933,7.661340494969423,7.971462819162281,8.533267470982121,8.15555087241838
b0098,7.75695607699983,7.660350255924078,7.653522786531411,7.6902113267257555,7.140311953884696,7.319646255398964,7.62847018907542,7.308740846513044,7.194543285539212,7.673409358063104,6.787020807805649,7.481898187560236,7.581501688922023,7.062658718745085,7.476535457568966,7.785926136824119,7.039351684298927,7.24113744261482,7.506300823948853,6.657588463118557,7.2855817287825175,7.634792374468141,7.265816972040579
b0099,3.6141398557220175,4.08715328683419,3.530769109614043,4.068570865247499,4.133421591569589,3.4137233375351954,4.182789176355368,3.5199891119376523,3.7259122674959557,4.167766336235902,2.864120179149246,4.101953609954417,4.897444033325517,3.355079803790249,3.804760735216663,4.566095633580503,3.8912928105624207,3.7737727493219406,4.217150301952125,3.2398570606726014,3.3090770921493986,4.19495224038558,3.538779620750078
b0101,5.570283059087425,4.248273178646739,3.7524441563015984,4.2203092448732935,3.320893885456661,3.607506089577138,4.995713039678395,3.990628590977582,4.186573273716781,4.850992666328674,4.965389629957241,4.182033571191503,4.726455638375877,4.160774379496958,4.730994186223404,4.655721490838391,4.674248271609153,4.352076392584888,4.44617514492437,3.5245948321380447,4.676585488937199,4.308644645438621,4.763013980180475
b0102,7.115198351445119,6.47839315433998,5.98532368303797,6.641067483280781,6.215162340307817,6.26550629496282,6.5433599491539285,5.79665658430988,5.806259901813551,6.418244550941532,6.183913396424327,6.438769745234491,6.583577263633923,6.081450836014846,6.368348997661747,6.405082486985274,6.249455357785144,6.052003238080878,6.656731168019583,6.539980704765804,6.366556833066785,6.577727329276694,6.600615040264185
b0103,6.557973006315181,5.578508374118016,5.484152937688562,5.839017929722889,5.65708508005962,5.877585738610977,5.753927924249763,5.097907727783872,5.300427947471292,5.9402470674842,6.351272728274704,6.0831237911753036,5.845084701491239,5.788011892597011,6.234477214774626,5.943842196580023,6.217981065061813,5.9081201323841634,5.830205013020105,6.228609985455356,6.042626293949874,5.523450626853306,5.818925042390763
b4727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.675937273354167,2.6075366182863116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0104,8.717943208611462,7.839827726888942,7.046593168836268,8.23579766493583,7.41892665644086,6.974718287589033,8.104331894578168,7.312817337941074,6.119749701048094,8.43915259045545,7.408839306610021,7.094793864222333,8.369958555842231,7.425988747670044,7.104014452228241,8.551349569725106,7.871290976322536,7.356367665167717,8.63149193677358,7.8204106301314305,7.283512161446998,7.837480646073624,7.478313120451542
b0106,2.0351765861049933,2.405133880418688,1.9023163360622672,1.7442853506359683,1.6017731911354607,2.533090919840988,1.9490575807221202,1.214241574011863,1.86535050004194,1.90737085756067,1.978630810532575,2.2723756054560584,2.0839696287865794,2.0727417750494896,2.236171127608092,1.6531918756684445,2.267058532388339,2.506112978685145,1.7845756944892295,2.5251221389391607,2.598287447802531,2.592790780845912,2.5729053666612884
b0107,2.4409288091441192,2.8425745311548942,2.251855931169995,1.95604040861189,2.0183279779646615,2.410273624244658,1.91049465904738,1.8556501289171086,1.7200693218976866,2.372667934375377,2.050316791699754,2.170036888755894,2.575867427808447,2.3455031507347592,2.936888678608874,2.156417782609258,2.1076562522821516,2.3114284783027284,1.9372559736013888,2.130155740282164,2.251346772382722,2.7824542678668305,2.550136233359854
b0108,0.9960054477942155,0.0,0.6981679231131366,0.8108743241490917,1.3300418043039812,0.5872330459724934,0.9009024570816343,0.0,0.5994100262134654,1.1704706215547132,1.1598519691759193,0.6323192619401294,0.0,1.1152951038147938,0.7441284562541877,0.5038655762823601,0.6887759476504568,0.39114846574471707,1.222824465868541,0.47836644491317587,0.0,0.0,1.743467224605199
b0109,6.609407218335718,6.04869444483944,6.325842910346876,6.046864394791215,6.420336081968805,5.947511524800678,6.0213813536128065,6.043714895418813,5.8174167094245925,6.005526511009312,5.944492728038491,6.004978536760279,6.075064824814094,5.933714325999731,6.085831934270412,5.974060251360248,6.055317853279573,5.585270853813393,5.774570985283852,6.064817018824563,5.797511341381026,6.0065952704520855,7.001555545734114
b0110,5.882597590387888,4.940519733435086,5.650492213230531,5.080729103041631,5.97944328482933,4.977378209278455,5.0983068959488955,5.840712572670358,4.612146231731302,5.68554000522371,6.0886744943276065,5.723957862301162,5.9745990113041145,5.865636128449903,6.014128772312788,5.417649883894209,5.96802754780258,5.629885671869315,5.1767455841873735,5.7902545283232,5.760262049231572,5.284134867031264,5.897965489867794
